Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Brad Self,Philadelphia Wings,F,8,6,11,17,6,0,0,0,62,0,0,0,0,0/0,-
Brock Robertson,Philadelphia Wings,D,8,1,1,2,33,0,0,0,13,0,0,0,0,0/0,-
Dan Finck,Philadelphia Wings,D,10,1,1,2,6,0,0,0,44,0,0,0,0,0/0,-
Dan Marohl,Philadelphia Wings,F,16,21,52,73,2,0,0,0,69,0,0,0,0,0/0,-
Erik Miller,Philadelphia Wings,G,15,0,0,0,2,0,0,0,1,0,0,0,0,0/0,-
Glenn Clark,Philadelphia Wings,D,16,2,10,12,41,0,0,0,79,0,0,0,0,0/0,-
Jake Bergey,Philadelphia Wings,F,16,27,28,55,11,0,0,0,43,0,0,0,0,0/0,-
Jeff Ratcliffe,Philadelphia Wings,F,15,29,15,44,14,0,0,0,59,0,0,0,0,0/0,-
Jeff Spano,Philadelphia Wings,D,9,3,10,13,12,0,0,0,34,0,0,0,0,0/0,-
John Christmas,Philadelphia Wings,F,2,1,1,2,0,0,0,0,3,0,0,0,0,0/0,-
Keith Cromwell,Philadelphia Wings,F,15,12,27,39,2,0,0,0,39,0,0,0,0,0/0,-
Kyle Sweeney,Philadelphia Wings,D,15,4,9,13,8,0,0,0,91,0,0,0,0,0/0,-
Marc Morley,Philadelphia Wings,F,15,12,12,24,6,0,0,0,48,0,0,0,0,0/0,-
Matt Roik,Philadelphia Wings,G,16,0,4,4,16,0,0,0,21,0,0,0,0,0/0,-
Mike Regan,Philadelphia Wings,F,6,6,11,17,10,0,0,0,24,0,0,0,0,0/0,-
Peter Jacobs,Philadelphia Wings,D,16,3,8,11,2,0,0,0,147,0,0,0,0,280/432,65%
Richard Brzeski,Philadelphia Wings,D,15,0,0,0,16,0,0,0,10,0,0,0,0,0/0,-
Rob Van Beek,Philadelphia Wings,F,14,6,17,23,64,0,0,0,100,0,0,0,0,0/0,-
Sean Greenhalgh,Philadelphia Wings,F,16,31,42,73,4,0,0,0,66,0,0,0,0,0/0,-
Shawn Nadelen,Philadelphia Wings,D,13,3,7,10,10,0,0,0,53,0,0,0,0,0/0,-
Thomas Hajek,Philadelphia Wings,D,15,2,12,14,68,0,0,0,105,0,0,0,0,0/0,-
