Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Andy Glen,Colorado Mammoth,D,2,1,0,1,6,0,0,0,6,0,0,0,0,0/0,-
Ben Prepchuk,Colorado Mammoth,F,15,12,19,31,10,0,0,0,38,0,0,0,0,0/0,-
Brian Langtry,Colorado Mammoth,F,15,24,26,50,9,0,0,0,72,0,0,0,0,0/0,-
Chris Gill,Colorado Mammoth,F,16,29,16,45,6,0,0,0,55,0,0,0,0,0/0,-
Chris Levis,Colorado Mammoth,G,16,0,1,1,0,0,0,0,3,0,0,0,0,0/0,-
Dan Carey,Colorado Mammoth,F,16,17,45,62,2,0,0,0,80,0,0,0,0,0/0,-
Dan Stroup,Colorado Mammoth,F,15,22,12,34,2,0,0,0,52,0,0,0,0,0/0,-
Dave Stilley,Colorado Mammoth,D,12,0,2,2,64,0,0,0,23,0,0,0,0,2/4,50%
Gavin Prout,Colorado Mammoth,F,16,29,64,93,42,0,0,0,89,0,0,0,0,1/3,33%
Gee Nash,Colorado Mammoth,G,15,1,9,10,0,0,0,0,23,0,0,0,0,0/0,-
Gewas Schindler,Colorado Mammoth,F,4,2,3,5,6,0,0,0,3,0,0,0,0,0/0,-
Jamie Hanford,Colorado Mammoth,D,16,0,7,7,24,0,0,0,73,0,0,0,0,267/430,62%
Jay Jalbert,Colorado Mammoth,D,16,19,29,48,55,0,0,0,152,0,0,0,0,0/0,-
John Gallant,Colorado Mammoth,D,15,1,6,7,23,0,0,0,77,0,0,0,0,0/0,-
John McLellan,Colorado Mammoth,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Josh Sims,Colorado Mammoth,F,16,12,7,19,26,0,0,0,104,0,0,0,0,0/0,-
Matt Leveque,Colorado Mammoth,D,4,2,0,2,6,0,0,0,13,0,0,0,0,0/0,-
Mike Law,Colorado Mammoth,F,3,2,1,3,0,0,0,0,11,0,0,0,0,0/0,-
Nick Carlson,Colorado Mammoth,F,16,14,15,29,51,0,0,0,56,0,0,0,0,1/1,100%
Pat Coyle,Colorado Mammoth,D,16,1,11,12,6,0,0,0,97,0,0,0,0,0/0,-
Rich Catton,Colorado Mammoth,D,16,1,6,7,24,0,0,0,68,0,0,0,0,0/0,-
Scott Stapleford,Colorado Mammoth,D,3,1,0,1,0,0,0,0,5,0,0,0,0,0/0,-
Steve Voituk,Colorado Mammoth,F,3,1,0,1,5,0,0,0,4,0,0,0,0,0/0,-
Tom Ethington,Colorado Mammoth,D,15,3,2,5,18,0,0,0,41,0,0,0,0,0/0,-
