Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Andrew Turner,Rochester Knighthawks,,16,4,6,10,38,0,0,0,78,0,0,0,0,0/0,-
Bill Warder,Rochester Knighthawks,,1,0,0,0,0,0,0,0,4,0,0,0,0,16/36,44%
Casey Zaph,Rochester Knighthawks,,12,6,3,9,59,0,0,0,50,0,0,0,0,0/0,-
Chris Schiller,Rochester Knighthawks,,16,16,8,24,19,0,0,0,93,0,0,0,0,0/1,-
Cory Bomberry,Rochester Knighthawks,,16,22,43,65,4,0,0,0,72,0,0,0,0,119/221,54%
Curt Malawsky,Rochester Knighthawks,,9,23,15,38,9,0,0,0,37,0,0,0,0,0/0,-
Derek Malawsky,Rochester Knighthawks,,16,27,47,74,15,0,0,0,98,0,0,0,0,0/0,-
Jeremy Hollenbeck,Rochester Knighthawks,,16,19,13,32,8,0,0,0,66,0,0,0,0,2/4,50%
John Grant Jr.,Rochester Knighthawks,,16,46,53,99,20,0,0,0,115,0,0,0,0,0/0,-
Marshall Abrams,Rochester Knighthawks,,16,1,4,5,22,0,0,0,76,0,0,0,0,0/1,-
Mike Hasen,Rochester Knighthawks,,16,2,9,11,37,0,0,0,78,0,0,0,0,0/0,-
Pat Campbell,Rochester Knighthawks,G,15,0,5,5,0,0,0,0,17,0,0,0,0,0/0,-
Pat Cougevan,Rochester Knighthawks,,12,0,1,1,9,0,0,0,32,0,0,0,0,0/0,-
Pat O'Toole,Rochester Knighthawks,G,16,0,18,18,0,0,0,0,151,0,0,0,0,0/0,-
Regy Thorpe,Rochester Knighthawks,,15,1,5,6,14,0,0,0,100,0,0,0,0,65/162,40%
Shawn Wilkins,Rochester Knighthawks,,5,1,3,4,2,0,0,0,13,0,0,0,0,0/0,-
Shawn Williams,Rochester Knighthawks,,16,27,45,72,4,0,0,0,83,0,0,0,0,0/0,-
Steve Penny,Rochester Knighthawks,,14,2,5,7,25,0,0,0,46,0,0,0,0,0/0,-
Teddy Jenner,Rochester Knighthawks,,9,2,5,7,4,0,0,0,26,0,0,0,0,0/0,-
Tim Burke,Rochester Knighthawks,,2,0,0,0,34,0,0,0,0,0,0,0,0,0/0,-
Tim Soudan,Rochester Knighthawks,,16,15,13,28,13,0,0,0,59,0,0,0,0,13/29,45%
