Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Al Truant,Colorado Mammoth,,13,14,14,28,4,0,0,0,36,0,0,0,0,0/0,-
Ben Prepchuk,Colorado Mammoth,,12,21,19,40,11,0,0,0,42,0,0,0,0,0/0,-
Brian Langtry,Colorado Mammoth,,15,28,34,62,13,0,0,0,107,0,0,0,0,0/0,-
Brian Reese,Colorado Mammoth,,15,1,8,9,46,0,0,0,61,0,0,0,0,0/0,-
Bryan P Cole,Colorado Mammoth,,10,3,6,9,23,0,0,0,36,0,0,0,0,26/53,49%
Dave Stilley,Colorado Mammoth,,7,0,2,2,16,0,0,0,16,0,0,0,0,0/1,-
Del Halladay,Colorado Mammoth,,16,30,29,59,20,0,0,0,74,0,0,0,0,0/0,-
Eric Seremet,Colorado Mammoth,,2,0,4,4,0,0,0,0,7,0,0,0,0,0/0,-
Erik Miller,Colorado Mammoth,G,16,0,23,23,4,0,0,0,186,0,0,0,0,0/0,-
Fred Jenner,Colorado Mammoth,,8,5,5,10,2,0,0,0,8,0,0,0,0,0/0,-
Gary Gait,Colorado Mammoth,,16,61,35,96,4,0,0,0,105,0,0,0,0,0/0,-
Jamie Hanford,Colorado Mammoth,,16,1,5,6,17,0,0,0,80,0,0,0,0,271/453,60%
John Gallant,Colorado Mammoth,,16,3,5,8,54,0,0,0,75,0,0,0,0,0/1,-
John Rosa,Colorado Mammoth,,15,3,18,21,10,0,0,0,86,0,0,0,0,0/1,-
Josh Sims,Colorado Mammoth,,14,8,20,28,8,0,0,0,112,0,0,0,0,0/0,-
Kevin Stewardson,Colorado Mammoth,,6,3,4,7,8,0,0,0,20,0,0,0,0,0/0,-
Matt Ogelsby,Colorado Mammoth,,12,2,6,8,4,0,0,0,72,0,0,0,0,0/1,-
Rory Graham,Colorado Mammoth,,4,2,1,3,10,0,0,0,10,0,0,0,0,0/0,-
Ted Dowling,Colorado Mammoth,,14,28,42,70,51,0,0,0,73,0,0,0,0,0/0,-
Tom Ethington,Colorado Mammoth,,4,1,1,2,6,0,0,0,8,0,0,0,0,0/0,-
Tom Phair,Colorado Mammoth,,16,11,10,21,34,0,0,0,37,0,0,0,0,1/5,20%
Tom Still,Colorado Mammoth,G,14,0,3,3,0,0,0,0,31,0,0,0,0,0/0,-
Trevor Tierney,Colorado Mammoth,,1,0,0,0,5,0,0,0,0,0,0,0,0,0/0,-
