Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Adam Bysouth,Calgary Roughnecks,,1,0,2,2,0,0,0,0,0,0,0,0,0,0/0,-
Andrew McBride,Calgary Roughnecks,,13,0,3,3,30,0,0,0,43,0,0,0,0,0/0,-
Brad MacArthur,Calgary Roughnecks,,15,3,7,10,8,0,0,0,51,0,0,0,0,124/217,57%
Craig Stevenson,Calgary Roughnecks,,11,10,13,23,2,0,0,0,30,0,0,0,0,23/40,58%
Curtis Palidwor,Calgary Roughnecks,G,16,0,14,14,0,0,0,0,94,0,0,0,0,0/0,-
David Marshall,Calgary Roughnecks,,4,0,0,0,2,0,0,0,11,0,0,0,0,0/0,-
Jason Wulder,Calgary Roughnecks,,16,20,33,53,15,0,0,0,63,0,0,0,0,0/0,-
Jesse Phillips,Calgary Roughnecks,,14,9,10,19,30,0,0,0,104,0,0,0,0,0/0,-
John Kilbride,Calgary Roughnecks,,3,4,4,8,0,0,0,0,6,0,0,0,0,0/0,-
John Olson,Calgary Roughnecks,,5,3,1,4,4,0,0,0,5,0,0,0,0,0/0,-
Jordan West-Pratt,Calgary Roughnecks,,10,0,5,5,7,0,0,0,29,0,0,0,0,1/2,50%
Kaleb Toth,Calgary Roughnecks,,16,31,30,61,20,0,0,0,97,0,0,0,0,0/0,-
Kyle Goundrey,Calgary Roughnecks,,16,17,35,52,27,0,0,0,127,0,0,0,0,0/1,-
Lewis Ratcliff,Calgary Roughnecks,,14,24,21,45,4,0,0,0,64,0,0,0,0,0/0,-
Matt Green,Calgary Roughnecks,,2,2,0,2,6,0,0,0,11,0,0,0,0,0/0,-
Matt King,Calgary Roughnecks,G,16,0,2,2,0,0,0,0,39,0,0,0,0,0/0,-
Neil Doddridge,Calgary Roughnecks,,14,13,9,22,41,0,0,0,49,0,0,0,0,0/0,-
Rob Desormeaux,Calgary Roughnecks,,15,0,5,5,20,0,0,0,46,0,0,0,0,1/2,50%
Rob Kirkby,Calgary Roughnecks,,16,3,9,12,41,0,0,0,72,0,0,0,0,106/210,50%
Scott Forbes,Calgary Roughnecks,,11,0,0,0,26,0,0,0,25,0,0,0,0,0/0,-
Shawn Cable,Calgary Roughnecks,,10,12,6,18,9,0,0,0,39,0,0,0,0,0/0,-
Terry Dennett,Calgary Roughnecks,,5,0,3,3,4,0,0,0,8,0,0,0,0,0/0,-
Tracey Kelusky,Calgary Roughnecks,,13,37,26,63,16,0,0,0,51,0,0,0,0,0/0,-
Tyson Leies,Calgary Roughnecks,,16,21,16,37,22,0,0,0,108,0,0,0,0,0/1,-
