Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Aaron Forster,Toronto Rock,F,6,3,5,8,4,0,0,0,15,4,3,0,0,0/0,-
Adam Jay,Toronto Rock,D,9,1,1,2,15,0,0,0,10,2,2,0,0,0/0,-
Billy Hostrawser,Toronto Rock,D,17,0,3,3,44,0,0,0,84,6,22,11,0,0/0,-
Brad Kri,Toronto Rock,D,18,5,7,12,46,0,0,0,127,10,39,11,0,5/24,21%
Brandon Slade,Toronto Rock,D,14,5,9,14,2,0,0,0,35,9,8,3,0,0/0,-
Challen Rogers,Toronto Rock,T,18,21,28,49,14,0,0,0,79,29,12,8,0,1/8,12%
Chris Weier,Toronto Rock,D,4,1,1,2,0,0,0,0,13,1,4,1,0,0/0,-
Dan Craig,Toronto Rock,F,18,34,45,79,2,0,0,0,105,27,10,2,0,0/0,-
Dan Dawson,Toronto Rock,F,14,17,28,45,2,0,0,0,34,23,1,1,0,0/0,-
Jamison Dilks,Toronto Rock,D,18,2,0,2,2,0,0,0,31,4,14,1,0,1/1,100%
Jason Noble,Toronto Rock,D,6,0,1,1,4,0,0,0,9,1,0,2,0,1/2,50%
Jordan McKenna,Toronto Rock,D,5,0,4,4,2,0,0,0,14,2,1,1,0,0/0,-
Josh Jubenville,Toronto Rock,D,15,2,6,8,16,0,0,0,64,5,12,4,0,1/8,12%
Justin Scott,Toronto Rock,F,6,1,5,6,2,0,0,0,9,5,0,0,0,0/0,-
Latrell Harris,Toronto Rock,D,14,8,10,18,0,0,0,0,114,9,28,11,0,0/0,-
Mark Cockerton,Toronto Rock,F,1,0,0,0,0,0,0,0,6,2,0,0,0,0/0,-
Mitch de Snoo,Toronto Rock,D,18,8,12,20,49,0,0,0,185,16,39,18,0,0/0,-
Nick Rose,Toronto Rock,G,18,0,8,8,0,0,0,0,10,4,0,0,0,0/0,-
Phil Mazzuca,Toronto Rock,T,14,0,3,3,8,0,0,0,64,6,10,2,0,0/1,-
Reid Reinholdt,Toronto Rock,F,15,13,24,37,4,0,0,0,43,25,2,0,0,0/0,-
Riley Hutchcraft,Toronto Rock,G,15,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Rob Hellyer,Toronto Rock,F,13,18,45,63,4,0,0,0,60,28,1,1,0,0/1,-
Sheldon Burns,Toronto Rock,D,16,2,1,3,20,0,0,0,34,4,3,3,0,0/2,-
TD Ierlan,Toronto Rock,D,16,1,2,3,0,0,0,0,111,9,5,1,0,234/392,60%
Tom Schreiber,Toronto Rock,F,16,47,39,86,2,0,0,0,91,19,5,0,0,0/0,-
Troy Holowchuk,Toronto Rock,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Zach Manns,Toronto Rock,F,15,18,21,39,0,0,0,0,58,21,2,1,0,0/0,-
