Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Ben McDonald,Colorado Mammoth,F,5,1,2,3,0,0,1,0,11,11,0,0,16,0/0,-
Brett Craig,Colorado Mammoth,D,17,5,12,17,11,0,0,1,82,14,12,3,10,0/2,-
Brett Draper,Colorado Mammoth,D,1,0,0,0,0,0,0,0,3,1,0,0,0,0/0,-
Connor Kelly,Colorado Mammoth,F,15,39,25,64,6,5,8,1,61,60,5,0,136,0/0,-
Connor Robinson,Colorado Mammoth,F,16,18,37,55,11,3,11,0,63,35,2,0,107,0/0,-
Dillon Ward,Colorado Mammoth,G,15,0,7,7,0,0,0,0,15,6,1,0,0,0/0,-
Dylan Kinnear,Colorado Mammoth,F,16,8,16,24,23,0,0,1,20,26,0,0,40,0/1,-
Eli McLaughlin,Colorado Mammoth,F,18,43,50,93,2,10,11,3,74,53,7,1,209,0/0,-
Evan Downey,Colorado Mammoth,F,1,0,1,1,2,0,0,0,5,3,0,0,0,0/0,-
Jalen Chaster,Colorado Mammoth,D,15,1,7,8,9,0,0,0,64,3,9,8,8,0/0,-
Joey Cupido,Colorado Mammoth,T,15,2,7,9,0,0,0,1,50,8,11,4,8,0/0,-
Jon Phillips,Colorado Mammoth,F,2,1,2,3,0,0,0,0,13,5,0,0,7,0/0,-
Jordan Gilles,Colorado Mammoth,D,17,4,9,13,31,0,0,1,116,10,17,12,12,0/0,-
Josh Sullivan,Colorado Mammoth,D,9,0,1,1,2,0,0,0,13,1,2,4,0,0/0,-
Nate Faccin,Colorado Mammoth,G,3,0,1,1,0,0,0,0,0,0,0,0,0,0/0,-
Noah Lebar,Colorado Mammoth,D,2,0,0,0,2,0,0,0,2,1,0,0,0,0/0,-
Owen Down,Colorado Mammoth,D,8,1,2,3,8,0,0,0,21,4,6,3,2,0/0,-
Paul Dawson,Colorado Mammoth,D,19,0,2,2,33,0,0,0,65,5,13,25,4,0/1,-
Robert Hope,Colorado Mammoth,D,18,0,13,13,14,0,0,0,133,6,24,28,0,1/1,100%
Sean Kriwokon,Colorado Mammoth,D,12,2,5,7,15,0,0,0,47,3,8,3,4,0/0,-
Thomas Vela,Colorado Mammoth,F,7,1,8,9,0,0,1,0,14,11,1,0,26,0/0,-
Tim Edwards,Colorado Mammoth,D,18,4,6,10,8,0,0,1,98,7,14,8,12,237/453,52%
Tyler Carlson,Colorado Mammoth,G,18,0,6,6,0,0,0,0,5,5,2,0,0,0/0,-
Tyler Garrison,Colorado Mammoth,D,16,3,6,9,14,0,0,0,30,10,7,3,9,11/35,31%
Tyson Gibson,Colorado Mammoth,F,18,21,34,55,0,6,10,0,66,45,1,1,97,0/0,-
Warren Jeffrey,Colorado Mammoth,D,17,1,6,7,25,0,0,0,68,6,17,17,4,0/0,-
Zed Williams,Colorado Mammoth,F,17,30,25,55,18,5,5,1,75,52,3,1,140,0/0,-
