Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Aaron Hill,28.0,TOR,AL,1.0,138.0,580.0,528.0,70.0,108.0,22.0,0.0,26.0,68.0,2.0,2.0,41.0,85.0,0.205,0.271,0.394,0.665,78.0,0.302,76.0,208.0,8.0,8.0,1.0,2.0,2.0,*4/D,
Adam Lind*,26.0,TOR,AL,-1.0,150.0,613.0,569.0,57.0,135.0,32.0,3.0,23.0,72.0,0.0,0.0,38.0,144.0,0.237,0.287,0.425,0.712,90.0,0.311,82.0,242.0,10.0,3.0,0.0,3.0,3.0,*D73/H,
Brandon Morrow,25.0,TOR,AL,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-141.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brett Cecil,23.0,TOR,AL,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-139.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brian Tallet*,32.0,TOR,AL,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-145.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Casey Janssen,28.0,TOR,AL,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-145.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Dana Eveland*,26.0,TOR,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
David Purcey*,28.0,TOR,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Dewayne Wise*,32.0,TOR,AL,0.0,52.0,118.0,112.0,20.0,28.0,3.0,2.0,3.0,14.0,4.0,0.0,4.0,29.0,0.25,0.282,0.393,0.675,81.0,0.303,70.0,44.0,1.0,1.0,1.0,0.0,0.0,89H7/D,
Edwin Encarnación,27.0,TOR,AL,1.6,96.0,367.0,332.0,47.0,81.0,16.0,0.0,21.0,51.0,1.0,0.0,29.0,60.0,0.244,0.305,0.482,0.787,109.0,0.347,108.0,160.0,9.0,2.0,0.0,4.0,1.0,5/D,
Fred Lewis*,29.0,TOR,AL,0.2,110.0,480.0,428.0,70.0,112.0,31.0,5.0,8.0,36.0,17.0,6.0,38.0,104.0,0.262,0.332,0.414,0.745,101.0,0.334,98.0,177.0,9.0,9.0,1.0,4.0,1.0,79/D8H,
J.P. Arencibia,24.0,TOR,AL,-0.2,11.0,37.0,35.0,3.0,5.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,11.0,0.143,0.189,0.343,0.532,41.0,0.232,25.0,12.0,0.0,0.0,0.0,0.0,0.0,/2D,
Jarrett Hoffpauir,27.0,TOR,AL,0.2,13.0,37.0,34.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.206,0.25,0.235,0.485,33.0,0.226,19.0,8.0,1.0,0.0,1.0,0.0,0.0,5/4H,
