Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alexi Ogando,26.0,TEX,AL,0.1,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,430.0,0.912,518.0,1.0,0.0,0.0,0.0,0.0,0.0,1,
Andrés Blanco#,26.0,TEX,AL,0.2,68.0,185.0,166.0,17.0,46.0,10.0,1.0,0.0,13.0,0.0,2.0,11.0,24.0,0.277,0.33,0.349,0.679,80.0,0.299,70.0,58.0,0.0,3.0,3.0,2.0,1.0,46/5HD,
Bengie Molina,35.0,TEX,AL,-0.8,57.0,195.0,175.0,10.0,42.0,6.0,1.0,2.0,19.0,0.0,0.0,10.0,15.0,0.24,0.279,0.32,0.599,58.0,0.268,43.0,56.0,7.0,1.0,5.0,4.0,0.0,2/DH,
Brandon Boggs#,27.0,TEX,AL,-0.4,4.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.125,0.0,0.125,-63.0,0.088,-86.0,0.0,0.0,0.0,0.0,0.0,0.0,/97H,
C.J. Wilson*,29.0,TEX,AL,-0.1,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-213.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
Chris Davis*,24.0,TEX,AL,-0.5,45.0,136.0,120.0,7.0,23.0,9.0,0.0,1.0,4.0,3.0,0.0,15.0,40.0,0.192,0.279,0.292,0.571,51.0,0.258,32.0,35.0,3.0,0.0,0.0,1.0,3.0,3/H5,
Chris Ray,28.0,TEX,AL,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Colby Lewis,30.0,TEX,AL,0.1,2.0,8.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.286,0.286,0.286,0.571,52.0,0.261,30.0,2.0,0.0,0.0,1.0,0.0,0.0,1,
Craig Gentry,26.0,TEX,AL,-0.2,20.0,35.0,33.0,4.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,11.0,0.212,0.229,0.212,0.441,17.0,0.204,-6.0,7.0,1.0,0.0,0.0,1.0,0.0,/8H79,
Cristian Guzmán#,32.0,TEX,AL,-0.7,15.0,50.0,46.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0,0.152,0.204,0.174,0.378,1.0,0.179,-22.0,8.0,2.0,0.0,1.0,0.0,0.0,/46HD,
Darren O'Day,27.0,TEX,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Darren Oliver,39.0,TEX,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
David Murphy*,28.0,TEX,AL,2.6,138.0,471.0,419.0,54.0,122.0,26.0,2.0,12.0,65.0,14.0,2.0,45.0,71.0,0.291,0.358,0.449,0.806,111.0,0.375,119.0,188.0,6.0,0.0,0.0,3.0,2.0,*79H8/D,
Dustin Nippert,29.0,TEX,AL,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-155.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Elvis Andrus,21.0,TEX,AL,1.2,148.0,674.0,588.0,88.0,156.0,15.0,3.0,0.0,35.0,32.0,15.0,64.0,96.0,0.265,0.342,0.301,0.643,72.0,0.309,74.0,177.0,6.0,5.0,17.0,0.0,0.0,*6/H,AS
Esteban Germán,32.0,TEX,AL,-0.1,13.0,16.0,13.0,5.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,2.0,0.231,0.375,0.231,0.606,65.0,0.322,63.0,3.0,0.0,0.0,0.0,0.0,0.0,/HD467,
Frank Francisco,30.0,TEX,AL,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Ian Kinsler,28.0,TEX,AL,4.0,103.0,460.0,391.0,73.0,112.0,20.0,1.0,9.0,45.0,15.0,5.0,56.0,57.0,0.286,0.382,0.412,0.794,110.0,0.371,118.0,161.0,11.0,7.0,2.0,4.0,2.0,4/H,AS
Jarrod Saltalamacchia#,25.0,TEX,AL,0.0,2.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2,0.2,0.2,0.4,6.0,0.182,-18.0,1.0,0.0,0.0,0.0,0.0,0.0,/2H,
Jeff Francoeur,26.0,TEX,AL,0.3,15.0,56.0,53.0,9.0,18.0,2.0,0.0,2.0,11.0,0.0,1.0,1.0,5.0,0.34,0.357,0.491,0.848,121.0,0.36,118.0,26.0,2.0,1.0,0.0,1.0,0.0,9/7HD,
Joaquín Árias,25.0,TEX,AL,-0.4,50.0,101.0,98.0,18.0,27.0,5.0,1.0,0.0,9.0,1.0,0.0,2.0,17.0,0.276,0.29,0.347,0.637,67.0,0.301,66.0,34.0,2.0,0.0,1.0,0.0,0.0,4H/3D6,
Jorge Cantú,28.0,TEX,AL,-0.6,30.0,105.0,98.0,9.0,23.0,4.0,1.0,1.0,2.0,0.0,0.0,6.0,19.0,0.235,0.279,0.327,0.605,59.0,0.273,48.0,32.0,4.0,0.0,1.0,0.0,0.0,3/5H4,
Josh Hamilton*,29.0,TEX,AL,8.7,133.0,571.0,518.0,95.0,186.0,40.0,3.0,32.0,100.0,8.0,1.0,43.0,95.0,0.359,0.411,0.633,1.044,170.0,0.455,180.0,328.0,11.0,5.0,1.0,4.0,5.0,*78D/H,"AS,MVP-1,SS"
Julio Borbón*,24.0,TEX,AL,1.5,137.0,468.0,438.0,60.0,121.0,11.0,4.0,3.0,42.0,15.0,7.0,19.0,59.0,0.276,0.309,0.34,0.649,71.0,0.293,62.0,149.0,5.0,2.0,8.0,1.0,0.0,*8/HD7,
Justin Smoak#,23.0,TEX,AL,-0.3,70.0,275.0,235.0,29.0,49.0,10.0,0.0,8.0,34.0,1.0,0.0,38.0,57.0,0.209,0.316,0.353,0.67,77.0,0.31,74.0,83.0,6.0,0.0,0.0,2.0,4.0,3/H,
Matt Harrison*,24.0,TEX,AL,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-155.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Matt Treanor,34.0,TEX,AL,-0.4,82.0,272.0,237.0,22.0,50.0,6.0,1.0,5.0,27.0,1.0,2.0,22.0,43.0,0.211,0.287,0.308,0.595,57.0,0.271,49.0,73.0,4.0,5.0,4.0,4.0,0.0,2/HD,
