Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Billy Wagner*,38.0,ATL,NL,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,AS
Brandon Beachy,23.0,ATL,NL,0.0,3.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.2,0.333,0.2,0.533,50.0,0.269,54.0,1.0,0.0,0.0,0.0,0.0,0.0,/1,
Brandon Hicks,24.0,ATL,NL,0.0,16.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.167,0.0,0.167,-49.0,0.117,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,H/564,
Brent Clevlen,26.0,ATL,NL,0.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.5,0.75,98.0,0.317,89.0,2.0,1.0,0.0,0.0,0.0,0.0,/H7,
Brian McCann*,26.0,ATL,NL,3.6,143.0,566.0,479.0,63.0,129.0,25.0,0.0,21.0,77.0,5.0,2.0,74.0,98.0,0.269,0.375,0.453,0.828,124.0,0.372,129.0,217.0,12.0,9.0,0.0,4.0,10.0,*2H/D,"AS,MVP-21,SS"
Brooks Conrad#,30.0,ATL,NL,0.4,103.0,177.0,156.0,31.0,39.0,11.0,1.0,8.0,33.0,5.0,1.0,16.0,45.0,0.25,0.324,0.487,0.811,117.0,0.357,115.0,76.0,0.0,1.0,4.0,0.0,0.0,H5/4,
Chipper Jones#,38.0,ATL,NL,2.4,95.0,381.0,317.0,47.0,84.0,21.0,0.0,10.0,46.0,5.0,0.0,61.0,47.0,0.265,0.381,0.426,0.806,120.0,0.367,123.0,135.0,10.0,0.0,0.0,3.0,6.0,5/HD,
Chris Resop,27.0,ATL,NL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Craig Kimbrel,22.0,ATL,NL,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Cristhian Martínez,28.0,ATL,NL,0.0,18.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,0.0,-143.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
David Ross,33.0,ATL,NL,1.2,59.0,145.0,121.0,15.0,35.0,13.0,2.0,2.0,28.0,0.0,1.0,20.0,28.0,0.289,0.392,0.479,0.871,136.0,0.379,137.0,58.0,5.0,1.0,2.0,1.0,0.0,2/H,
Derek Lowe,37.0,ATL,NL,0.3,32.0,69.0,53.0,6.0,8.0,4.0,0.0,0.0,3.0,0.0,0.0,5.0,14.0,0.151,0.224,0.226,0.451,23.0,0.227,9.0,12.0,1.0,0.0,11.0,0.0,0.0,1/H,
Derrek Lee,34.0,ATL,NL,0.9,39.0,151.0,129.0,17.0,37.0,14.0,0.0,3.0,24.0,0.0,0.0,21.0,33.0,0.287,0.384,0.465,0.849,130.0,0.377,132.0,60.0,7.0,0.0,0.0,1.0,0.0,3/H,
Diory Hernández,26.0,ATL,NL,-0.1,20.0,10.0,9.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.111,0.111,0.444,0.556,42.0,0.229,17.0,4.0,0.0,0.0,1.0,0.0,0.0,H/64,
Eric Hinske*,32.0,ATL,NL,0.3,131.0,320.0,281.0,38.0,72.0,21.0,1.0,11.0,51.0,0.0,0.0,33.0,75.0,0.256,0.338,0.456,0.793,114.0,0.346,110.0,128.0,4.0,3.0,0.0,3.0,5.0,H73/5D,
Eric O'Flaherty*,25.0,ATL,NL,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Freddie Freeman*,20.0,ATL,NL,-0.2,20.0,24.0,24.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.167,0.167,0.333,0.5,32.0,0.253,42.0,8.0,1.0,0.0,0.0,0.0,0.0,H3,
Grégor Blanco*,26.0,ATL,NL,0.3,36.0,66.0,58.0,9.0,18.0,1.0,1.0,0.0,3.0,1.0,2.0,8.0,15.0,0.31,0.394,0.362,0.756,108.0,0.336,111.0,21.0,2.0,0.0,0.0,0.0,1.0,8/7H,
J.C. Boscán,30.0,ATL,NL,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,,,,0.704,373.0,0.0,0.0,0.0,0.0,0.0,0.0,/2,
Jair Jurrjens,24.0,ATL,NL,0.0,20.0,46.0,39.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,14.0,0.128,0.19,0.154,0.344,-5.0,0.168,-31.0,6.0,1.0,1.0,4.0,0.0,0.0,1,
Jason Heyward*,20.0,ATL,NL,6.4,142.0,623.0,520.0,83.0,144.0,29.0,5.0,18.0,72.0,11.0,6.0,91.0,128.0,0.277,0.393,0.456,0.849,131.0,0.396,146.0,237.0,13.0,10.0,0.0,2.0,2.0,*9/H,"AS,MVP-20,ROY-2"
Jesse Chavez,26.0,ATL,NL,0.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-145.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jo-Jo Reyes*,25.0,ATL,NL,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,52.0,0.352,114.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Jonny Venters*,25.0,ATL,NL,0.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-145.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ROY-8
Kenshin Kawakami,35.0,ATL,NL,0.0,18.0,31.0,24.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,0.125,0.222,0.167,0.389,8.0,0.193,-17.0,4.0,1.0,0.0,4.0,0.0,0.0,1,
Kris Medlen#,24.0,ATL,NL,0.3,31.0,33.0,27.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,14.0,0.185,0.29,0.222,0.513,42.0,0.247,34.0,6.0,0.0,1.0,2.0,0.0,0.0,1/H,
Kyle Farnsworth,34.0,ATL,NL,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Martín Prado,26.0,ATL,NL,5.0,140.0,651.0,599.0,100.0,184.0,40.0,3.0,15.0,66.0,5.0,3.0,40.0,86.0,0.307,0.35,0.459,0.809,119.0,0.362,122.0,275.0,13.0,3.0,3.0,6.0,2.0,45/3,"AS,MVP-9"
Matt Diaz,32.0,ATL,NL,0.6,84.0,244.0,224.0,27.0,56.0,17.0,2.0,7.0,31.0,3.0,1.0,13.0,44.0,0.25,0.302,0.438,0.739,99.0,0.339,104.0,98.0,6.0,4.0,2.0,1.0,3.0,7H,
