Name,Team,P,G,A
El-Hadji Diouf,Bolton Wanderers,27.0,9.0,6.0
Gary Speed,Bolton Wanderers,0.0,0.0,5.0
Kevin Davies,Bolton Wanderers,35.0,8.0,0.0
Stelios Giannakopoulos,Bolton Wanderers,34.0,7.0,5.0
