Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
D'Angelo Russell,33,33.0,32.1,23.6,0.4,3.3,3.7,6.2,0.9,0.3,3.1,1.9,2.0,8.3,19.2,43.0,3.6,9.7,37.4,3.4,4.4,78.5,4.6,9.5,48.7,1.227,0.52,G,True
Stephen Curry,5,5.0,27.8,20.8,0.8,4.4,5.2,6.6,1.0,0.4,3.2,2.2,2.1,6.6,16.4,40.2,2.4,9.8,24.5,5.2,5.2,100.0,4.2,6.6,63.6,1.268,0.48,G,False
Andrew Wiggins,12,14.0,33.6,19.4,1.5,3.1,4.6,3.6,1.3,1.4,2.1,2.2,1.7,7.2,15.7,45.7,1.7,4.9,33.9,3.4,5.1,67.2,5.5,10.8,51.2,1.239,0.51,F,True
Alec Burks,48,18.0,29.0,16.1,0.8,3.9,4.7,3.1,1.0,0.4,1.6,2.2,2.0,5.1,12.5,40.6,1.8,4.7,37.5,4.2,4.7,89.7,3.3,7.9,42.4,1.286,0.48,SG,True
Eric Paschall,60,26.0,27.6,14.0,1.4,3.2,4.6,2.1,0.5,0.2,1.6,2.1,1.4,5.3,10.7,49.7,0.6,2.2,28.7,2.7,3.5,77.4,4.7,8.5,55.0,1.308,0.53,F,False
Glenn Robinson III,48,48.0,31.6,12.9,1.4,3.3,4.7,1.8,0.9,0.3,1.0,1.7,1.7,5.1,10.6,48.1,1.4,3.5,40.0,1.3,1.5,85.1,3.7,7.0,52.2,1.221,0.55,F,True
Damion Lee,49,36.0,29.0,12.7,0.7,4.2,4.9,2.7,1.0,0.1,1.4,2.4,2.0,4.3,10.4,41.7,1.7,4.9,35.6,2.2,2.6,87.3,2.6,5.6,47.1,1.215,0.5,SG,False
Mychal Mulder,7,3.0,29.1,11.0,0.4,2.9,3.3,1.1,0.3,0.1,0.7,2.9,1.6,3.7,9.6,38.8,2.3,7.4,30.8,1.3,1.7,75.0,1.4,2.1,66.7,1.149,0.51,G,False
Marquese Chriss,59,21.0,20.3,9.3,1.9,4.3,6.2,1.9,0.7,1.1,1.3,2.1,1.5,3.6,6.5,54.5,0.1,0.7,20.5,2.0,2.6,76.9,3.4,5.9,58.4,1.423,0.56,SF,False
Dragan Bender,9,3.0,21.7,9.0,1.8,4.1,5.9,2.1,0.4,0.4,1.8,2.9,1.2,3.4,7.9,43.7,1.2,3.8,32.4,0.9,1.2,72.7,2.2,4.1,54.1,1.141,0.51,F,True
Jordan Poole,57,14.0,22.4,8.8,0.2,1.9,2.1,2.4,0.6,0.2,1.3,1.6,1.8,2.9,8.8,33.3,1.3,4.6,27.9,1.7,2.1,79.8,1.6,4.2,39.2,1.002,0.41,G,False
Jeremy Pargo,3,0.0,14.7,8.3,0.3,0.7,1.0,2.7,0.3,0.0,1.3,2.7,2.0,3.7,7.3,50.0,1.0,2.3,42.9,0.0,0.3,0.0,2.7,5.0,53.3,1.136,0.57,PG,False
Draymond Green,43,43.0,28.4,8.0,0.5,5.7,6.2,6.2,1.4,0.8,2.3,2.6,2.7,2.9,7.3,38.9,0.8,3.0,27.9,1.5,1.9,75.9,2.0,4.3,46.5,1.092,0.45,F,False
Willie Cauley-Stein,41,37.0,22.9,7.9,1.7,4.5,6.2,1.5,1.1,1.2,0.9,2.5,1.7,3.5,6.3,56.0,0.0,0.0,0.0,0.9,1.4,61.4,3.5,6.3,56.0,1.257,0.56,C,True
Omari Rasulala Spellman,49,3.0,18.1,7.6,1.6,2.9,4.5,1.0,0.7,0.5,1.1,1.3,0.9,2.6,6.0,43.1,0.9,2.2,39.1,1.5,1.9,79.3,1.7,3.8,45.4,1.254,0.5,F,False
Ky Bowman,45,12.0,22.6,7.4,0.5,2.2,2.7,2.9,1.0,0.2,1.6,2.3,1.9,3.0,7.1,41.7,0.7,2.4,30.8,0.8,0.9,82.9,2.2,4.8,47.2,1.044,0.47,G,False
Juan Toscano-Anderson,13,6.0,20.9,5.3,0.7,3.3,4.0,2.0,1.0,0.4,1.2,2.3,1.6,2.2,4.8,46.0,0.6,1.8,34.8,0.2,0.4,60.0,1.6,3.1,52.5,1.095,0.52,F,False
