Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Marcus Morris Sr.,43,43.0,32.3,19.6,1.1,4.3,5.4,1.4,0.8,0.4,1.7,3.0,0.8,6.5,14.8,44.2,2.7,6.1,43.9,3.8,4.6,82.3,3.8,8.7,44.4,1.322,0.53,F,True
Julius Randle,64,64.0,32.5,19.5,2.4,7.4,9.7,3.1,0.8,0.3,3.0,2.8,1.0,7.2,15.7,46.0,1.0,3.6,27.7,4.0,5.5,73.3,6.2,12.1,51.5,1.241,0.49,F,False
RJ Barrett,56,55.0,30.4,14.3,0.9,4.1,5.0,2.6,1.0,0.3,2.2,2.2,1.2,5.2,13.0,40.2,1.1,3.5,32.0,2.8,4.5,61.4,4.1,9.5,43.2,1.105,0.44,F,False
Bobby Portis,66,5.0,21.1,10.1,1.2,3.9,5.1,1.5,0.5,0.3,1.1,1.7,1.3,4.0,8.9,45.0,1.0,2.8,35.8,1.1,1.4,76.3,3.0,6.1,49.3,1.134,0.51,F,False
Elfrid Payton,45,36.0,27.7,10.0,1.2,3.6,4.7,7.2,1.6,0.4,2.1,2.0,3.4,4.3,9.8,43.9,0.3,1.5,20.3,1.1,1.9,57.0,4.0,8.2,48.2,1.02,0.45,G,False
Mitchell Robinson,61,7.0,23.1,9.7,3.0,4.0,7.0,0.6,0.9,2.0,0.6,3.2,1.0,4.1,5.6,74.2,0.0,0.0,0.0,1.4,2.4,56.8,4.1,5.6,74.2,1.73,0.74,C,False
Reggie Bullock Jr.,29,19.0,23.6,8.1,0.4,1.9,2.3,1.4,0.9,0.1,0.7,1.9,2.2,3.1,7.7,40.2,1.3,3.8,33.3,0.6,0.7,81.0,1.8,3.9,46.9,1.045,0.48,SF,False
Maurice Harkless,12,11.0,23.8,6.8,0.7,2.7,3.3,1.7,0.8,0.3,0.6,2.3,2.9,2.5,5.5,45.5,0.6,2.1,28.0,1.3,2.0,62.5,1.9,3.4,56.1,1.242,0.51,SF,True
Damyean Dotson,48,0.0,17.4,6.7,0.2,1.7,1.9,1.2,0.5,0.1,0.4,0.9,2.7,2.5,6.0,41.4,1.2,3.4,36.2,0.5,0.7,66.7,1.3,2.6,48.0,1.107,0.52,SG,False
Allonzo Trier,24,1.0,12.1,6.5,0.3,1.0,1.2,1.2,0.1,0.2,0.9,1.2,1.3,2.1,4.4,48.1,0.8,2.2,35.8,1.4,1.8,79.1,1.3,2.2,60.4,1.462,0.57,G,False
Kevin Knox II,65,4.0,17.9,6.4,0.4,2.4,2.8,0.9,0.4,0.4,0.7,1.6,1.4,2.2,6.2,35.9,1.0,3.1,32.7,1.0,1.6,65.3,1.2,3.1,39.1,1.045,0.44,F,False
Frank Ntilikina,57,26.0,20.8,6.3,0.4,1.7,2.1,3.0,0.9,0.3,1.2,2.5,2.4,2.3,5.8,39.3,0.8,2.4,32.1,0.9,1.0,86.4,1.5,3.4,44.4,1.072,0.46,PG,False
Taj Gibson,62,56.0,16.5,6.1,1.8,2.5,4.3,0.8,0.4,0.5,0.8,2.0,1.1,2.7,4.6,58.4,0.1,0.2,28.6,0.7,0.9,73.2,2.6,4.4,59.9,1.325,0.59,F,False
Dennis Smith Jr.,34,3.0,15.8,5.5,0.6,1.7,2.3,2.9,0.8,0.2,1.7,1.9,1.7,2.1,6.2,34.1,0.5,1.6,29.6,0.8,1.6,50.9,1.6,4.6,35.7,0.886,0.38,PG,False
Wayne Ellington,36,1.0,15.5,5.1,0.1,1.7,1.8,1.2,0.4,0.1,0.5,1.1,2.4,1.7,4.8,35.1,1.4,4.0,35.0,0.3,0.4,84.6,0.3,0.9,35.5,1.052,0.49,SG,False
Kadeem Allen,10,0.0,11.7,5.0,0.2,0.7,0.9,2.1,0.5,0.2,0.8,0.7,2.6,1.9,4.4,43.2,0.5,1.6,31.3,0.7,1.1,63.6,1.4,2.8,50.0,1.136,0.49,G,False
Ignas Brazdeikis,9,0.0,5.9,1.9,0.2,0.3,0.6,0.4,0.0,0.1,0.2,0.3,2.0,0.7,2.4,27.3,0.1,1.0,11.1,0.4,0.6,80.0,0.6,1.4,38.5,0.773,0.3,SF,False
Total,66,,,105.8,12.0,34.5,46.5,22.1,7.6,4.7,13.8,22.2,1.6,40.0,89.3,44.7,9.6,28.4,33.7,16.3,23.5,69.4,30.4,61.0,49.9,1.184,0.5,Total,False
