Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Anthony Davis,62,62.0,34.4,26.1,2.3,7.0,9.3,3.2,1.5,2.3,2.5,2.5,1.3,8.9,17.7,50.3,1.2,3.5,33.0,7.2,8.5,84.6,7.7,14.2,54.6,1.476,0.54,F,False
LeBron James,67,67.0,34.6,25.3,1.0,6.9,7.8,10.2,1.2,0.5,3.9,1.8,2.6,9.6,19.4,49.3,2.2,6.3,34.8,3.9,5.7,69.3,7.4,13.1,56.4,1.303,0.55,F,False
Kyle Kuzma,61,9.0,25.0,12.8,0.9,3.6,4.5,1.3,0.5,0.4,1.5,2.1,0.9,4.8,11.0,43.6,1.4,4.5,31.6,1.9,2.5,73.5,3.4,6.5,51.8,1.171,0.5,F,False
Dion Waiters,7,0.0,23.6,11.9,0.3,1.6,1.9,2.4,0.6,0.6,1.9,2.3,1.3,4.4,10.4,42.5,1.0,4.3,23.3,2.0,2.3,87.5,3.4,6.1,55.8,1.137,0.47,G,True
Kentavious Caldwell-Pope,69,26.0,25.5,9.3,0.6,1.5,2.1,1.6,0.8,0.2,0.9,1.9,1.8,3.4,7.3,46.7,1.3,3.5,38.5,1.1,1.5,77.5,2.1,3.9,54.1,1.272,0.56,G,False
Avery Bradley,49,44.0,24.2,8.6,0.4,2.0,2.3,1.3,0.9,0.1,1.0,2.2,1.3,3.5,7.8,44.4,1.3,3.5,36.4,0.4,0.5,83.3,2.2,4.3,51.0,1.104,0.53,PG,False
Danny Green,68,68.0,24.8,8.0,0.8,2.6,3.3,1.3,1.3,0.5,0.9,2.0,1.4,2.9,7.0,41.6,1.8,4.8,36.7,0.5,0.7,68.8,1.1,2.2,52.4,1.154,0.54,F,False
Dwight Howard,69,2.0,18.9,7.5,2.5,4.9,7.3,0.7,0.4,1.1,1.2,3.2,0.5,2.9,4.0,72.9,0.0,0.1,60.0,1.6,3.1,51.4,2.9,3.9,73.2,1.866,0.73,C,False
Rajon Rondo,48,3.0,20.5,7.1,0.5,2.5,3.0,5.0,0.8,0.0,1.9,1.2,2.6,2.9,6.8,41.8,0.9,2.6,32.8,0.6,0.9,65.9,2.0,4.2,47.3,1.043,0.48,PG,False
JaVale McGee,68,68.0,16.6,6.6,1.8,3.9,5.7,0.5,0.5,1.4,0.8,2.3,0.7,2.9,4.5,63.7,0.0,0.1,50.0,0.8,1.2,64.6,2.8,4.4,64.0,1.458,0.64,C,False
Devontae Cacok,1,0.0,9.0,6.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,inf,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,1.0,0.5,PF,False
Talen Horton-Tucker,6,1.0,13.5,5.7,0.3,0.8,1.2,1.0,1.3,0.2,1.0,1.7,1.0,2.3,5.0,46.7,0.7,2.2,30.8,0.3,0.7,50.0,1.7,2.8,58.8,1.133,0.53,SF,False
Alex Caruso,64,2.0,18.4,5.5,0.3,1.7,1.9,1.9,1.1,0.3,0.8,1.5,2.3,1.9,4.5,41.2,0.6,1.9,33.3,1.1,1.5,73.4,1.3,2.7,46.8,1.199,0.48,G,False
Markieff Morris,14,1.0,14.2,5.3,1.1,2.1,3.2,0.6,0.4,0.4,0.4,2.1,1.3,2.0,4.9,40.6,0.9,2.8,33.3,0.4,0.4,83.3,1.1,2.1,50.0,1.072,0.5,PF,True
Quinn Cook,44,1.0,11.5,5.1,0.3,0.9,1.2,1.1,0.3,0.0,0.8,0.6,1.5,2.1,4.9,42.5,0.7,1.9,36.5,0.3,0.3,78.6,1.4,2.9,46.5,1.047,0.5,PG,False
Troy Daniels,41,0.0,11.1,4.2,0.3,0.8,1.1,0.3,0.2,0.1,0.2,0.7,1.6,1.5,3.9,39.2,1.0,2.7,35.7,0.2,0.4,62.5,0.5,1.1,47.8,1.101,0.52,G,True
JR Smith,6,0.0,13.2,2.8,0.0,0.8,0.8,0.5,0.2,0.0,0.7,0.8,0.8,1.2,3.7,31.8,0.2,1.8,9.1,0.3,0.3,100.0,1.0,1.8,54.5,0.773,0.34,G,False
Jared Dudley,45,1.0,8.1,1.5,0.1,1.0,1.2,0.6,0.3,0.1,0.2,0.9,3.5,0.5,1.3,40.0,0.4,0.9,42.9,0.0,0.0,100.0,0.1,0.4,33.3,1.133,0.55,SF,False
Kostas Antetokounmpo,5,0.0,4.0,1.4,0.4,0.2,0.6,0.4,0.0,0.0,0.2,0.4,2.0,0.6,0.6,100.0,0.0,0.0,0.0,0.2,0.4,50.0,0.6,0.6,100.0,2.333,1.0,F,False
Zach Norvell Jr.,2,0.0,2.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,G,True
Total,71,,,113.4,10.7,35.1,45.7,25.4,8.6,6.6,14.7,20.7,1.7,42.3,88.3,48.0,11.0,31.6,34.9,17.7,24.3,72.9,31.3,56.7,55.2,1.285,0.54,Total,False
