Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Steve Francis,78,78.0,38.2,21.3,1.6,4.2,5.8,7.0,1.4,0.4,4.1,3.5,1.7,7.2,17.1,42.3,0.5,1.6,29.9,6.4,7.8,82.3,6.7,15.4,43.6,1.25,0.44,PG,False
Grant Hill,67,67.0,34.9,19.7,1.1,3.6,4.7,3.3,1.4,0.4,2.4,2.1,1.4,7.7,15.1,50.9,0.0,0.2,23.1,4.2,5.1,82.1,7.7,15.0,51.3,1.298,0.51,SF,False
Cuttino Mobley,23,21.0,31.6,16.0,0.5,2.3,2.7,1.8,1.0,0.4,1.8,2.1,1.0,5.6,12.9,43.2,2.5,5.4,46.4,2.4,3.0,79.7,3.0,7.4,40.9,1.247,0.53,SG,True
Hedo Turkoglu,67,11.0,26.2,14.0,0.9,2.6,3.5,2.3,0.6,0.3,1.8,2.1,1.3,4.9,11.7,41.9,1.4,3.7,38.0,2.8,3.4,83.6,3.5,8.0,43.8,1.198,0.48,SF,False
Dwight Howard,82,82.0,32.6,12.0,3.5,6.5,10.0,0.9,0.9,1.7,2.0,2.8,0.5,4.3,8.3,52.0,0.0,0.0,0.0,3.4,5.0,67.1,4.3,8.2,52.1,1.449,0.52,C,False
Jameer Nelson,79,21.0,20.4,8.7,0.7,1.8,2.4,3.0,1.0,0.0,1.5,2.5,2.0,3.6,7.9,45.5,0.6,1.8,31.2,0.9,1.4,68.2,3.1,6.2,49.7,1.097,0.49,G,False
DeShawn Stevenson,55,27.0,19.8,7.8,0.7,1.2,1.9,1.3,0.3,0.2,1.0,1.3,1.2,3.2,7.7,40.8,0.5,1.2,37.3,1.0,1.8,55.4,2.7,6.5,41.5,1.007,0.44,SG,False
Kelvin Cato,62,50.0,24.6,7.0,1.6,5.1,6.7,0.6,0.9,1.3,1.0,2.7,0.6,2.6,4.8,53.9,0.0,0.0,0.0,1.8,2.3,78.3,2.6,4.8,53.9,1.455,0.54,C,False
Doug Christie,21,13.0,25.2,5.7,0.4,2.1,2.6,2.2,1.8,0.2,1.7,2.1,1.3,2.2,6.1,36.7,0.2,1.1,21.7,1.0,1.0,90.9,2.0,5.0,40.0,0.93,0.39,SG,True
Andre Barrett,11,1.0,15.4,5.6,0.5,1.4,1.9,2.5,0.5,0.1,1.0,1.5,2.5,2.3,5.0,45.5,0.5,1.4,33.3,0.6,0.8,77.8,1.8,3.6,50.0,1.127,0.5,SG,True
Tony Battie,81,32.0,23.4,4.9,1.3,4.2,5.6,0.5,0.4,1.0,1.0,3.0,0.5,2.0,4.4,46.0,0.0,0.1,0.0,0.8,1.2,72.3,2.0,4.3,46.8,1.113,0.46,C,False
Pat Garrity,71,0.0,13.5,4.6,0.3,1.5,1.7,0.4,0.3,0.1,0.4,1.5,1.0,1.7,4.3,40.2,0.7,2.1,33.3,0.4,0.5,87.9,1.0,2.2,46.5,1.059,0.48,PF,False
Stacey Augmon,55,7.0,12.1,3.5,0.8,1.0,1.8,0.7,0.4,0.1,0.6,1.5,1.2,1.2,3.0,40.7,0.0,0.0,0.0,1.0,1.4,74.0,1.2,3.0,40.7,1.156,0.41,SF,False
Brandon Hunter,31,0.0,7.2,3.1,0.8,1.4,2.2,0.1,0.1,0.2,0.7,1.4,0.1,1.2,2.4,50.7,0.0,0.0,0.0,0.7,1.3,53.8,1.2,2.4,50.7,1.301,0.51,PF,False
Mario Kasun,45,0.0,7.9,2.6,1.2,1.7,2.8,0.2,0.2,0.3,0.6,1.9,0.3,1.0,2.2,48.0,0.0,0.0,0.0,0.5,1.0,55.8,1.0,2.2,48.5,1.204,0.48,C,False
Mark Jones,10,0.0,11.6,2.3,0.6,0.7,1.3,0.6,0.5,0.2,0.3,1.6,2.0,0.9,3.1,29.0,0.0,0.4,0.0,0.5,1.0,50.0,0.9,2.7,33.3,0.742,0.29,SG,False
Andrew DeClercq,8,0.0,6.1,1.1,0.9,0.4,1.3,0.0,0.3,0.0,0.1,1.8,0.0,0.5,1.1,44.4,0.0,0.0,0.0,0.1,0.4,33.3,0.5,1.1,44.4,1.0,0.44,C,False
Michael Bradley,8,0.0,6.9,0.8,0.4,1.4,1.8,0.3,0.1,0.3,0.1,0.5,2.0,0.4,0.9,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,42.9,0.857,0.43,PF,True
Total,82,,,99.5,12.7,31.0,43.7,19.3,7.7,5.4,16.1,23.6,1.2,37.0,81.5,45.4,3.9,11.2,34.9,21.6,28.5,75.9,33.1,70.3,47.1,1.222,0.48,Total,False
