Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Chris Webber,46,46.0,36.3,21.3,2.0,7.7,9.7,5.5,1.5,0.7,2.9,3.1,1.9,9.0,19.9,44.9,0.2,0.6,37.9,3.1,3.9,79.9,8.7,19.3,45.2,1.067,0.46,C,True
Peja Stojakovic,66,66.0,38.4,20.1,0.9,3.4,4.3,2.1,1.2,0.2,1.5,2.4,1.4,6.8,15.4,44.4,2.6,6.6,40.2,3.8,4.2,92.0,4.2,8.8,47.5,1.308,0.53,SF,False
Mike Bibby,80,80.0,38.6,19.6,1.0,3.2,4.2,6.8,1.6,0.4,2.5,2.4,2.7,7.0,15.8,44.3,1.6,4.6,36.0,4.0,5.2,77.5,5.4,11.3,47.7,1.243,0.49,PG,False
Cuttino Mobley,43,43.0,38.7,17.8,0.8,3.1,3.9,3.4,1.2,0.5,2.1,2.4,1.6,6.5,14.8,44.0,2.1,5.0,42.4,2.6,3.2,83.1,4.4,9.7,44.9,1.203,0.51,SG,True
Brad Miller,56,56.0,37.3,15.6,2.5,6.8,9.3,3.9,1.2,1.2,1.5,3.2,2.7,5.7,10.9,52.4,0.1,0.3,26.3,4.2,5.1,81.2,5.6,10.5,53.2,1.438,0.53,C,False
Kenny Thomas,26,15.0,31.7,14.5,3.0,5.7,8.7,2.9,1.0,0.4,1.8,2.9,1.6,5.8,11.7,49.2,0.0,0.0,0.0,3.0,4.2,72.2,5.8,11.7,49.3,1.239,0.49,PF,True
Bobby Jackson,25,0.0,21.4,12.0,0.9,2.5,3.4,2.4,0.6,0.1,1.1,2.3,2.1,4.4,10.2,42.7,1.3,3.8,34.4,2.0,2.3,86.2,3.0,6.4,47.8,1.18,0.49,PG,False
Corliss Williamson,24,4.0,19.6,9.3,1.3,2.1,3.4,1.5,0.5,0.1,1.1,3.1,1.3,3.3,7.0,47.3,0.0,0.0,0.0,2.7,3.3,82.3,3.3,7.0,47.3,1.335,0.47,PF,True
Darius Songaila,81,21.0,20.6,7.5,1.5,2.7,4.2,1.4,0.6,0.2,0.9,2.5,1.6,3.2,6.0,52.7,0.0,0.0,0.0,1.2,1.4,84.7,3.2,6.0,53.0,1.246,0.53,PF,False
Brian Skinner,25,23.0,27.8,7.4,3.4,5.4,8.7,1.5,1.0,1.7,1.1,2.9,1.4,3.3,5.9,55.4,0.0,0.0,0.0,0.8,2.1,37.7,3.3,5.9,55.4,1.243,0.55,PF,True
Doug Christie,31,31.0,32.1,7.3,0.9,3.0,4.0,4.9,1.4,0.4,2.2,2.0,2.3,2.7,6.6,40.7,0.3,1.3,25.6,1.6,1.8,89.3,2.4,5.3,44.2,1.108,0.43,SG,True
Maurice Evans,65,11.0,19.0,6.4,1.4,1.7,3.1,0.7,0.6,0.1,0.5,1.6,1.3,2.5,5.7,44.2,0.4,1.3,32.9,0.9,1.2,75.6,2.1,4.5,47.4,1.115,0.48,SG,False
Eddie House,50,2.0,11.0,4.7,0.3,0.9,1.2,1.3,0.4,0.1,0.4,0.8,3.0,2.0,4.3,45.8,0.6,1.2,45.2,0.3,0.3,92.9,1.4,3.0,46.1,1.107,0.52,SG,True
Matt Barnes,43,9.0,16.6,3.8,1.1,2.0,3.1,1.3,0.7,0.2,1.0,1.9,1.3,1.4,3.5,41.1,0.1,0.5,22.7,0.8,1.3,60.3,1.3,3.0,44.2,1.086,0.43,SF,False
Kevin Martin,45,0.0,10.1,2.9,0.6,0.6,1.3,0.5,0.4,0.1,0.5,0.8,0.9,1.0,2.6,38.5,0.1,0.6,20.0,0.8,1.2,65.5,0.9,2.0,43.5,1.12,0.41,SG,False
Michael Bradley,8,0.0,6.0,2.3,0.6,0.8,1.4,0.3,0.0,0.0,0.4,1.0,0.7,1.0,1.5,66.7,0.0,0.0,0.0,0.3,0.8,33.3,1.0,1.5,66.7,1.5,0.67,PF,True
Greg Ostertag,56,3.0,9.9,1.6,1.0,2.0,3.0,0.7,0.1,0.7,0.4,1.6,1.5,0.7,1.5,44.0,0.0,0.0,0.0,0.2,0.7,34.2,0.7,1.5,45.1,1.036,0.44,C,False
Erik Daniels,21,0.0,3.4,0.6,0.3,0.5,0.9,0.2,0.1,0.0,0.3,0.3,0.7,0.3,0.9,33.3,0.0,0.1,50.0,0.0,0.0,0.0,0.2,0.8,31.3,0.722,0.36,F,False
Total,82,,,103.7,12.5,29.9,42.4,24.5,8.2,3.9,13.1,20.5,1.9,39.1,85.1,45.9,6.4,17.0,37.4,19.2,24.4,78.7,32.7,68.1,48.0,1.219,0.5,Total,False
