Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Alysha Clark,34,22,16.5,4.2,0.8,1.4,2.1,0.6,0.5,0.3,0.7,1.9,0.8,1.6,3.7,44.8,0.4,1.7,24.6,0.5,0.7,69.6,1.2,2.0,61.8,1.136,0.50,F,False
Angel Robinson,25,1,7.2,2.2,0.4,1.0,1.4,0.3,0.2,0.3,0.8,1.3,0.4,0.9,1.6,57.5,0.0,0.0,0.0,0.3,0.4,80.0,0.9,1.6,57.5,1.350,0.58,F,False
Camille Little,33,33,30.8,12.9,1.2,3.1,4.3,1.6,1.0,0.4,2.4,2.5,0.7,4.4,9.9,44.8,0.8,2.4,33.8,3.2,4.0,79.7,3.6,7.5,48.4,1.304,0.49,F,False
Crystal Langhorne,34,34,28.9,12.9,1.7,5.8,7.4,1.0,0.6,0.4,2.0,2.2,0.5,5.3,9.3,57.1,0.1,0.1,66.7,2.2,3.4,65.8,5.2,9.2,57.1,1.387,0.57,F,False
Jenna O'Hea,29,0,13.4,4.8,0.5,0.8,1.3,1.0,0.4,0.3,0.8,1.7,1.3,1.8,4.0,43.6,1.0,2.5,40.3,0.3,0.3,90.0,0.8,1.6,48.9,1.197,0.56,G,False
Nicole Powell,26,0,13.0,2.2,0.5,1.3,1.8,0.3,0.8,0.1,0.4,1.5,0.6,0.7,2.7,26.1,0.5,2.0,25.0,0.3,0.3,77.8,0.2,0.7,29.4,0.812,0.36,F,False
Noelle Quinn,32,5,15.1,3.8,0.4,2.1,2.5,1.3,0.5,0.1,0.6,0.8,2.4,1.4,3.8,38.0,0.3,1.0,25.8,0.7,0.8,88.0,1.2,2.8,42.2,1.008,0.41,G,False
Shekinna Stricklen,33,10,17.5,7.2,0.3,1.8,2.1,0.7,0.6,0.1,0.8,2.0,0.9,2.6,6.1,43.0,1.4,3.7,38.5,0.6,0.8,73.1,1.2,2.4,50.0,1.190,0.55,F,False
Sue Bird,33,33,29.2,10.6,0.2,2.0,2.2,4.0,0.8,0.0,2.3,1.0,1.8,3.9,10.1,38.6,1.2,3.4,34.5,1.6,2.0,83.1,2.7,6.7,40.7,1.051,0.44,G,False
Tanisha Wright,29,29,25.5,8.0,0.5,1.9,2.3,3.6,0.9,0.1,2.1,2.6,1.7,2.8,6.6,41.7,0.2,0.6,27.8,2.3,2.9,79.5,2.6,6.0,43.1,1.203,0.43,G,False
Temeka Johnson,34,3,17.0,5.8,0.2,1.9,2.1,3.2,0.7,0.1,1.6,1.2,2.1,2.1,5.9,36.1,0.5,1.5,34.0,1.0,1.1,92.1,1.6,4.5,36.8,0.980,0.40,G,False
Total,34,,,70.9,6.4,22.2,28.5,16.6,6.6,2.0,13.6,17.3,1.2,26.3,60.3,43.6,5.9,17.6,33.6,12.3,15.8,77.9,20.4,42.7,47.8,1.175,0.49,,False
Waltiea Rolle,6,0,11.0,2.7,0.8,2.3,3.2,0.3,0.3,0.0,0.3,0.8,1.0,1.2,1.7,70.0,0.0,0.0,0.0,0.3,0.3,100.0,1.2,1.7,70.0,1.600,0.70,C,False
