Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Asia Taylor,22,0,7.9,2.7,0.5,0.8,1.4,0.5,0.2,0.0,0.7,1.5,0.6,1.0,1.8,52.5,0.0,0.0,0.0,0.8,1.1,75.0,1.0,1.8,52.5,1.500,0.53,F,False
Damiris Dantas,30,23,21.8,6.0,1.5,3.5,5.1,1.2,0.5,0.4,0.8,2.1,1.5,2.4,4.6,51.1,0.0,0.0,100.0,1.3,1.7,76.0,2.3,4.6,50.7,1.302,0.51,F,False
Devereaux Peters,28,0,18.0,4.4,1.1,2.6,3.7,1.7,0.8,1.0,1.1,2.5,1.6,1.9,4.4,44.3,0.0,0.0,0.0,0.5,0.7,73.7,1.9,4.4,44.3,1.000,0.44,F,False
Janel McCarville,34,34,27.1,7.9,1.1,3.7,4.8,3.1,1.2,0.9,1.7,2.3,1.8,3.1,6.9,45.7,0.2,0.7,33.3,1.4,1.9,73.8,2.9,6.2,47.1,1.154,0.47,C,False
Lindsay Whalen,34,34,30.6,14.1,0.6,3.6,4.2,5.5,0.9,0.1,1.8,1.6,3.0,5.3,11.0,48.0,0.0,0.3,10.0,3.4,4.5,77.0,5.3,10.7,49.0,1.275,0.48,G,False
Lindsey Moore,12,0,8.5,1.1,0.0,0.8,0.8,1.2,0.3,0.0,0.3,0.8,4.7,0.3,1.3,20.0,0.3,0.8,33.3,0.3,0.5,66.7,0.0,0.5,0.0,0.867,0.30,G,False
Maya Moore,34,34,34.7,23.9,2.1,6.0,8.1,3.4,1.9,0.8,2.4,2.6,1.5,8.7,18.0,48.1,1.8,5.4,33.5,4.7,5.3,88.4,6.9,12.6,54.4,1.325,0.53,F,False
Monica Wright,24,9,18.4,5.8,0.3,1.9,2.2,2.1,0.7,0.3,1.5,2.1,1.4,2.2,5.2,41.9,0.2,0.8,27.8,1.3,1.8,73.8,2.0,4.4,44.3,1.129,0.44,G,False
Nadirah McKenith,6,0,4.0,0.7,0.0,0.7,0.7,0.2,0.2,0.0,0.2,0.3,1.0,0.2,0.7,25.0,0.0,0.0,0.0,0.3,0.3,100.0,0.2,0.7,25.0,1.000,0.25,G,False
Rebekkah Brunson,11,11,27.5,7.2,2.5,5.7,8.2,1.5,0.3,0.7,0.9,1.8,1.7,2.9,7.4,39.5,0.0,0.0,0.0,1.4,1.9,71.4,2.9,7.4,39.5,0.975,0.40,F,False
Seimone Augustus,24,24,31.2,16.5,0.5,3.1,3.6,2.4,0.4,0.1,1.6,1.0,1.5,7.1,13.9,51.1,0.5,1.5,33.3,1.8,2.2,84.6,6.6,12.4,53.2,1.189,0.53,G,False
Tan White,34,1,17.8,4.9,0.3,1.5,1.8,1.1,0.9,0.1,0.9,2.0,1.2,1.9,4.7,40.0,0.6,1.9,33.3,0.5,0.7,73.9,1.2,2.8,44.7,1.044,0.47,G,False
Total,34,,,81.6,8.2,27.0,35.2,20.3,7.1,3.6,11.6,16.8,1.8,31.4,67.2,46.7,3.8,11.1,33.8,15.1,18.9,79.6,27.6,56.1,49.3,1.215,0.50,,False
Tricia Liston,25,0,7.2,2.2,0.1,1.0,1.1,0.3,0.0,0.1,0.1,0.5,2.7,0.7,1.8,40.0,0.6,1.2,46.7,0.2,0.2,66.7,0.2,0.6,26.7,1.200,0.56,G,False
