Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Bria Hartley,34,29,27.1,9.7,0.6,1.6,2.1,3.1,0.7,0.1,2.5,1.8,1.2,3.4,9.0,38.0,1.0,3.0,32.7,1.9,2.4,78.0,2.4,6.0,40.7,1.079,0.43,G,False
Emma Meesseman,34,34,27.4,10.1,2.4,4.1,6.4,2.5,1.4,1.0,1.8,2.5,1.4,4.3,8.3,52.0,0.0,0.1,0.0,1.5,1.6,90.9,4.3,8.2,52.3,1.217,0.52,C,False
Ivory Latta,34,33,31.7,12.8,0.5,1.9,2.4,3.3,0.7,0.0,1.9,1.6,1.7,4.1,10.4,39.5,2.4,6.3,37.7,2.2,2.6,83.3,1.7,4.1,42.4,1.232,0.51,G,False
Jelena Milovanovic,16,2,11.3,4.4,0.5,1.0,1.5,0.6,0.3,0.1,1.1,0.9,0.5,1.6,4.0,39.1,0.3,1.4,21.7,0.9,1.1,88.2,1.3,2.6,48.8,1.094,0.43,F,False
Kalana Greene,20,0,3.9,0.8,0.0,0.6,0.6,0.1,0.4,0.0,0.0,0.5,INF,0.3,0.8,40.0,0.0,0.1,0.0,0.2,0.2,75.0,0.3,0.7,46.2,1.000,0.40,G,False
Kara Lawson,28,4,21.8,7.0,0.4,2.5,2.9,2.5,0.3,0.0,1.3,1.1,2.0,2.5,6.5,37.9,1.0,3.1,33.7,1.0,1.1,93.5,1.4,3.4,41.7,1.077,0.46,G,False
Kia Vaughn,33,33,24.1,9.0,1.8,4.5,6.3,1.2,0.9,0.5,1.4,2.3,0.8,4.1,8.9,45.8,0.0,0.1,0.0,0.8,1.2,63.4,4.1,8.9,46.1,1.003,0.46,C,False
Monique Currie,34,28,23.6,9.9,0.9,3.8,4.6,1.5,1.1,0.1,1.4,2.6,1.1,3.0,7.7,39.3,0.6,2.4,22.9,3.3,4.1,79.3,2.5,5.3,46.9,1.282,0.43,F,False
Stefanie Dolson,34,1,18.4,6.0,0.9,3.5,4.4,1.2,0.4,1.1,1.7,2.7,0.7,2.6,5.2,49.2,0.0,0.1,0.0,0.9,1.1,81.1,2.6,5.1,50.0,1.153,0.49,C,False
Tayler Hill,5,0,7.8,1.0,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.0,INF,0.2,2.6,7.7,0.2,1.4,14.3,0.4,0.4,100.0,0.0,1.2,0.0,0.385,0.12,G,False
Tianna Hawkins,34,0,10.6,4.2,1.4,1.6,3.0,0.5,0.4,0.2,1.0,2.0,0.5,1.7,3.5,47.9,0.1,0.5,29.4,0.7,0.9,71.9,1.5,3.0,51.0,1.193,0.50,F,False
Tierra Ruffin-Pratt,34,6,16.2,4.5,0.8,2.1,2.9,1.3,0.7,0.1,0.9,1.8,1.5,1.7,4.5,38.3,0.1,0.6,25.0,0.9,1.3,70.5,1.6,3.9,40.3,1.000,0.40,G,False
Total,34,,,74.3,9.7,25.7,35.4,17.0,6.9,3.1,14.1,18.8,1.2,27.8,65.3,42.5,5.2,16.5,31.7,13.5,16.9,79.8,22.5,48.8,46.1,1.137,0.47,,False
