Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Grant Hill,80,80.0,39.3,21.4,1.5,7.5,9.0,7.3,1.8,0.6,3.2,2.3,2.3,7.8,15.7,49.6,0.1,0.4,30.3,5.6,7.9,71.1,7.7,15.3,50.2,1.358,0.5,SF,False
Joe Dumars,79,79.0,37.0,14.7,0.5,1.9,2.4,4.0,0.7,0.0,1.6,1.2,2.5,4.9,11.1,44.0,2.1,4.9,43.2,2.8,3.2,86.7,2.8,6.2,44.6,1.323,0.53,G,False
Lindsey Hunter,82,76.0,36.9,14.2,0.7,2.1,2.8,1.9,1.6,0.3,1.2,2.5,1.6,5.1,12.7,40.4,2.0,5.7,35.5,1.9,2.5,77.8,3.1,7.0,44.4,1.119,0.48,SG,False
Otis Thorpe,79,79.0,33.7,13.1,2.9,5.0,7.9,1.7,0.7,0.2,1.8,3.8,0.9,5.3,10.0,53.2,0.0,0.0,0.0,2.5,3.8,65.3,5.3,9.9,53.4,1.316,0.53,C,False
Terry Mills,79,5.0,25.3,10.8,0.9,3.9,4.8,1.3,0.4,0.3,1.1,2.0,1.2,3.9,8.9,44.4,2.2,5.3,42.2,0.7,0.9,82.9,1.7,3.6,47.7,1.221,0.57,F,False
Aaron McKie,42,3.0,20.2,6.3,0.6,2.4,3.0,1.8,1.0,0.2,1.0,1.6,1.8,2.3,5.0,46.4,0.4,1.1,37.5,1.2,1.5,83.6,1.9,3.8,49.1,1.258,0.51,SG,True
Theo Ratliff,76,38.0,17.0,5.8,1.4,1.9,3.4,0.2,0.4,1.5,0.7,2.4,0.2,2.4,4.4,53.1,0.0,0.0,0.0,1.1,1.5,69.8,2.4,4.4,53.1,1.303,0.53,C,False
Grant Long,65,24.0,17.9,5.0,1.4,2.1,3.4,0.6,0.7,0.1,0.7,1.6,0.8,1.9,4.2,44.7,0.3,0.7,36.2,1.0,1.3,75.0,1.6,3.5,46.5,1.185,0.48,F,False
Stacey Augmon,20,3.0,14.6,4.5,0.7,1.8,2.5,0.8,0.5,0.5,1.4,1.5,0.6,1.6,3.9,40.3,0.0,0.0,0.0,1.4,2.1,68.3,1.6,3.9,40.3,1.169,0.4,SF,True
Michael Curry,81,2.0,15.0,3.9,0.3,1.2,1.5,0.5,0.4,0.1,0.3,1.6,1.5,1.2,2.7,44.8,0.3,1.0,29.9,1.2,1.3,89.8,0.9,1.8,52.8,1.439,0.5,SF,False
Don Reid,47,14.0,9.8,2.8,0.8,1.4,2.1,0.3,0.3,0.3,0.5,2.2,0.6,1.1,2.4,48.2,0.0,0.0,0.0,0.5,0.7,75.0,1.1,2.4,48.6,1.179,0.48,F,False
Kenny Smith,9,0.0,7.1,2.6,0.0,0.6,0.6,1.1,0.1,0.0,0.3,0.2,3.3,0.9,2.2,40.0,0.6,1.1,50.0,0.2,0.2,100.0,0.3,1.1,30.0,1.15,0.53,G,True
Rick Mahorn,22,7.0,9.9,2.5,0.9,1.5,2.4,0.3,0.2,0.1,0.5,1.5,0.6,0.9,2.5,37.0,0.0,0.0,0.0,0.7,1.0,72.7,0.9,2.4,37.7,1.037,0.37,F,False
Randolph Childress,4,0.0,7.5,2.5,0.0,0.3,0.3,0.5,0.5,0.0,1.3,1.3,0.4,1.0,2.5,40.0,0.5,0.8,66.7,0.0,0.0,0.0,0.5,1.8,28.6,1.0,0.5,G,True
Litterial Green,45,0.0,6.9,2.0,0.1,0.4,0.5,0.9,0.4,0.0,0.3,0.6,2.7,0.7,1.4,46.9,0.0,0.2,0.0,0.7,1.0,63.8,0.7,1.2,55.6,1.406,0.47,G,False
Jerome Williams,33,0.0,5.4,1.5,0.7,0.8,1.5,0.2,0.4,0.0,0.4,0.5,0.5,0.6,1.5,39.2,0.0,0.0,0.0,0.3,0.5,52.9,0.6,1.5,39.2,0.961,0.39,PF,False
Total,82,,,94.2,10.5,28.0,38.4,19.0,7.7,3.5,12.7,20.1,1.5,34.5,74.3,46.4,7.1,18.3,38.8,18.1,24.3,74.5,27.4,56.0,48.8,1.267,0.51,Total,False
