Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Mitch Richmond,81,81.0,38.6,25.9,0.7,3.2,3.9,4.2,1.5,0.3,2.9,2.6,1.4,8.9,19.5,45.4,2.5,5.9,42.8,5.6,6.6,86.1,6.3,13.6,46.6,1.328,0.52,G,False
Mahmoud Abdul-Rauf,75,51.0,28.4,13.7,0.2,1.4,1.6,2.5,0.7,0.1,1.6,2.3,1.6,5.5,12.3,44.5,1.3,3.3,38.2,1.5,1.8,84.6,4.2,9.0,46.8,1.116,0.5,G,False
Olden Polynice,82,82.0,35.3,12.5,3.3,6.1,9.4,2.2,0.6,1.0,2.0,3.6,1.1,5.4,11.8,45.7,0.0,0.1,0.0,1.7,3.1,56.2,5.4,11.7,46.0,1.06,0.46,C,False
Corliss Williamson,79,31.0,25.2,11.6,1.8,2.4,4.1,1.6,0.8,0.6,2.0,3.3,0.8,4.7,9.4,49.8,0.0,0.0,0.0,2.2,3.2,68.9,4.7,9.4,50.0,1.228,0.5,PF,False
Billy Owens,66,56.0,30.2,11.0,2.0,3.9,5.9,2.8,0.9,0.4,2.0,2.8,1.4,4.5,9.7,46.7,0.4,1.1,34.7,1.5,2.2,69.7,4.2,8.6,48.2,1.131,0.49,F,False
Brian Grant,24,15.0,25.3,10.5,2.0,3.9,5.9,1.2,0.8,1.0,1.8,3.1,0.6,3.8,8.6,44.0,0.0,0.0,0.0,2.9,3.8,77.8,3.8,8.6,44.0,1.217,0.44,PF,False
Tyus Edney,70,20.0,19.7,6.9,0.5,1.1,1.6,3.2,0.9,0.0,1.6,1.4,2.0,2.1,5.6,38.4,0.1,0.6,19.0,2.5,3.1,82.3,2.0,5.0,40.7,1.24,0.39,G,False
Michael Smith,81,52.0,31.2,6.6,3.2,6.3,9.5,2.4,1.0,0.7,1.6,3.1,1.5,2.5,4.6,53.9,0.0,0.0,0.0,1.6,3.2,49.6,2.5,4.6,53.9,1.419,0.54,F,False
Kevin Gamble,62,2.0,15.4,5.0,0.2,1.5,1.7,1.2,0.3,0.3,0.4,1.2,2.9,2.0,4.6,43.0,0.9,1.8,48.2,0.1,0.2,70.0,1.1,2.8,39.7,1.073,0.52,G,False
Jeff Grayer,25,0.0,12.6,3.6,0.8,0.7,1.5,1.0,0.3,0.3,0.6,1.7,1.7,1.5,3.3,45.8,0.2,0.4,36.4,0.4,0.8,55.0,1.4,2.9,47.2,1.096,0.48,G,False
Lionel Simmons,41,0.0,12.7,3.4,0.7,1.8,2.5,1.4,0.2,0.3,0.8,1.5,1.7,1.1,3.3,33.1,0.2,0.7,23.3,1.0,1.2,87.5,0.9,2.6,35.8,1.022,0.36,F,False
Bobby Hurley,49,12.0,12.9,2.9,0.2,0.6,0.8,3.0,0.6,0.1,1.1,1.1,2.7,0.9,2.6,36.8,0.3,0.9,31.1,0.8,1.1,69.8,0.7,1.6,40.0,1.144,0.42,G,False
Devin Gray,3,0.0,8.3,2.7,1.0,2.0,3.0,0.7,1.0,0.0,0.0,1.0,inf,1.0,3.7,27.3,0.0,0.0,0.0,0.7,1.3,50.0,1.0,3.7,27.3,0.727,0.27,F,True
Duane Causwell,46,8.0,12.6,2.6,1.2,1.5,2.8,0.4,0.3,0.8,0.7,2.8,0.6,1.0,2.0,51.1,0.0,0.1,66.7,0.4,0.8,54.1,1.0,2.0,50.5,1.255,0.52,C,False
Kevin Salvadori,23,0.0,6.7,1.6,0.3,0.8,1.1,0.4,0.1,0.6,0.5,0.7,0.8,0.5,1.4,36.4,0.0,0.0,0.0,0.6,0.8,72.2,0.5,1.4,36.4,1.121,0.36,C,False
Lloyd Daniels,5,0.0,5.6,1.2,0.2,0.6,0.8,0.2,0.2,0.0,0.6,0.8,0.3,0.4,3.2,12.5,0.4,2.2,18.2,0.0,0.0,0.0,0.0,1.0,0.0,0.375,0.19,G,True
Total,82,,,96.4,13.4,28.1,41.5,21.9,7.2,4.4,16.2,23.7,1.4,36.6,80.6,45.4,5.0,12.9,39.1,18.2,25.2,72.3,31.5,67.7,46.6,1.196,0.49,Total,False
