Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Kevin Johnson,70,70.0,38.0,20.1,0.8,2.8,3.6,9.3,1.5,0.2,3.1,2.0,3.0,6.3,12.7,49.6,1.3,2.9,44.1,6.3,7.4,85.2,5.0,9.8,51.2,1.584,0.55,G,False
Cedric Ceballos,42,32.0,27.3,15.3,2.2,4.4,6.6,1.2,0.7,0.4,1.6,2.2,0.7,5.9,12.7,46.4,0.5,1.9,25.9,3.0,4.1,73.7,5.4,10.8,50.1,1.204,0.48,F,True
Sam Cassell,22,9.0,24.5,14.8,0.5,1.7,2.3,4.5,1.0,0.3,2.7,3.0,1.7,4.5,11.0,41.5,0.9,2.8,30.6,4.8,5.6,85.5,3.7,8.1,45.3,1.349,0.45,PG,True
Rex Chapman,65,33.0,28.2,13.8,0.4,2.4,2.8,2.8,0.8,0.1,1.5,1.7,1.9,5.1,11.5,44.3,1.7,4.8,35.0,1.9,2.3,83.2,3.4,6.7,51.0,1.199,0.52,G,False
Danny Manning,77,17.0,27.7,13.5,1.8,4.3,6.1,2.2,1.1,1.0,2.1,3.5,1.1,5.5,10.3,53.6,0.1,0.5,19.4,2.4,3.3,72.1,5.4,9.9,55.2,1.308,0.54,F,False
Wesley Person,80,42.0,29.1,13.5,0.9,2.8,3.7,1.5,1.1,0.3,1.0,1.3,1.6,5.1,11.3,45.3,2.1,5.2,41.3,1.1,1.4,79.8,3.0,6.1,48.7,1.196,0.55,SF,False
Michael Finley,27,18.0,29.5,13.0,1.3,3.2,4.4,2.5,0.7,0.1,1.6,1.6,1.5,5.2,11.0,47.5,0.5,2.0,25.5,2.1,2.6,81.2,4.7,9.0,52.5,1.185,0.5,SG,True
Jason Kidd,33,23.0,35.5,11.6,1.0,3.8,4.8,9.0,2.4,0.4,2.3,2.2,3.9,4.2,9.9,42.3,1.2,3.0,40.0,2.0,2.9,68.8,3.0,6.8,43.4,1.172,0.48,PG,True
Mark Bryant,41,18.0,24.8,9.3,1.6,3.5,5.2,1.1,0.5,0.1,1.1,3.3,1.0,3.7,6.7,55.3,0.0,0.0,0.0,1.9,2.6,70.4,3.7,6.7,55.3,1.382,0.55,F,False
John Hotrod Williams,68,66.0,31.4,8.0,2.6,5.6,8.3,1.5,1.0,1.3,1.0,2.6,1.5,3.0,6.1,49.0,0.0,0.0,0.0,2.0,2.9,67.2,3.0,6.1,49.3,1.3,0.49,F,False
Robert Horry,32,15.0,22.5,6.9,1.3,2.5,3.7,1.7,0.9,0.8,1.4,2.5,1.2,2.6,6.1,42.1,0.8,2.4,30.8,1.0,1.6,64.0,1.8,3.7,49.6,1.128,0.48,PF,True
Wayman Tisdale,53,15.0,14.7,6.5,0.7,1.6,2.3,0.4,0.2,0.4,0.7,2.1,0.6,3.0,7.0,42.6,0.0,0.0,0.0,0.6,0.9,62.5,3.0,7.0,42.6,0.933,0.43,F,False
A.C. Green,27,19.0,20.3,5.7,1.2,3.9,5.1,0.6,0.7,0.0,0.7,1.3,0.9,2.3,4.7,47.7,0.0,0.1,0.0,1.1,1.8,64.6,2.3,4.6,48.8,1.195,0.48,F,True
Loren Meyer,35,17.0,12.8,5.4,1.1,1.6,2.7,0.3,0.1,0.3,1.0,2.1,0.3,2.1,4.7,44.6,0.1,0.1,60.0,1.1,1.5,71.2,2.0,4.6,44.1,1.133,0.45,C,True
Chucky Brown,10,0.0,8.3,3.4,0.3,1.3,1.6,0.4,0.0,0.2,0.4,1.4,1.0,1.3,2.6,50.0,0.0,0.0,0.0,0.8,1.1,72.7,1.3,2.6,50.0,1.308,0.5,F,True
Joe Kleine,23,10.0,15.9,3.4,0.9,2.6,3.5,0.5,0.4,0.3,0.9,2.0,0.6,1.4,3.5,40.0,0.0,0.0,100.0,0.6,0.8,72.2,1.3,3.4,39.2,0.975,0.41,C,True
Steve Nash,65,2.0,10.5,3.3,0.2,0.7,1.0,2.1,0.3,0.0,1.0,1.4,2.2,1.1,2.7,42.3,0.4,0.8,41.8,0.6,0.8,82.4,0.8,1.8,42.5,1.217,0.49,PG,False
Rumeal Robinson,12,0.0,7.3,3.0,0.1,0.5,0.6,0.7,0.1,0.0,0.4,0.7,1.6,1.3,2.8,47.1,0.3,0.8,30.0,0.1,0.3,25.0,1.1,2.0,54.2,1.059,0.51,G,True
Mike Brown,6,1.0,13.8,2.7,1.5,2.7,4.2,0.8,0.2,0.2,0.3,1.5,2.5,0.8,2.0,41.7,0.0,0.0,0.0,1.0,1.7,60.0,0.8,2.0,41.7,1.333,0.42,C,False
Dexter Boney,8,0.0,6.0,2.4,0.4,0.4,0.8,0.0,0.3,0.1,0.1,0.4,0.0,0.8,2.4,31.6,0.1,0.8,16.7,0.8,1.0,75.0,0.6,1.6,38.5,1.0,0.34,G,False
Tony Dumas,6,1.0,8.5,2.3,0.0,0.3,0.3,0.5,0.0,0.2,0.2,1.5,3.0,1.0,3.2,31.6,0.2,0.7,25.0,0.2,0.3,50.0,0.8,2.5,33.3,0.737,0.34,G,True
Horacio Llamas,20,2.0,5.1,1.7,0.2,0.7,0.9,0.2,0.5,0.3,0.6,1.3,0.4,0.8,1.4,53.6,0.0,0.0,0.0,0.2,0.4,50.0,0.8,1.4,53.6,1.214,0.54,C,False
Ben Davis,20,0.0,4.9,1.5,0.6,0.8,1.4,0.0,0.2,0.1,0.2,0.8,0.0,0.5,1.3,38.5,0.0,0.0,0.0,0.5,1.0,45.0,0.5,1.3,38.5,1.115,0.38,F,False
Total,82,,,102.8,11.2,29.0,40.1,25.2,8.1,3.9,14.4,21.1,1.8,38.3,81.8,46.9,6.4,17.4,36.9,19.7,25.9,76.1,31.9,64.4,49.6,1.257,0.51,Total,False
