Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Damon Stoudamire,81,81.0,40.9,20.2,1.1,3.0,4.1,8.8,1.5,0.2,3.6,2.0,2.5,7.0,17.4,40.1,2.2,6.1,35.5,4.1,5.0,82.3,4.8,11.2,42.6,1.161,0.46,PG,False
Walt Williams,73,73.0,36.3,16.4,1.4,3.6,5.0,2.7,1.3,0.8,2.4,3.9,1.1,5.7,13.5,42.7,2.4,6.0,40.0,2.5,3.3,76.5,3.3,7.5,44.8,1.221,0.52,F,False
Marcus Camby,63,38.0,30.1,14.8,2.1,4.2,6.3,1.5,1.0,2.1,2.1,3.4,0.7,6.0,12.3,48.2,0.0,0.2,14.3,2.9,4.2,69.3,5.9,12.1,48.8,1.202,0.48,C,False
Doug Christie,81,81.0,38.6,14.5,1.0,4.3,5.3,3.9,2.5,0.6,2.5,3.0,1.6,4.9,11.7,41.7,1.8,4.7,38.4,2.9,3.8,77.5,3.1,7.0,44.0,1.239,0.49,SG,False
Carlos Rogers,56,3.0,24.9,9.8,2.1,3.3,5.4,0.7,0.8,1.2,0.9,2.5,0.7,3.8,7.2,52.5,0.4,1.2,37.9,1.8,3.0,60.0,3.3,6.0,55.3,1.364,0.56,F,False
Reggie Slater,26,0.0,15.6,7.8,1.5,2.1,3.7,0.8,0.3,0.2,1.1,1.3,0.7,3.2,5.7,55.0,0.0,0.1,0.0,1.5,2.9,52.0,3.2,5.7,55.8,1.362,0.55,F,False
Popeye Jones,79,61.0,30.6,7.8,3.4,5.2,8.6,1.1,0.7,0.5,1.5,3.4,0.7,3.3,6.8,48.0,0.0,0.2,7.7,1.3,1.5,81.8,3.3,6.6,49.0,1.147,0.48,PF,False
Sharone Wright,60,28.0,16.8,6.5,1.3,1.8,3.1,0.5,0.3,0.8,1.6,2.4,0.3,2.7,6.7,40.0,0.0,0.0,0.0,1.1,2.2,51.1,2.7,6.7,40.0,0.968,0.4,C,False
Zan Tabak,13,4.0,16.8,6.5,1.5,2.2,3.8,1.1,0.5,0.8,1.6,2.7,0.7,2.5,5.5,45.1,0.0,0.0,0.0,1.5,2.2,69.0,2.5,5.5,45.1,1.183,0.45,C,False
Oliver Miller,19,8.0,16.6,6.0,1.2,2.6,3.8,1.5,0.7,0.7,1.1,2.5,1.5,2.5,4.4,56.0,0.0,0.1,0.0,1.1,1.4,76.9,2.5,4.4,56.6,1.357,0.56,C,True
Shawn Respert,27,0.0,15.3,5.6,0.4,0.8,1.2,1.2,0.7,0.1,0.8,1.3,1.5,2.0,4.4,44.2,0.7,1.8,39.6,1.0,1.2,84.4,1.3,2.7,47.2,1.267,0.52,G,True
Hubert Davis,36,0.0,17.3,5.0,0.3,0.8,1.1,0.9,0.3,0.1,0.6,1.1,1.6,2.1,5.1,40.2,0.4,1.9,22.9,0.5,0.6,73.9,1.6,3.2,50.9,0.984,0.45,SG,False
Clifford Rozier,41,29.0,17.9,4.6,2.5,3.2,5.7,0.8,0.6,1.1,0.7,2.4,1.1,1.9,4.2,45.7,0.0,0.0,0.0,0.8,1.5,50.8,1.9,4.2,46.2,1.092,0.46,F,True
Acie Earl,38,0.0,12.0,4.3,0.9,1.4,2.2,0.5,0.3,0.7,0.9,1.4,0.5,1.6,4.1,37.6,0.0,0.1,0.0,1.2,1.8,62.9,1.6,4.0,38.8,1.032,0.38,F,True
John Long,32,0.0,11.6,4.0,0.2,1.1,1.3,0.7,0.3,0.1,0.8,0.9,0.9,1.4,3.7,39.3,0.4,1.1,35.3,0.8,0.9,89.3,1.1,2.6,41.0,1.103,0.44,G,False
Benoit Benjamin,4,3.0,11.0,3.3,0.8,1.5,2.3,0.3,0.3,0.0,0.5,1.3,0.5,1.3,3.0,41.7,0.0,0.0,0.0,0.8,1.0,75.0,1.3,3.0,41.7,1.083,0.42,C,False
Jimmy Oliver,4,0.0,10.8,2.8,0.3,1.0,1.3,0.3,0.5,0.0,0.8,0.5,0.3,1.0,3.3,30.8,0.3,1.5,16.7,0.5,0.5,100.0,0.8,1.8,42.9,0.846,0.35,G,False
Donald Whiteside,27,1.0,9.6,2.2,0.1,0.4,0.4,1.3,0.4,0.0,0.6,0.9,2.1,0.7,2.0,32.7,0.4,1.3,33.3,0.4,0.6,73.3,0.2,0.7,31.6,1.073,0.44,G,False
Brad Lohaus,6,0.0,7.5,1.7,0.2,1.0,1.2,0.2,0.2,0.0,0.2,1.0,1.0,0.7,2.5,26.7,0.3,1.2,28.6,0.0,0.0,0.0,0.3,1.3,25.0,0.667,0.33,F,False
Martin Lewis,9,0.0,5.6,1.6,0.4,0.2,0.7,0.4,0.1,0.2,0.1,0.9,4.0,0.7,1.6,42.9,0.1,0.3,33.3,0.1,0.2,50.0,0.6,1.2,45.5,1.0,0.46,F,False
Earl Cureton,9,0.0,5.1,0.8,0.4,0.6,1.0,0.4,0.0,0.0,0.1,1.1,4.0,0.3,0.9,37.5,0.0,0.0,0.0,0.1,0.3,33.3,0.3,0.9,37.5,0.875,0.38,F,False
Total,82,,,95.5,13.8,27.5,41.3,20.9,8.8,6.3,16.4,23.0,1.3,35.3,80.9,43.7,7.2,19.8,36.3,17.6,24.5,72.0,28.1,61.1,46.1,1.18,0.48,Total,False
