Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Oates,BOS,C,80,22,60,82,-5,14,,3,16,2,1,5,160,0.1375,17,57,,1996-1997
Anders Myrvold,BOS,D,9,0,2,2,-1,4,,0,1,0,0,0,8,0.0,0,1,,1996-1997
Andre Roy,BOS,R,10,0,2,2,-5,12,,0,0,0,0,0,12,0.0,0,2,,1996-1997
Anson Carter,BOS,R,38,11,7,18,-7,9,,2,3,1,0,2,79,0.13924,8,12,,1996-1997
Barry Richter,BOS,D,50,5,13,18,-7,32,,1,6,0,0,0,79,0.06329,4,11,,1996-1997
Bob Beers,BOS,D,27,3,4,7,0,8,,1,0,0,0,0,49,0.06122,2,6,,1996-1997
Brett Harkins,BOS,L,44,4,14,18,-3,8,,3,3,0,0,2,52,0.07692,1,12,,1996-1997
Cameron Stewart,BOS,L,15,0,1,1,-2,4,,0,0,0,0,0,21,0.0,0,1,,1996-1997
Clayton Beddoes,BOS,C,21,1,2,3,-1,13,,0,0,0,0,0,11,0.0909,1,3,,1996-1997
David Emma,BOS,C,5,0,0,0,-1,0,,0,0,0,0,0,3,0.0,0,0,,1996-1997
Davis Payne,BOS,L,15,0,1,1,-4,7,,0,1,0,0,0,8,0.0,0,0,,1996-1997
Dean Chynoweth,BOS,D,57,0,3,3,-12,171,,0,0,0,0,0,30,0.0,0,3,,1996-1997
Dean Malkoc,BOS,D,33,0,0,0,-14,70,,0,0,0,0,0,7,0.0,0,0,,1996-1997
Don Sweeney,BOS,D,82,3,23,26,-5,39,,0,3,0,0,0,113,0.02654,3,22,,1996-1997
Jason Allison,BOS,C,72,8,26,34,-6,34,,2,9,0,0,1,99,0.0808,6,23,,1996-1997
Jean-Yves Roy,BOS,R,52,10,15,25,-8,22,,2,1,0,0,1,100,0.1,8,22,,1996-1997
Jeff Odgers,BOS,R,80,7,8,15,-15,197,,1,1,0,0,1,84,0.08333,6,13,,1996-1997
Jon Rohloff,BOS,D,37,3,5,8,-14,31,,1,3,0,0,0,69,0.04347,2,4,,1996-1997
Jozef Stumpel,BOS,L,78,21,55,76,-22,14,,6,18,0,0,1,168,0.125,15,52,,1996-1997
Kevin Sawyer,BOS,L,2,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1996-1997
Kyle McLaren,BOS,D,58,5,9,14,-9,54,,0,0,0,0,1,68,0.07352,5,13,,1996-1997
Landon Wilson,BOS,R,49,8,12,20,-5,72,,0,1,0,0,0,83,0.09638,8,19,,1996-1997
Mattias Timander,BOS,D,41,1,8,9,-9,14,,0,3,0,0,0,62,0.01612,1,6,,1996-1997
Pierre-Claude Drouin,BOS,L,3,0,0,0,1,0,,0,0,0,0,0,1,0.0,0,0,,1996-1997
Randy Robitaille,BOS,C,1,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1996-1997
Ray Bourque,BOS,D,62,19,31,50,-11,18,,8,9,1,0,3,230,0.0826,10,27,,1996-1997
Rick Tocchet,BOS,R,53,21,19,40,-3,98,,4,2,0,1,2,157,0.13375,17,34,,1996-1997
Rob DiMaio,BOS,R,72,13,15,28,-21,82,,0,2,3,0,2,152,0.08552,10,21,,1996-1997
Sandy Moger,BOS,R,34,10,3,13,-12,45,,3,0,0,0,0,54,0.18518,7,10,,1996-1997
Sheldon Kennedy,BOS,R,56,8,10,18,-17,30,,0,0,4,0,0,65,0.12307,4,13,,1996-1997
Steve Heinze,BOS,R,30,17,8,25,-8,27,,4,1,2,0,2,96,0.17708,11,18,,1996-1997
Steve Staios,BOS,D,63,3,14,17,-24,91,,0,1,0,0,0,66,0.04545,3,15,,1996-1997
Ted Donato,BOS,L,67,25,26,51,-9,37,,6,5,2,1,2,172,0.14534,17,37,,1996-1997
Tim Sweeney,BOS,R,36,10,11,21,0,14,,2,3,0,0,2,65,0.15384,8,15,,1996-1997
Todd Elik,BOS,L,31,4,12,16,-12,16,,1,1,0,0,0,72,0.05555,3,14,,1996-1997
Trent McCleary,BOS,C,59,3,5,8,-16,33,,0,0,0,0,1,41,0.07317,3,7,,1996-1997
Troy Mallette,BOS,L,68,6,8,14,-8,155,,0,0,0,0,2,61,0.09836,6,14,,1996-1997
Yevgeny Shaldybin,BOS,D,3,1,0,1,-2,0,,0,0,0,0,0,5,0.2,1,1,,1996-1997
