Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Aaron Gavey C *,TB,,47,3,1,4,1.0,136,0:00,0,0,13,23.1,,,,,,0,0,0.0
Alexander Selivanov,TB,RW,74,14,21,35,5.0,106,0:00,1,4,128,10.9,,,,,,0,0,0.0
Allan Egeland,TB,C,6,0,0,0,-4.0,0,0:00,0,0,3,0.0,,,,,,0,0,0.0
Barry Cullen,TB,C,77,35,25,60,-11.0,116,0:00,12,6,229,15.3,,,,,,0,0,0.0
Bill Houlder,TB,D,73,12,14,26,-16.0,56,0:00,2,2,124,9.7,,,,,,0,0,0.0
Brantt Myhres,TB,LW,13,0,5,5,0.0,16,0:00,0,2,13,0.0,,,,,,0,0,0.0
Brent Peterson,TB,LW,7,1,2,3,-4.0,0,0:00,0,0,17,5.9,,,,,,0,0,0.0
Brian Bellows LW *,TB,,16,1,2,3,-1.0,12,0:00,0,0,8,12.5,,,,,,0,0,0.0
Brian Bradley,TB,C,79,4,21,25,16.0,30,0:00,0,4,116,3.4,,,,,,0,0,0.0
Cory Cross,TB,D,34,2,8,10,2.0,10,0:00,0,0,53,3.8,,,,,,0,0,0.0
Craig Wolanin D *,TB,,13,0,1,1,-4.0,34,0:00,0,0,7,0.0,,,,,,0,0,0.0
David Shaw,TB,D,63,9,5,14,-13.0,134,0:00,2,0,103,8.7,,,,,,0,0,0.0
Daymond Langkow,TB,C,69,15,18,33,-3.0,61,0:00,3,5,187,8.0,,,,,,0,0,0.0
Dino Ciccarelli,TB,RW,82,30,32,62,-28.0,201,0:00,9,9,230,13.0,,,,,,0,0,0.0
Drew Bannister D *,TB,,70,5,14,19,1.0,8,0:00,0,0,102,4.9,,,,,,0,0,0.0
Igor Ulanov,TB,D,72,4,5,9,6.0,95,0:00,0,0,75,5.3,,,,,,0,0,0.0
Jamie Huscroft D *,TB,,17,2,0,2,-4.0,4,0:00,0,0,11,18.2,,,,,,0,0,0.0
Jason Wiemer,TB,C,39,5,12,17,1.0,4,0:00,2,2,91,5.5,,,,,,0,0,0.0
Jay Wells,TB,D,15,0,0,0,-9.0,8,0:00,0,0,12,0.0,,,,,,0,0,0.0
Jeff Norton D *,TB,,60,0,6,6,-3.0,120,0:00,0,0,30,0.0,,,,,,0,0,0.0
Jeff Toms,TB,LW,57,1,10,11,1.0,72,0:00,0,3,59,1.7,,,,,,0,0,0.0
Mikael Andersson,TB,LW,35,7,17,24,2.0,16,0:00,1,7,93,7.5,,,,,,0,0,0.0
Patrick Poulin,TB,RW,79,15,13,28,1.0,35,0:00,3,3,170,8.8,,,,,,0,0,0.0
Paul Brousseau,TB,RW,21,0,0,0,-3.0,13,0:00,0,0,16,0.0,,,,,,0,0,0.0
Paul Ysebaert,TB,C,64,4,13,17,-21.0,44,0:00,1,6,57,7.0,,,,,,0,0,0.0
Rob Zamuner,TB,LW,70,18,37,55,-14.0,95,0:00,5,18,116,15.5,,,,,,0,0,0.0
Roman Hamrlik,TB,D,82,17,33,50,3.0,56,0:00,0,0,216,7.9,,,,,,0,0,0.0
Rudy Poeschek,TB,D,59,1,7,8,2.0,108,0:00,0,1,56,1.8,,,,,,0,0,0.0
Shawn Burr,TB,LW,79,12,28,40,-29.0,57,0:00,6,16,238,5.0,,,,,,0,0,0.0
Total,TB,,4,0,0,0,-3.0,5,0:00,0,0,1,0.0,,,,,,0,0,0.0
