Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Andy Phillips,28.0,NYY,AL,-0.1,27.0,41.0,40.0,7.0,6.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,13.0,0.15,0.171,0.325,0.496,29.0,0.253,43.0,13.0,1.0,0.0,0.0,0.0,0.0,3/DH57,
Bernie Williams#,36.0,NYY,AL,-1.6,141.0,546.0,485.0,53.0,121.0,19.0,1.0,12.0,64.0,1.0,2.0,53.0,75.0,0.249,0.321,0.367,0.688,85.0,0.313,86.0,178.0,16.0,1.0,1.0,6.0,1.0,*8DH,
Bubba Crosby*,28.0,NYY,AL,-0.4,76.0,103.0,98.0,15.0,27.0,0.0,1.0,1.0,6.0,4.0,1.0,4.0,14.0,0.276,0.304,0.327,0.63,70.0,0.293,68.0,32.0,1.0,0.0,1.0,0.0,0.0,89H/7D,
Buddy Groom*,39.0,NYY,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Carl Pavano,29.0,NYY,AL,-0.1,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-100.0,0.0,-136.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Chien-Ming Wang,25.0,NYY,AL,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Derek Jeter,31.0,NYY,AL,3.8,159.0,752.0,654.0,122.0,202.0,25.0,5.0,19.0,70.0,14.0,5.0,77.0,117.0,0.309,0.389,0.45,0.839,125.0,0.383,135.0,294.0,15.0,11.0,7.0,3.0,3.0,*6/DH,"MVP-10,GG"
Félix Escalona,26.0,NYY,AL,0.4,10.0,17.0,14.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.286,0.375,0.357,0.732,99.0,0.332,99.0,5.0,1.0,1.0,1.0,0.0,0.0,/6534H,
Félix Rodríguez,32.0,NYY,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Gary Sheffield,36.0,NYY,AL,4.1,154.0,675.0,584.0,104.0,170.0,27.0,0.0,34.0,123.0,10.0,2.0,78.0,76.0,0.291,0.379,0.512,0.891,137.0,0.396,143.0,299.0,11.0,8.0,0.0,5.0,7.0,*9D/H,"AS,MVP-8,SS"
