Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Aneika Henry-Morello,34,0,18.0,4.8,1.6,2.6,4.1,0.4,0.5,0.9,0.8,2.1,0.5,1.9,4.1,46.8,0.0,0.0,0.0,0.9,1.2,76.2,1.9,4.1,46.8,1.165,0.47,F,False
Angel McCoughtry,24,3,29.9,21.4,2.1,2.9,5.0,2.9,2.5,1.1,4.0,2.3,0.7,7.4,16.5,44.7,1.2,3.5,33.7,5.5,6.9,80.0,6.2,13.0,47.6,1.298,0.48,F,False
Armintie Herrington,34,3,26.6,8.4,1.9,1.8,3.7,2.5,1.1,0.3,1.7,2.2,1.4,3.2,6.2,50.9,0.0,0.1,0.0,2.1,3.5,60.2,3.2,6.2,51.4,1.354,0.51,G,False
Cathrine Kraayeveld,33,0,15.4,4.6,0.5,2.3,2.8,0.8,0.4,0.5,0.8,1.0,1.1,1.7,4.0,42.1,1.1,2.6,40.2,0.2,0.5,33.3,0.6,1.4,45.7,1.143,0.55,F,False
Courtney Paris,4,0,7.3,1.5,0.8,1.3,2.0,0.0,0.5,0.5,0.3,1.3,0.0,0.8,1.5,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,1.5,50.0,1.000,0.50,C,False
Erika de Souza,15,3,29.9,11.6,3.2,5.0,8.2,1.6,1.3,1.5,2.1,3.0,0.8,5.3,10.1,52.3,0.0,0.0,0.0,1.1,1.5,69.6,5.3,10.1,52.3,1.152,0.52,F,False
Erika Desouza,1,0,35.0,12.0,2.0,6.0,8.0,4.0,1.0,1.0,4.0,2.0,1.0,6.0,7.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,1.714,0.86,NA,False
Jessica Moore,8,0,5.4,1.9,0.6,0.6,1.3,0.0,0.0,0.0,0.8,1.0,0.0,0.8,1.1,66.7,0.0,0.0,0.0,0.4,0.5,75.0,0.8,1.1,66.7,1.667,0.67,F,False
Ketia Swanier,34,0,11.4,2.2,0.1,1.2,1.4,1.9,0.4,0.0,1.2,0.7,1.6,0.8,2.4,31.7,0.1,0.9,16.7,0.6,0.8,73.1,0.6,1.5,40.4,0.927,0.35,G,False
Laurie Koehn,23,0,4.9,1.8,0.1,0.3,0.4,0.1,0.1,0.0,0.3,0.2,0.5,0.6,1.8,34.1,0.6,1.7,33.3,0.0,0.0,0.0,0.0,0.1,50.0,1.000,0.50,G,False
Lindsey Harding,34,3,30.6,12.3,0.5,2.3,2.8,4.5,1.4,0.2,2.1,1.4,2.2,4.6,10.9,42.5,0.4,1.7,24.1,2.6,3.2,81.8,4.2,9.1,46.0,1.133,0.44,G,False
Sancho Lyttle,34,3,31.6,14.0,1.4,6.2,7.6,2.5,2.4,0.7,2.6,2.9,1.0,5.9,14.2,41.3,0.8,3.2,25.5,1.5,1.9,75.8,5.0,10.9,46.0,0.988,0.44,F,False
Tiffany Hayes,34,0,23.1,8.6,0.7,2.4,3.1,2.1,0.8,0.4,1.5,2.6,1.4,2.6,6.8,39.0,0.6,2.3,27.3,2.7,3.4,78.6,2.0,4.5,44.8,1.268,0.44,G,False
Total,34,,,78.9,10.3,24.7,35.0,18.1,9.8,4.7,15.7,17.4,1.2,29.7,68.3,43.5,4.2,14.3,29.6,15.3,20.7,73.9,25.5,53.9,47.2,1.156,0.47,,False
Yelena Leuchanka,19,0,13.7,3.1,0.8,1.9,2.7,0.6,0.5,0.5,1.5,1.8,0.4,1.3,3.3,38.1,0.0,0.1,0.0,0.5,0.7,71.4,1.3,3.3,38.7,0.921,0.38,C,False
