Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Alex Montgomery,26,0,8.1,2.5,0.7,1.2,1.8,0.4,0.6,0.1,0.5,0.9,0.8,0.9,2.5,37.5,0.3,0.9,34.8,0.3,0.4,72.7,0.6,1.6,39.0,1.000,0.44,F,False
Cappie Pondexter,34,5,34.1,20.4,0.6,3.9,4.5,4.3,1.3,0.2,3.1,2.1,1.4,7.3,16.9,43.5,1.6,4.8,32.7,4.2,4.9,86.7,5.8,12.1,47.7,1.213,0.48,G,False
DeMya Chakheia Walker,33,1,15.9,3.0,1.2,1.6,2.8,1.0,0.5,0.5,1.9,2.2,0.5,1.2,3.2,39.4,0.0,0.0,0.0,0.5,0.8,59.3,1.2,3.2,39.4,0.942,0.39,F,False
Essence Carson,34,5,27.3,11.6,0.9,2.6,3.4,1.7,1.1,0.7,1.7,1.5,1.0,4.6,11.6,40.0,1.1,3.1,34.3,1.2,1.6,77.8,3.6,8.5,42.1,0.997,0.45,F,False
Kara Braxton,34,5,15.8,6.6,1.8,2.7,4.5,1.1,0.5,0.6,2.2,1.7,0.5,3.0,6.2,48.1,0.0,0.1,20.0,0.5,1.2,45.0,3.0,6.1,48.8,1.052,0.48,F,False
Katelan Redmon,7,0,6.0,1.0,0.7,0.4,1.1,0.3,0.4,0.0,0.4,1.1,0.7,0.4,2.0,21.4,0.0,0.1,0.0,0.1,0.3,50.0,0.4,1.9,23.1,0.500,0.21,G,False
Kelley Cain,20,0,6.8,1.2,0.6,1.0,1.5,0.1,0.1,0.2,0.5,0.7,0.2,0.4,0.9,44.4,0.0,0.0,0.0,0.4,0.6,63.6,0.4,0.9,44.4,1.278,0.44,C,False
Kelly Miller,11,0,7.5,1.0,0.1,0.6,0.7,0.5,0.3,0.0,0.8,0.9,0.7,0.4,2.2,16.7,0.1,1.0,9.1,0.2,0.2,100.0,0.3,1.2,23.1,0.458,0.19,G,False
Kia Vaughn,31,0,22.9,6.4,1.5,3.4,5.0,0.9,0.5,0.8,1.0,2.5,0.9,2.9,6.7,43.0,0.0,0.0,0.0,0.7,1.0,65.6,2.9,6.7,43.0,0.961,0.43,C,False
Leilani Mitchell,34,0,26.7,6.5,0.6,1.9,2.5,3.0,1.0,0.1,1.6,2.1,1.9,2.3,5.7,40.9,1.6,3.8,41.1,0.3,0.4,75.0,0.8,1.9,40.6,1.140,0.55,G,False
Nicole Powell,34,5,27.1,7.0,1.2,3.1,4.3,1.4,1.3,0.4,1.4,1.9,1.0,2.6,6.3,41.6,1.4,3.6,38.8,0.4,0.4,86.7,1.2,2.7,45.2,1.112,0.53,F,False
Plenette Pierson,26,4,24.7,12.0,1.8,3.6,5.4,2.3,0.7,0.9,2.3,2.0,1.0,4.7,10.1,46.6,0.2,0.7,27.8,2.4,3.2,75.9,4.5,9.4,48.0,1.191,0.48,F,False
Total,34,,,73.1,10.0,23.4,33.4,15.6,7.4,4.2,15.6,16.9,1.0,28.5,67.1,42.5,6.0,16.9,35.5,10.1,13.4,75.6,22.5,50.1,44.8,1.089,0.47,,False
