Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alex Arias,24.0,CHC,NL,0.3,32.0,113.0,99.0,14.0,29.0,6.0,0.0,0.0,7.0,0.0,0.0,11.0,13.0,0.293,0.375,0.354,0.729,106.0,0.364,124.0,35.0,4.0,2.0,1.0,0.0,0.0,6/H,
Andre Dawson,37.0,CHC,NL,2.8,143.0,582.0,542.0,60.0,150.0,27.0,2.0,22.0,90.0,6.0,2.0,30.0,70.0,0.277,0.316,0.456,0.772,114.0,0.357,118.0,247.0,13.0,4.0,0.0,6.0,8.0,*9/H,
Bob Scanlan,25.0,CHC,NL,0.0,69.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.233,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Chico Walker#,34.0,CHC,NL,-0.3,19.0,30.0,26.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,0.115,0.2,0.115,0.315,-9.0,0.17,-27.0,3.0,0.0,0.0,0.0,1.0,0.0,H/7459,
Chuck McElroy*,24.0,CHC,NL,0.4,72.0,6.0,6.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.667,0.667,1.333,2.0,448.0,0.868,500.0,8.0,0.0,0.0,0.0,0.0,0.0,1,
Danny Jackson,30.0,CHC,NL,-0.1,19.0,40.0,36.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,0.083,0.083,0.083,0.167,-53.0,0.14,-47.0,3.0,0.0,0.0,4.0,0.0,0.0,1,
Dave Smith,37.0,CHC,NL,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Dennis Rasmussen*,33.0,CHC,NL,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,/1,
Derrick May*,23.0,CHC,NL,-0.4,124.0,371.0,351.0,33.0,96.0,11.0,0.0,8.0,45.0,5.0,3.0,14.0,40.0,0.274,0.306,0.373,0.679,90.0,0.315,88.0,131.0,10.0,3.0,2.0,1.0,4.0,7H9,
Doug Dascenzo#,28.0,CHC,NL,-1.0,139.0,409.0,376.0,37.0,96.0,13.0,4.0,0.0,20.0,6.0,8.0,27.0,32.0,0.255,0.304,0.311,0.615,73.0,0.282,67.0,117.0,3.0,0.0,4.0,2.0,2.0,*8H97,
Doug Strange#,28.0,CHC,NL,-1.2,52.0,106.0,94.0,7.0,15.0,1.0,0.0,1.0,5.0,1.0,0.0,10.0,15.0,0.16,0.24,0.202,0.443,25.0,0.226,16.0,19.0,2.0,0.0,2.0,0.0,2.0,5H4,
Dwight Smith*,28.0,CHC,NL,0.6,109.0,233.0,217.0,28.0,60.0,10.0,3.0,3.0,24.0,9.0,8.0,13.0,40.0,0.276,0.318,0.392,0.709,98.0,0.322,98.0,85.0,1.0,1.0,0.0,2.0,0.0,H897,
Fernando Ramsey,26.0,CHC,NL,-0.5,18.0,25.0,25.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.12,0.12,0.12,0.24,-32.0,0.109,-66.0,3.0,0.0,0.0,0.0,0.0,0.0,8/H,
Frank Castillo,23.0,CHC,NL,-0.4,33.0,73.0,65.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,21.0,0.092,0.132,0.092,0.225,-36.0,0.111,-76.0,6.0,2.0,0.0,5.0,0.0,0.0,1,
Gary Scott,23.0,CHC,NL,-0.8,36.0,102.0,96.0,8.0,15.0,2.0,0.0,2.0,11.0,0.0,1.0,5.0,14.0,0.156,0.198,0.24,0.438,22.0,0.249,41.0,23.0,3.0,0.0,1.0,0.0,1.0,5/H6,
