Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
A.J. Greer,COL,L,5,0,1,1,-2,4,819.4,0,0,0,0,0,8,0.0,0,1,,2016-2017
Aaron Ekblad,FLA,D,68,10,11,21,-23,58,1287.6029,4,4,1,1,2,225,0.04444,5,12,,2016-2017
Aaron Ness,WSH,D,2,0,0,0,-1,0,770.0,0,0,0,0,0,0,,0,0,,2016-2017
Adam Clendening,NYR,D,31,2,9,11,3,17,948.5806,1,1,0,0,0,38,0.05263,1,9,,2016-2017
Adam Cracknell,DAL,R,69,10,6,16,9,12,627.6086,0,0,1,0,2,87,0.11494,9,15,0.45762,2016-2017
Adam Erne,TBL,L,26,3,0,3,-9,11,708.423,0,0,0,0,0,40,0.075,3,3,0.0,2016-2017
Adam Henrique,NJD,C,82,20,20,40,-20,38,1090.3292,6,4,2,1,2,142,0.14084,12,27,0.48187,2016-2017
Adam Larsson,EDM,D,92,6,19,25,17,59,1239.2608,0,0,0,0,1,100,0.06,6,25,,2016-2017
Adam Lowry,WPG,C,82,15,14,29,1,52,962.9512,5,4,0,0,1,122,0.12295,10,19,0.5081,2016-2017
Adam McQuaid,BOS,D,79,2,9,11,4,71,1085.0253,0,0,0,0,1,66,0.0303,2,10,,2016-2017
Adam Pardy,NSH,D,4,0,0,0,-1,6,659.5,0,0,0,0,0,4,0.0,0,0,,2016-2017
Adam Pelech,NYI,D,44,3,7,10,-5,6,1010.0454,0,0,0,0,0,40,0.075,3,10,,2016-2017
Adam Pelech,NYI,D,44,3,7,10,-5,6,1010.0454,0,0,0,0,0,40,0.075,3,10,,2016-2017
Adrian Kempe,LAK,R,25,2,4,6,-3,6,733.84,0,2,0,0,1,32,0.0625,2,3,0.4379,2016-2017
Alan Quine,NYI,C,61,5,13,18,-2,8,751.2459,2,1,0,0,1,82,0.06097,3,15,0.48,2016-2017
Alec Martinez,LAK,D,82,9,30,39,-17,24,1298.4756,2,13,1,2,3,144,0.0625,6,23,0.0,2016-2017
Aleksander Barkov,FLA,C,61,21,31,52,13,10,1164.0983,3,11,0,2,5,142,0.14788,18,38,0.46529,2016-2017
Ales Hemsky,DAL,R,15,4,3,7,-1,0,865.2,1,1,0,0,0,30,0.13333,3,5,,2016-2017
Alex Biega,VAN,D,36,0,3,3,-4,18,790.1111,0,0,0,0,0,37,0.0,0,3,,2016-2017
Alex Galchenyuk,MTL,C,67,17,30,47,-5,28,959.3432,6,10,0,5,6,117,0.14529,11,31,0.42392,2016-2017
Alex Goligoski,ARI,D,82,6,30,36,-9,28,1399.756,1,7,1,0,0,112,0.05357,4,26,,2016-2017
Alex Killorn,TBL,L,81,19,17,36,-9,66,1080.1728,4,6,1,0,4,176,0.10795,14,24,0.33333,2016-2017
Alex Ovechkin,WSH,L,95,38,39,77,2,58,1111.2526,19,11,0,2,7,362,0.10497,19,47,0.0,2016-2017
Alex Pietrangelo,STL,D,91,14,38,52,0,32,1538.5934,6,14,0,0,4,210,0.06666,8,32,0.0,2016-2017
Alex Tuch,MIN,R,6,0,0,0,-3,0,642.1666,0,0,0,0,0,8,0.0,0,0,,2016-2017
Alexander Burmistrov,"WPG,ARI",C,49,5,11,16,-7,12,801.3469,4,1,0,0,0,45,0.11111,1,10,0.40732,2016-2017
Alexander Edler,VAN,D,68,6,15,21,-20,36,1458.8235,2,2,0,0,0,138,0.04347,4,17,0.66666,2016-2017
Alexander Nylander,BUF,L,4,0,1,1,-2,0,739.75,0,0,0,0,0,4,0.0,0,1,0.0,2016-2017
Alexander Petrovic,FLA,D,49,1,13,14,-1,79,1089.0,0,0,0,0,0,55,0.01818,1,14,,2016-2017
Alexander Radulov,MTL,R,82,20,41,61,10,68,1104.5487,6,11,0,2,3,156,0.1282,14,44,0.6,2016-2017
Alexander Steen,STL,L,86,19,39,58,-1,57,1157.6279,3,15,0,0,2,137,0.13868,16,40,0.39721,2016-2017
Alexander Wennberg,CBJ,C,85,13,47,60,6,23,1106.4235,2,21,0,0,5,119,0.10924,11,37,0.4711,2016-2017
Alexandre Burrows,OTT,R,15,0,5,5,0,18,863.6,0,1,0,0,0,20,0.0,0,4,0.33333,2016-2017
Alexandre Burrows,"VAN,OTT",R,75,15,16,31,3,62,878.8,1,0,0,0,2,143,0.10489,14,29,0.35714,2016-2017
Alexandre Carrier,NSH,D,2,0,0,0,1,0,623.5,0,0,0,0,0,1,0.0,0,0,,2016-2017
Alexandre Grenier,VAN,R,3,0,0,0,-1,0,389.0,0,0,0,0,0,1,0.0,0,0,1.0,2016-2017
Alexei Emelin,MTL,D,78,3,8,11,2,73,1274.0512,0,0,0,0,0,84,0.03571,3,11,,2016-2017
Alexey Marchenko,"DET,TOR",D,41,1,7,8,7,12,1017.0731,0,0,0,0,0,36,0.02777,1,7,,2016-2017
Anders Lee,NYI,L,81,34,18,52,9,56,935.2962,9,5,0,0,6,191,0.17801,25,38,0.38888,2016-2017
Andre Burakovsky,WSH,L,77,15,26,41,18,16,806.6103,2,4,0,0,1,138,0.10869,13,35,0.33333,2016-2017
Andreas Athanasiou,DET,C,64,18,11,29,-7,28,807.8593,1,3,0,2,3,120,0.15,17,25,0.44578,2016-2017
Andreas Englund,OTT,D,5,0,0,0,-3,2,637.8,0,0,0,0,0,3,0.0,0,0,,2016-2017
Andreas Englund,OTT,D,5,0,0,0,-3,2,637.8,0,0,0,0,0,3,0.0,0,0,,2016-2017
Andreas Martinsen,MTL,L,2,0,0,0,-1,0,612.5,0,0,0,0,0,3,0.0,0,0,,2016-2017
Andreas Martinsen,MTL,L,2,0,0,0,-1,0,612.5,0,0,0,0,0,3,0.0,0,0,,2016-2017
Andreas Martinsen,"COL,MTL",L,64,3,4,7,-14,32,597.1875,0,0,0,0,0,73,0.04109,3,6,0.75,2016-2017
Andrei Markov,MTL,D,68,6,31,37,17,26,1333.0,1,12,0,0,1,106,0.0566,5,23,,2016-2017
Andrej Nestrasil,CAR,C,19,1,4,5,-3,2,654.2105,0,0,0,0,0,27,0.03703,1,5,0.3,2016-2017
Andrej Sekera,EDM,D,91,9,29,38,13,20,1286.7362,1,10,1,0,1,146,0.06164,7,26,,2016-2017
Andrej Sustr,TBL,D,80,3,11,14,-10,43,1055.3375,0,0,0,0,1,93,0.03225,3,14,0.0,2016-2017
Andrew Cogliano,ANA,C,99,17,21,38,8,35,894.6969,0,0,3,0,2,210,0.08095,14,34,0.56521,2016-2017
Andrew Copp,WPG,C,64,9,8,17,8,18,740.5937,0,0,1,0,1,77,0.11688,8,16,0.49479,2016-2017
Andrew Desjardins,CHI,L,46,0,1,1,-6,22,564.0869,0,0,0,0,0,46,0.0,0,1,0.56521,2016-2017
Andrew Ladd,NYI,L,78,23,8,31,-14,45,970.5384,3,2,1,1,4,142,0.16197,19,25,0.4,2016-2017
Andrew MacDonald,PHI,D,73,2,16,18,-5,26,1206.4931,0,0,0,0,0,65,0.03076,2,17,,2016-2017
Andrew Poturalski,CAR,C,2,0,0,0,-3,0,736.0,0,0,0,0,0,1,0.0,0,0,0.5,2016-2017
Andrew Shaw,MTL,R,73,12,17,29,2,117,911.3972,1,6,0,1,1,140,0.08571,11,22,0.52854,2016-2017
Andy Andreoff,LAK,C,36,0,2,2,-2,70,635.7777,0,0,0,0,0,38,0.0,0,2,0.5942,2016-2017
Andy Andreoff,LAK,C,36,0,2,2,-2,70,635.7777,0,0,0,0,0,38,0.0,0,2,0.5942,2016-2017
Andy Greene,NJD,D,66,4,9,13,-16,8,1316.6363,1,3,1,1,1,83,0.04819,2,8,,2016-2017
Anthony Beauvillier,NYI,R,66,9,15,24,1,10,781.2575,0,1,0,0,2,101,0.0891,9,23,0.41414,2016-2017
Anthony Beauvillier,NYI,R,66,9,15,24,1,10,781.2575,0,1,0,0,2,101,0.0891,9,23,0.41414,2016-2017
Anthony Bitetto,NSH,D,29,0,7,7,-1,25,708.2068,0,0,0,0,0,17,0.0,0,7,,2016-2017
Anthony Duclair,ARI,L,58,5,10,15,-7,14,797.9655,0,2,0,0,1,76,0.06578,5,13,0.5,2016-2017
Anthony Mantha,DET,R,60,17,19,36,10,53,954.1,1,2,0,2,3,133,0.12781,16,33,0.45454,2016-2017
Antoine Roussel,DAL,L,60,12,15,27,1,115,931.1,0,3,0,0,3,82,0.14634,12,24,0.4375,2016-2017
Antoine Vermette,ANA,C,89,10,21,31,-10,44,932.2022,5,6,0,0,1,118,0.08474,5,20,0.61965,2016-2017
Anton Blidh,BOS,L,19,1,1,2,-2,7,526.6315,0,0,0,0,0,26,0.03846,1,2,,2016-2017
Anton Lander,EDM,C,22,1,3,4,2,6,586.4545,0,0,0,0,0,12,0.08333,1,4,0.56028,2016-2017
