Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Ekblad,FLA,D,84,15,22,37,18,41,1317.5238,3,7,0,0,4,196,0.07653,12,27,,2015-2016
Adam Clendening,"PIT,EDM",D,29,1,6,7,6,20,887.7586,0,0,0,0,0,43,0.02325,1,7,,2015-2016
Adam Cracknell,"VAN,EDM",R,52,5,5,10,-1,20,733.8653,0,0,0,0,1,68,0.07352,5,10,0.39493,2015-2016
Adam Henrique,NJD,C,80,30,20,50,10,23,1189.5875,7,5,2,2,8,149,0.20134,21,35,0.44677,2015-2016
Adam Larsson,NJD,D,82,3,15,18,15,77,1350.5731,0,0,0,1,1,65,0.04615,3,17,,2015-2016
Adam Lowry,WPG,C,74,7,10,17,-9,53,841.1081,0,0,0,0,2,73,0.09589,7,17,0.46272,2015-2016
Adam McQuaid,BOS,D,64,1,8,9,6,89,1082.4062,0,0,0,0,0,42,0.0238,1,9,,2015-2016
Adam Pardy,"WPG,EDM",D,23,0,4,4,-7,14,953.0434,0,0,0,0,0,22,0.0,0,3,,2015-2016
Adam Pelech,NYI,D,9,0,2,2,-1,0,1054.7777,0,0,0,0,0,8,0.0,0,2,,2015-2016
Alan Quine,NYI,C,12,2,4,6,-1,2,946.4166,1,1,1,1,1,17,0.11764,0,3,0.49367,2015-2016
Alec Martinez,LAK,D,79,10,21,31,16,40,1261.8734,4,9,0,1,4,124,0.08064,6,17,,2015-2016
Aleksander Barkov,FLA,C,72,30,32,62,16,10,1198.1666,9,7,1,0,8,199,0.15075,20,44,0.49655,2015-2016
Ales Hemsky,DAL,R,88,14,29,43,2,22,806.5681,2,4,0,0,0,196,0.07142,12,37,0.28571,2015-2016
Alex Biega,VAN,D,51,0,7,7,-11,22,1005.8039,0,0,0,0,0,61,0.0,0,7,,2015-2016
Alex Chiasson,OTT,R,77,8,6,14,2,45,818.2467,2,0,1,0,1,88,0.0909,5,11,0.6,2015-2016
Alex Friesen,VAN,C,1,0,0,0,-2,0,703.0,0,0,0,0,0,1,0.0,0,0,0.0,2015-2016
Alex Galchenyuk,MTL,C,82,30,26,56,-8,20,975.5609,9,7,0,1,4,201,0.14925,21,40,0.4793,2015-2016
Alex Goligoski,DAL,D,95,9,35,44,15,40,1425.1473,1,4,0,0,2,149,0.0604,8,38,,2015-2016
Alex Grant,ARI,D,5,0,0,0,-2,7,794.0,0,0,0,0,0,4,0.0,0,0,,2015-2016
Alex Khokhlachev,BOS,C,5,0,0,0,-2,0,615.2,0,0,0,0,0,4,0.0,0,0,0.0,2015-2016
Alex Killorn,TBL,L,98,19,34,53,20,86,1023.5714,3,4,0,1,5,189,0.10052,16,45,0.37931,2015-2016
Alex Ovechkin,WSH,L,91,55,28,83,24,55,1226.5384,22,9,0,2,9,460,0.11956,33,52,,2015-2016
Alex Pietrangelo,STL,D,93,9,38,47,13,36,1610.5483,1,7,0,1,1,218,0.04128,8,38,,2015-2016
Alex Tanguay,"COL,ARI",L,70,8,27,35,8,32,947.4285,1,8,0,0,1,71,0.11267,7,25,0.6,2015-2016
Alexander Burmistrov,WPG,C,81,7,14,21,-11,32,970.358,0,1,0,0,2,102,0.06862,7,19,0.40039,2015-2016
Alexander Edler,VAN,D,52,6,14,20,-8,46,1467.1538,3,6,0,0,0,111,0.05405,3,11,,2015-2016
Alexander Petrovic,FLA,D,72,3,18,21,22,94,1032.1666,0,0,0,0,1,60,0.05,3,20,,2015-2016
