Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Al Alburquerque,27.0,DET,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Alex Avila*,26.0,DET,AL,0.6,102.0,379.0,330.0,39.0,75.0,14.0,1.0,11.0,47.0,0.0,0.0,44.0,112.0,0.227,0.317,0.376,0.693,88.0,0.315,88.0,124.0,10.0,1.0,1.0,3.0,0.0,2/H,
Andy Dirks*,27.0,DET,AL,1.0,131.0,484.0,438.0,60.0,112.0,16.0,2.0,9.0,37.0,7.0,1.0,42.0,84.0,0.256,0.323,0.363,0.686,87.0,0.31,84.0,159.0,6.0,2.0,1.0,1.0,2.0,*7H9/8D,
Aníbal Sánchez,29.0,DET,AL,0.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.2,0.0,0.2,-39.0,0.139,-96.0,0.0,0.0,0.0,2.0,0.0,0.0,1,CYA-4
Austin Jackson,26.0,DET,AL,3.5,129.0,614.0,552.0,99.0,150.0,30.0,7.0,12.0,49.0,8.0,4.0,52.0,129.0,0.272,0.337,0.417,0.754,104.0,0.344,110.0,230.0,12.0,4.0,3.0,3.0,0.0,*8,
Avisaíl García,22.0,DET,AL,-0.1,30.0,88.0,83.0,12.0,20.0,3.0,1.0,2.0,10.0,0.0,1.0,4.0,21.0,0.241,0.273,0.373,0.646,74.0,0.296,79.0,31.0,3.0,0.0,0.0,1.0,0.0,8/H97,
Brayan Peña#,31.0,DET,AL,0.4,71.0,243.0,229.0,19.0,68.0,11.0,0.0,4.0,22.0,0.0,2.0,6.0,26.0,0.297,0.315,0.397,0.713,93.0,0.314,91.0,91.0,7.0,2.0,2.0,4.0,0.0,2H/3,
Bruce Rondón,22.0,DET,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Bryan Holaday,25.0,DET,AL,0.3,16.0,33.0,27.0,8.0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.296,0.367,0.444,0.811,120.0,0.419,172.0,12.0,0.0,1.0,3.0,0.0,0.0,2/HD,
Danny Worth,27.0,DET,AL,-0.1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-141.0,0.0,1.0,0.0,0.0,0.0,0.0,/5DH,
Darin Downs,28.0,DET,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Don Kelly*,33.0,DET,AL,-0.8,112.0,251.0,216.0,33.0,48.0,6.0,1.0,6.0,23.0,2.0,0.0,27.0,28.0,0.222,0.309,0.343,0.652,78.0,0.3,76.0,74.0,4.0,2.0,2.0,4.0,1.0,7H859/D34,
Doug Fister*,29.0,DET,AL,0.1,4.0,7.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4,0.4,0.4,0.8,120.0,0.361,133.0,2.0,0.0,0.0,2.0,0.0,0.0,1,
Drew Smyly*,24.0,DET,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Evan Reed,27.0,DET,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Hernán Pérez,22.0,DET,AL,-0.2,34.0,71.0,66.0,13.0,13.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,15.0,0.197,0.217,0.227,0.445,22.0,0.227,19.0,15.0,2.0,0.0,2.0,1.0,0.0,4/HD56,
Jeremy Bonderman,30.0,DET,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jhonny Peralta,31.0,DET,AL,3.0,107.0,448.0,409.0,50.0,124.0,30.0,0.0,11.0,55.0,3.0,3.0,35.0,98.0,0.303,0.358,0.457,0.815,121.0,0.36,124.0,187.0,9.0,1.0,1.0,2.0,2.0,6/7H,AS
Joaquin Benoit,35.0,DET,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jose Iglesias,23.0,DET,AL,0.7,46.0,148.0,135.0,12.0,35.0,6.0,0.0,2.0,10.0,2.0,1.0,4.0,30.0,0.259,0.306,0.348,0.654,78.0,0.292,71.0,47.0,3.0,5.0,4.0,0.0,0.0,6/5DH,
José Ortega,24.0,DET,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
José Valverde,35.0,DET,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
José Veras,32.0,DET,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
José Álvarez*,24.0,DET,AL,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,53.0,0.348,114.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Justin Verlander,30.0,DET,AL,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-141.0,0.0,0.0,0.0,0.0,0.0,0.0,1,AS
Luke Putkonen,27.0,DET,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Matt Tuiasosopo,27.0,DET,AL,0.5,81.0,191.0,164.0,26.0,40.0,7.0,0.0,7.0,30.0,0.0,0.0,25.0,57.0,0.244,0.351,0.415,0.765,108.0,0.367,127.0,68.0,3.0,2.0,0.0,0.0,0.0,7H3/5D,
Max Scherzer,28.0,DET,AL,0.1,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,0.333,0.667,1.0,164.0,0.419,167.0,2.0,0.0,0.0,0.0,0.0,0.0,1,"AS,CYA-1,MVP-12"
Miguel Cabrera,30.0,DET,AL,7.5,148.0,652.0,555.0,103.0,193.0,26.0,1.0,44.0,137.0,3.0,0.0,90.0,94.0,0.348,0.442,0.636,1.078,190.0,0.456,195.0,353.0,19.0,5.0,0.0,2.0,19.0,*5/DH,"AS,MVP-1,SS"
Nick Castellanos,21.0,DET,AL,-0.2,11.0,18.0,18.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.278,0.278,0.278,0.556,53.0,0.24,34.0,5.0,0.0,0.0,0.0,0.0,0.0,/7HD,
Omar Infante,31.0,DET,AL,2.6,118.0,476.0,453.0,54.0,144.0,24.0,3.0,10.0,51.0,5.0,2.0,20.0,44.0,0.318,0.345,0.45,0.795,115.0,0.353,116.0,204.0,11.0,0.0,0.0,3.0,1.0,*4/H,
Phil Coke*,30.0,DET,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Prince Fielder*,29.0,DET,AL,2.2,162.0,712.0,624.0,82.0,174.0,36.0,0.0,25.0,106.0,1.0,1.0,75.0,117.0,0.279,0.362,0.457,0.819,122.0,0.363,125.0,285.0,20.0,9.0,0.0,4.0,5.0,*3D,AS
Ramón Santiago#,33.0,DET,AL,0.6,80.0,234.0,205.0,27.0,46.0,8.0,1.0,1.0,14.0,0.0,1.0,21.0,32.0,0.224,0.298,0.288,0.586,61.0,0.284,67.0,59.0,2.0,1.0,6.0,1.0,0.0,456/H,
Rick Porcello,24.0,DET,AL,0.1,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.667,83.0,0.301,79.0,1.0,0.0,0.0,0.0,0.0,0.0,1,
Torii Hunter,37.0,DET,AL,2.6,144.0,652.0,606.0,90.0,184.0,37.0,5.0,17.0,84.0,3.0,2.0,26.0,113.0,0.304,0.334,0.465,0.8,115.0,0.352,117.0,282.0,11.0,7.0,3.0,10.0,0.0,*9/H,"AS,MVP-19,SS"
Victor Martinez#,34.0,DET,AL,1.2,159.0,668.0,605.0,68.0,182.0,36.0,0.0,14.0,83.0,0.0,2.0,54.0,62.0,0.301,0.355,0.43,0.785,113.0,0.343,111.0,260.0,23.0,1.0,0.0,8.0,10.0,*D3/H2,
