Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alfredo Fígaro,28.0,MIL,NL,0.0,31.0,12.0,12.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.25,0.25,0.25,0.5,38.0,0.201,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,
Aramis Ramírez,35.0,MIL,NL,0.8,92.0,351.0,304.0,43.0,86.0,18.0,0.0,12.0,49.0,0.0,1.0,36.0,55.0,0.283,0.37,0.461,0.831,127.0,0.371,132.0,140.0,8.0,8.0,0.0,3.0,0.0,5/HD,
Blake Lalli*,30.0,MIL,NL,-0.5,16.0,24.0,24.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.125,0.125,0.125,0.25,-31.0,0.109,-66.0,3.0,0.0,0.0,0.0,0.0,0.0,H/32,
Brandon Kintzler,28.0,MIL,NL,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Burke Badenhop,30.0,MIL,NL,0.0,61.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-160.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Caleb Gindl*,24.0,MIL,NL,0.3,57.0,155.0,132.0,17.0,32.0,7.0,2.0,5.0,14.0,2.0,1.0,20.0,25.0,0.242,0.34,0.439,0.779,112.0,0.348,114.0,58.0,0.0,0.0,2.0,1.0,1.0,7H/9,
Carlos Gómez,27.0,MIL,NL,7.6,147.0,590.0,536.0,80.0,152.0,27.0,10.0,24.0,73.0,40.0,7.0,37.0,146.0,0.284,0.338,0.506,0.843,128.0,0.383,131.0,271.0,11.0,10.0,1.0,6.0,2.0,*8/H,"AS,MVP-9,GG"
Chris Narveson*,31.0,MIL,NL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Donovan Hand,27.0,MIL,NL,-0.1,30.0,14.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.091,0.167,0.091,0.258,-27.0,0.136,-71.0,1.0,1.0,1.0,2.0,0.0,0.0,1,
Francisco Rodríguez,31.0,MIL,NL,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
