Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Adam LaRoche*,33.0,WSN,NL,0.6,152.0,590.0,511.0,70.0,121.0,19.0,3.0,20.0,62.0,4.0,1.0,72.0,131.0,0.237,0.332,0.403,0.735,101.0,0.33,100.0,206.0,13.0,3.0,0.0,4.0,10.0,*3/HD,
Anthony Rendon,23.0,WSN,NL,0.4,98.0,394.0,351.0,40.0,93.0,23.0,1.0,7.0,35.0,1.0,1.0,31.0,69.0,0.265,0.329,0.396,0.725,98.0,0.323,95.0,139.0,7.0,5.0,2.0,5.0,3.0,45/6H,
Bryce Harper*,20.0,WSN,NL,3.7,118.0,497.0,424.0,71.0,116.0,24.0,3.0,20.0,58.0,11.0,4.0,61.0,94.0,0.274,0.368,0.486,0.854,133.0,0.376,134.0,206.0,4.0,5.0,3.0,4.0,4.0,*79/8H,AS
Chad Tracy*,33.0,WSN,NL,-0.6,92.0,136.0,129.0,6.0,26.0,4.0,0.0,4.0,11.0,0.0,2.0,7.0,25.0,0.202,0.243,0.326,0.568,55.0,0.254,49.0,42.0,2.0,0.0,0.0,0.0,0.0,H53/D,
Chris Marrero,24.0,WSN,NL,-0.3,8.0,16.0,16.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.125,0.125,0.125,0.25,-31.0,0.113,-63.0,2.0,0.0,0.0,0.0,0.0,0.0,/H3D,
Corey Brown*,27.0,WSN,NL,0.1,14.0,15.0,12.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,0.167,0.333,0.5,0.833,125.0,0.382,126.0,6.0,1.0,0.0,0.0,0.0,0.0,/H798,
Craig Stammen,29.0,WSN,NL,-0.1,51.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.167,0.0,0.167,-49.0,0.115,-61.0,0.0,1.0,0.0,0.0,0.0,0.0,1,
Dan Haren,32.0,WSN,NL,0.2,29.0,55.0,47.0,2.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,17.0,0.17,0.204,0.234,0.438,20.0,0.199,-10.0,11.0,0.0,1.0,6.0,0.0,0.0,1,
Danny Espinosa#,26.0,WSN,NL,-0.5,44.0,167.0,158.0,11.0,25.0,9.0,0.0,3.0,12.0,1.0,0.0,4.0,47.0,0.158,0.193,0.272,0.465,26.0,0.219,15.0,43.0,1.0,3.0,1.0,1.0,0.0,4/6,
David DeJesus*,33.0,WSN,NL,-0.1,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-232.0,0.0,0.0,0.0,1.0,0.0,0.0,/9H8,
