Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Brad Peacock,25.0,HOU,AL,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1,
Brandon Barnes,27.0,HOU,AL,1.4,136.0,445.0,408.0,46.0,98.0,17.0,1.0,8.0,41.0,11.0,11.0,21.0,127.0,0.24,0.289,0.346,0.635,76.0,0.29,80.0,141.0,5.0,8.0,6.0,2.0,0.0,*89H/7,
Brandon Laird,25.0,HOU,AL,-0.3,25.0,76.0,71.0,7.0,12.0,3.0,0.0,5.0,11.0,0.0,0.0,3.0,26.0,0.169,0.224,0.423,0.646,75.0,0.279,67.0,30.0,2.0,2.0,0.0,0.0,0.0,3/HD5,
Brett Oberholtzer*,23.0,HOU,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brett Wallace*,26.0,HOU,AL,0.1,79.0,285.0,262.0,35.0,58.0,14.0,1.0,13.0,36.0,1.0,1.0,18.0,104.0,0.221,0.284,0.431,0.716,96.0,0.312,92.0,113.0,5.0,5.0,0.0,0.0,0.0,3/5DH,
Bud Norris,28.0,HOU,AL,0.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,40.0,0.201,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1,
Carlos Corporán#,29.0,HOU,AL,0.6,64.0,210.0,191.0,16.0,43.0,5.0,0.0,7.0,20.0,0.0,0.0,10.0,60.0,0.225,0.287,0.361,0.648,79.0,0.292,76.0,69.0,3.0,7.0,1.0,1.0,1.0,2/HD3,
Carlos Peña*,35.0,HOU,AL,-0.3,85.0,325.0,277.0,38.0,58.0,13.0,1.0,8.0,25.0,1.0,3.0,43.0,89.0,0.209,0.324,0.35,0.674,88.0,0.307,90.0,97.0,5.0,4.0,1.0,0.0,5.0,3D/H,
Chris Carter,26.0,HOU,AL,0.4,148.0,585.0,506.0,64.0,113.0,24.0,2.0,29.0,82.0,2.0,0.0,70.0,212.0,0.223,0.32,0.451,0.77,112.0,0.338,110.0,228.0,8.0,4.0,0.0,5.0,1.0,37D/H9,
Cody Clark,31.0,HOU,AL,-0.3,16.0,40.0,38.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.105,0.128,0.132,0.26,-27.0,0.12,-54.0,5.0,0.0,0.0,1.0,0.0,0.0,2/H,
Dallas Keuchel*,25.0,HOU,AL,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-136.0,0.0,0.0,0.0,0.0,0.0,0.0,1/HD,
Fernando Martínez*,24.0,HOU,AL,-0.6,11.0,35.0,33.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,12.0,0.182,0.229,0.273,0.501,39.0,0.228,30.0,9.0,0.0,1.0,0.0,0.0,0.0,/79HD,
