Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
44,Aaron Marvin,ABH,22,F,3,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
8,Ales Kotalik,ABH,32,F,25,6,16,22,10,6.0,2,0,1,0.24,0.64,0.88,96.0,6.3%
31,Andrew Carroll,ABH,25,F,13,1,1,2,4,1.0,0,0,0,0.077,0.077,0.154,27.0,3.7%
34,Brendan Mikkelson,ABH,23,D,4,0,1,1,4,1.0,0,0,0,0.0,0.25,0.25,8.0,0.0%
15,Bryan Cameron,ABH,21,F,60,6,9,15,41,-15.0,3,0,3,0.1,0.15,0.25,96.0,6.3%
7,Cam Cunning,ABH,25,F,52,14,8,22,46,-2.0,2,0,1,0.269,0.154,0.423,130.0,10.8%
12,Carter Bancks,ABH,21,F,29,5,14,19,16,4.0,0,1,1,0.172,0.483,0.655,43.0,11.6%
19,Chris Breen,ABH,21,D,73,4,7,11,47,-6.0,1,0,1,0.055,0.096,0.151,64.0,6.3%
39,Cody Lampl,ABH,24,D,1,0,0,0,2,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
9,Gaelan Patterson,ABH,20,F,61,7,14,21,15,1.0,0,2,0,0.115,0.23,0.344,55.0,12.7%
27,Giffen Nyren,ABH,21,D,15,1,3,4,12,-1.0,0,0,1,0.067,0.2,0.267,24.0,4.2%
16,Gord Baldwin,ABH,23,D,75,2,11,13,58,-16.0,0,0,1,0.027,0.147,0.173,122.0,1.6%
4,Greg Nemisz,ABH,20,F,68,14,19,33,28,-8.0,5,3,2,0.206,0.279,0.485,126.0,11.1%
30,Hugo Carpentier,ABH,22,F,9,1,1,2,6,0.0,0,0,0,0.111,0.111,0.222,8.0,12.5%
28,J.D. Watt,ABH,23,F,27,1,3,4,73,7.0,0,0,0,0.037,0.111,0.148,37.0,2.7%
46,Jean-Philippe Lamoureux,ABH,26,G,19,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
17,Joe Piskula,ABH,26,D,71,1,11,12,73,1.0,0,0,0,0.014,0.155,0.169,84.0,1.2%
14,John Armstrong,ABH,22,F,78,9,8,17,91,-6.0,1,0,1,0.115,0.103,0.218,96.0,9.4%
22,John Negrin,ABH,21,D,24,0,6,6,24,-2.0,0,0,0,0.0,0.25,0.25,30.0,0.0%
2,Jon Rheault,ABH,24,F,79,12,22,34,46,-4.0,4,0,2,0.152,0.278,0.43,184.0,6.5%
38,Joni Ortio,ABH,19,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
20,Josh Meyers,ABH,25,D,49,3,8,11,39,-2.0,1,0,0,0.061,0.163,0.224,66.0,4.6%
40,Josh Van Dyk,ABH,24,D,1,0,0,0,2,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
26,Justin Dowling,ABH,20,F,8,1,3,4,2,0.0,1,0,1,0.125,0.375,0.5,16.0,6.3%
11,Keith Seabrook,ABH,22,D,48,4,16,20,18,-6.0,3,0,1,0.083,0.333,0.417,82.0,4.9%
41,Kris Chucko,ABH,24,F,2,0,0,0,2,-2.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
10,Lance Bouma,ABH,20,F,61,12,8,20,53,-12.0,6,0,1,0.197,0.131,0.328,129.0,9.3%
33,Leland Irving,ABH,22,G,61,0,2,2,0,,0,0,0,0.0,0.033,0.033,,
18,Logan MacMillan,ABH,21,F,55,5,6,11,32,-13.0,0,0,1,0.091,0.109,0.2,70.0,7.1%
32,MacGregor Sharp,ABH,25,F,17,1,1,2,7,-5.0,0,0,0,0.059,0.059,0.118,31.0,3.2%
45,Matt Keetley,ABH,24,G,9,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
