Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
18,Alec Martinez,MCH,23,D,20,5,11,16,14,4.0,4,0,0,0.25,0.55,0.8,58.0,8.6%
10,Andrei Loktionov,MCH,20,F,34,8,23,31,6,16.0,0,1,3,0.235,0.676,0.912,104.0,7.7%
20,Andrew Campbell,MCH,22,D,76,1,11,12,68,12.0,0,0,0,0.013,0.145,0.158,55.0,1.8%
6,Brandon Kozun,MCH,20,F,73,23,25,48,48,4.0,10,0,6,0.315,0.342,0.658,151.0,15.2%
23,Brayden Schenn,MCH,19,F,7,3,4,7,4,3.0,0,0,0,0.429,0.571,1.0,14.0,21.4%
1,Bud Holloway,MCH,22,F,78,28,33,61,58,8.0,14,0,4,0.359,0.423,0.782,206.0,13.6%
30,Chaz Johnson,MCH,26,F,4,0,0,0,2,-2.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
21,Colten Teubert,MCH,20,D,39,2,8,10,57,7.0,0,0,0,0.051,0.205,0.256,23.0,8.7%
7,Corey Elkins,MCH,25,F,76,18,26,44,29,2.0,5,1,2,0.237,0.342,0.579,143.0,12.6%
12,David Kolomatis,MCH,21,D,70,8,20,28,58,-13.0,2,0,1,0.114,0.286,0.4,157.0,5.1%
9,David Meckler,MCH,23,F,75,16,17,33,28,3.0,4,0,3,0.213,0.227,0.44,165.0,9.7%
3,Dwight King,MCH,21,F,72,24,28,52,58,12.0,10,0,3,0.333,0.389,0.722,163.0,14.7%
29,Erik Ersberg,MCH,28,G,2,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
16,Jake Muzzin,MCH,21,D,45,3,15,18,39,20.0,2,0,0,0.067,0.333,0.4,93.0,3.2%
24,Jeff Zatkoff,MCH,23,G,45,0,3,3,2,,0,0,0,0.0,0.067,0.067,,
11,John Zeiler,MCH,28,F,69,9,19,28,86,10.0,0,2,0,0.13,0.275,0.406,85.0,10.6%
25,Jordan Hill,MCH,21,D,17,1,1,2,29,-2.0,0,0,0,0.059,0.059,0.118,11.0,9.1%
17,Jordan Nolan,MCH,21,F,75,5,12,17,115,-2.0,1,1,2,0.067,0.16,0.227,77.0,6.5%
28,Jordan Weal,MCH,18,F,7,0,1,1,0,1.0,0,0,0,0.0,0.143,0.143,11.0,0.0%
2,Justin Azevedo,MCH,22,F,79,18,35,53,71,6.0,3,0,8,0.228,0.443,0.671,196.0,9.2%
22,Justin Johnson,MCH,29,F,47,3,5,8,186,0.0,1,0,0,0.064,0.106,0.17,17.0,17.7%
8,Marc-Andre Cliche,MCH,23,F,63,14,21,35,35,6.0,4,0,2,0.222,0.333,0.556,116.0,12.1%
32,Martin Jones,MCH,20,G,39,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
31,Michael Pelech,MCH,21,F,5,0,0,0,6,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
5,Oscar M�ller,MCH,21,F,59,23,27,50,34,13.0,3,4,6,0.39,0.458,0.847,180.0,12.8%
15,Patrick Mullen,MCH,24,D,67,3,17,20,32,0.0,0,0,1,0.045,0.254,0.299,65.0,4.6%
19,Ray Kaunisto,MCH,23,F,57,8,6,14,50,-6.0,1,0,0,0.14,0.105,0.246,59.0,13.6%
14,Rich Clune,MCH,23,F,66,8,14,22,222,-3.0,0,1,1,0.121,0.212,0.333,85.0,9.4%
13,Thomas Hickey,MCH,21,D,77,6,18,24,38,9.0,0,1,0,0.078,0.234,0.312,125.0,4.8%
26,Tyler Toffoli,MCH,18,F,1,1,0,1,0,0.0,0,0,0,1.0,0.0,1.0,4.0,25.0%
4,Vyacheslav Voynov,MCH,20,D,76,15,36,51,36,21.0,7,0,1,0.197,0.474,0.671,189.0,7.9%
27,Zach Harnden,MCH,21,F,6,1,0,1,2,2.0,0,0,0,0.167,0.0,0.167,6.0,16.7%
