Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Andrew Guindon,Philadelphia Wings,,12,3,5,8,46,0,0,0,59,0,0,0,0,0/0,-
Andrew Martin,Philadelphia Wings,,12,1,4,5,38,0,0,0,68,0,0,0,0,0/0,-
Andrew Wasik,Philadelphia Wings,,2,1,0,1,0,0,0,0,4,0,0,0,0,0/0,-
Brian Tower,Philadelphia Wings,,11,11,5,16,7,0,0,0,31,0,0,0,0,0/0,-
Bryan Barrett,Philadelphia Wings,,14,1,2,3,38,0,0,0,33,0,0,0,0,0/0,-
Dallas Eliuk,Philadelphia Wings,G,16,0,4,4,0,0,0,0,41,0,0,0,0,0/0,-
Dan Marohl,Philadelphia Wings,,10,13,27,40,0,0,0,0,39,0,0,0,0,0/0,-
Hugh Donovan,Philadelphia Wings,,13,1,1,2,12,0,0,0,59,0,0,0,0,0/0,-
Jake Bergey,Philadelphia Wings,,11,11,27,38,18,0,0,0,39,0,0,0,0,0/0,-
Jeff Ratcliffe,Philadelphia Wings,,16,41,24,65,19,0,0,0,76,0,0,0,0,0/0,-
Jeff Spano,Philadelphia Wings,,7,2,6,8,24,0,0,0,40,0,0,0,0,0/0,-
Keevin Galbraith,Philadelphia Wings,,6,3,1,4,4,0,0,0,19,0,0,0,0,0/0,-
Keith Cromwell,Philadelphia Wings,,15,19,38,57,2,0,0,0,47,0,0,0,0,0/0,-
Mark Frye,Philadelphia Wings,,11,7,9,16,6,0,0,0,35,0,0,0,0,0/0,-
Nick Schroeder,Philadelphia Wings,G,15,0,1,1,6,0,0,0,8,0,0,0,0,0/0,-
Paul Cantabene,Philadelphia Wings,,6,3,4,7,25,0,0,0,65,0,0,0,0,84/140,60%
Peter Jacobs,Philadelphia Wings,,12,5,8,13,2,0,0,0,122,0,0,0,0,166/288,58%
Richard Brzeski,Philadelphia Wings,,16,0,2,2,23,0,0,0,21,0,0,0,0,0/0,-
Ryan Traynor,Philadelphia Wings,,3,0,4,4,2,0,0,0,10,0,0,0,0,1/1,100%
Ryan Ward,Philadelphia Wings,,13,18,19,37,0,0,0,0,45,0,0,0,0,0/0,-
Shawn Nadelen,Philadelphia Wings,,11,1,9,10,9,0,0,0,67,0,0,0,0,10/22,45%
Spencer Martin,Philadelphia Wings,,11,11,20,31,6,0,0,0,42,0,0,0,0,0/0,-
Thomas Hajek,Philadelphia Wings,,16,1,2,3,53,0,0,0,74,0,0,0,0,0/0,-
Tom Marechek,Philadelphia Wings,,15,27,43,70,15,0,0,0,51,0,0,0,0,0/0,-
Tony Henderson,Philadelphia Wings,,9,12,9,21,15,0,0,0,37,0,0,0,0,0/0,-
