Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Andrew McBride,Calgary Roughnecks,,15,2,9,11,31,0,0,0,54,0,0,0,0,0/0,-
Brad MacArthur,Calgary Roughnecks,,15,1,5,6,8,0,0,0,27,0,0,0,0,151/262,58%
Brad MacDonald,Calgary Roughnecks,,6,1,2,3,8,0,0,0,7,0,0,0,0,0/0,-
Craig Gelsvik,Calgary Roughnecks,,5,0,2,2,10,0,0,0,14,0,0,0,0,0/0,-
Curtis Palidwor,Calgary Roughnecks,G,16,0,6,6,0,0,0,0,22,0,0,0,0,0/0,-
Devan Wray,Calgary Roughnecks,,14,3,3,6,8,0,0,0,40,0,0,0,0,14/29,48%
Grant Hamilton,Calgary Roughnecks,,14,3,6,9,18,0,0,0,52,0,0,0,0,0/0,-
Jason Wulder,Calgary Roughnecks,,16,26,33,59,16,0,0,0,53,0,0,0,0,0/0,-
Jesse Phillips,Calgary Roughnecks,,11,3,9,12,26,0,0,0,62,0,0,0,0,0/0,-
John Olson,Calgary Roughnecks,,6,4,0,4,2,0,0,0,2,0,0,0,0,0/0,-
Jordan West-Pratt,Calgary Roughnecks,,1,0,0,0,0,0,0,0,2,0,0,0,0,0/0,-
Kaleb Toth,Calgary Roughnecks,,16,33,27,60,8,0,0,0,58,0,0,0,0,0/0,-
Kevin Dostie,Calgary Roughnecks,,9,5,10,15,2,0,0,0,18,0,0,0,0,0/0,-
Kevin Howard,Calgary Roughnecks,,5,2,3,5,6,0,0,0,6,0,0,0,0,0/1,-
Kyle Goundrey,Calgary Roughnecks,,16,9,23,32,10,0,0,0,40,0,0,0,0,1/1,100%
Lewis Ratcliff,Calgary Roughnecks,,16,34,37,71,12,0,0,0,42,0,0,0,0,0/0,-
Matt Green,Calgary Roughnecks,,1,0,1,1,4,0,0,0,0,0,0,0,0,0/0,-
Matt King,Calgary Roughnecks,G,16,0,3,3,0,0,0,0,16,0,0,0,0,0/0,-
Neil Doddridge,Calgary Roughnecks,,8,0,4,4,43,0,0,0,36,0,0,0,0,0/0,-
Rob Kirkby,Calgary Roughnecks,,16,3,15,18,29,0,0,0,86,0,0,0,0,88/171,51%
Scott Forbes,Calgary Roughnecks,,7,0,1,1,21,0,0,0,10,0,0,0,0,0/0,-
Taylor Wray,Calgary Roughnecks,,14,8,8,16,44,0,0,0,82,0,0,0,0,0/3,-
Ted Dowling,Calgary Roughnecks,,16,38,27,65,18,0,0,0,50,0,0,0,0,0/0,-
Tracey Kelusky,Calgary Roughnecks,,16,32,37,69,8,0,0,0,73,0,0,0,0,0/0,-
Tyson Leies,Calgary Roughnecks,,10,7,9,16,23,0,0,0,25,0,0,0,0,0/1,-
