Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Aaron Wilson,Toronto Rock,,13,24,18,42,6,0,0,0,58,0,0,0,0,0/0,-
Anthony Cosmo,Toronto Rock,G,16,0,2,2,4,0,0,0,18,0,0,0,0,0/0,-
Blaine Manning,Toronto Rock,,16,36,54,90,17,0,0,0,81,0,0,0,0,1/1,100%
Bob Watson,Toronto Rock,G,16,0,5,5,2,0,0,0,21,0,0,0,0,0/0,-
Brian Croswell,Toronto Rock,,1,1,0,1,2,0,0,0,0,0,0,0,0,0/0,-
Carter Livingstone,Toronto Rock,,4,0,1,1,0,0,0,0,9,0,0,0,0,0/0,-
Chris Driscoll,Toronto Rock,,16,15,18,33,21,0,0,0,64,0,0,0,0,0/0,-
Colin Doyle,Toronto Rock,,16,33,55,88,22,0,0,0,64,0,0,0,0,0/0,-
Dan Ladouceur,Toronto Rock,,14,0,0,0,32,0,0,0,13,0,0,0,0,0/0,-
Darryl Gibson,Toronto Rock,,16,6,8,14,25,0,0,0,62,0,0,0,0,0/0,-
Derek Suddons,Toronto Rock,,16,0,4,4,4,0,0,0,31,0,0,0,0,0/0,-
Eric Pacey,Toronto Rock,,1,0,0,0,0,0,0,0,3,0,0,0,0,0/0,-
Glenn Clark,Toronto Rock,,13,3,2,5,31,0,0,0,60,0,0,0,0,0/0,-
Ian Rubel,Toronto Rock,,15,1,1,2,28,0,0,0,19,0,0,0,0,6/14,43%
Jim Veltman,Toronto Rock,,16,12,53,65,18,0,0,0,179,0,0,0,0,0/0,-
Ken Millin,Toronto Rock,,14,12,15,27,13,0,0,0,48,0,0,0,0,111/204,54%
Marc Landriault,Toronto Rock,,3,3,3,6,0,0,0,0,10,0,0,0,0,0/0,-
Matt Shearer,Toronto Rock,,12,26,18,44,6,0,0,0,32,0,0,0,0,0/0,-
Pat Coyle,Toronto Rock,,16,1,13,14,19,0,0,0,86,0,0,0,0,0/0,-
Pat Jones,Toronto Rock,,4,0,0,0,0,0,0,0,8,0,0,0,0,5/15,33%
Patrick Merrill,Toronto Rock,,13,1,3,4,41,0,0,0,49,0,0,0,0,11/38,29%
Ryan Painter,Toronto Rock,,8,8,11,19,6,0,0,0,25,0,0,0,0,0/0,-
Sandy Chapman,Toronto Rock,,10,5,7,12,2,0,0,0,29,0,0,0,0,0/0,-
Steve Toll,Toronto Rock,,16,15,19,34,5,0,0,0,141,0,0,0,0,97/178,54%
