Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Aime Caines,Buffalo Bandits,,7,6,7,13,11,0,0,0,25,0,0,0,0,0/0,-
AJ Shannon,Buffalo Bandits,,16,9,15,24,9,0,0,0,71,0,0,0,0,0/0,-
Billy Dee Smith,Buffalo Bandits,,15,2,2,4,56,0,0,0,40,0,0,0,0,0/0,-
Bryan Kazarian,Buffalo Bandits,,4,2,1,3,2,0,0,0,13,0,0,0,0,0/0,-
Chris Langdale,Buffalo Bandits,,12,0,2,2,42,0,0,0,36,0,0,0,0,6/25,24%
Corey Quinn,Buffalo Bandits,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Derek General,Buffalo Bandits,G,16,0,4,4,5,0,0,0,24,0,0,0,0,0/0,-
Drew Candy,Buffalo Bandits,,11,2,1,3,54,0,0,0,15,0,0,0,0,0/0,-
Jason Clark,Buffalo Bandits,,16,14,25,39,4,0,0,0,65,0,0,0,0,0/2,-
Jason Crosbie,Buffalo Bandits,,16,19,19,38,14,0,0,0,81,0,0,0,0,0/0,-
John Tavares,Buffalo Bandits,,16,49,44,93,25,0,0,0,118,0,0,0,0,0/0,-
Jonas Derks,Buffalo Bandits,,15,24,30,54,6,0,0,0,88,0,0,0,0,0/1,-
Kerry Susheski,Buffalo Bandits,,3,4,3,7,13,0,0,0,14,0,0,0,0,6/13,46%
Kyle Couling,Buffalo Bandits,,12,0,4,4,17,0,0,0,45,0,0,0,0,1/1,100%
Kyle Laverty,Buffalo Bandits,,13,0,2,2,63,0,0,0,33,0,0,0,0,0/1,-
Mark Steenhuis,Buffalo Bandits,,16,27,17,44,20,0,0,0,129,0,0,0,0,1/1,100%
Mike Accursi,Buffalo Bandits,,16,26,28,54,18,0,0,0,87,0,0,0,0,54/122,44%
Mike Hominuck,Buffalo Bandits,,2,1,1,2,0,0,0,0,11,0,0,0,0,0/0,-
Neal Powless,Buffalo Bandits,,11,9,10,19,4,0,0,0,28,0,0,0,0,0/0,-
Pat McCready,Buffalo Bandits,,16,6,20,26,36,0,0,0,166,0,0,0,0,0/0,-
Randy Fraser,Buffalo Bandits,,6,0,1,1,15,0,0,0,12,0,0,0,0,63/150,42%
Rich Kilgour,Buffalo Bandits,,13,1,6,7,22,0,0,0,51,0,0,0,0,53/153,35%
Ryan Powell,Buffalo Bandits,,1,0,1,1,2,0,0,0,5,0,0,0,0,0/0,-
Steve Dietrich,Buffalo Bandits,G,12,0,12,12,0,0,0,0,47,0,0,0,0,0/0,-
Tom Montour,Buffalo Bandits,,3,1,3,4,0,0,0,0,12,0,0,0,0,0/0,-
