Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Cracknell,CBJ,R,17,0,1,1,-8,2,596.8235,0,0,0,0,0,17,0.0,0,1,0.34482,2014-2015
Alexander Wennberg,CBJ,C,68,4,16,20,-19,22,937.4705,1,3,0,0,0,85,0.04705,3,16,0.42729,2014-2015
Artem Anisimov,CBJ,C,52,7,20,27,-6,8,982.8461,0,4,0,1,2,88,0.07954,7,20,0.44541,2014-2015
Boone Jenner,CBJ,C,31,9,8,17,-5,12,1096.1935,2,3,0,0,2,83,0.10843,7,12,0.49346,2014-2015
Brandon Dubinsky,CBJ,C,47,13,23,36,11,43,1083.6808,0,7,1,0,1,100,0.13,12,28,0.50756,2014-2015
Brian Gibbons,CBJ,C,25,0,5,5,2,8,829.4,0,1,0,0,0,21,0.0,0,4,0.44444,2014-2015
Cam Atkinson,CBJ,R,78,22,18,40,-2,22,1019.4615,7,3,1,0,7,212,0.10377,14,29,0.44444,2014-2015
Cody Goloubef,CBJ,D,36,0,9,9,12,19,933.9166,0,0,0,0,0,23,0.0,0,8,,2014-2015
Corey Tropp,CBJ,R,61,1,7,8,-14,76,525.2131,0,0,0,0,0,22,0.04545,1,8,0.5,2014-2015
Dalton Prout,CBJ,D,63,0,8,8,-14,85,1104.9206,0,0,0,0,0,64,0.0,0,8,,2014-2015
Dana Tyrell,CBJ,C,3,0,0,0,-1,0,416.3333,0,0,0,0,0,1,0.0,0,0,,2014-2015
David Clarkson,CBJ,R,61,10,5,15,-12,106,827.9836,1,0,0,0,1,95,0.10526,9,14,0.34246,2014-2015
David Savard,CBJ,D,82,11,25,36,0,71,1376.6341,3,7,0,0,3,112,0.09821,8,26,1.0,2014-2015
Fedor Tyutin,CBJ,D,67,3,12,15,8,40,1195.4328,0,1,0,0,0,56,0.05357,3,12,,2014-2015
Frédéric St-Denis,CBJ,D,4,0,1,1,-1,0,797.75,0,0,0,0,0,2,0.0,0,1,,2014-2015
Jack Johnson,CBJ,D,79,8,32,40,-13,44,1449.9493,3,18,0,1,1,141,0.05673,5,19,,2014-2015
Jack Skille,CBJ,R,45,6,2,8,-18,16,751.4,0,0,0,0,0,95,0.06315,6,8,0.375,2014-2015
James Wisniewski,CBJ,D,69,8,26,34,-13,44,1271.4202,7,8,0,0,2,147,0.05442,1,19,,2014-2015
Jared Boll,CBJ,R,72,1,4,5,-13,109,436.4861,0,0,0,0,0,28,0.03571,1,5,0.0,2014-2015
Jeremy Morin,CBJ,L,43,2,4,6,1,28,611.9534,0,0,0,0,0,73,0.02739,2,6,0.4,2014-2015
Jordan Leopold,CBJ,D,43,1,3,4,-6,19,895.372,1,0,0,0,0,39,0.02564,0,3,,2014-2015
Josh Anderson,CBJ,R,6,0,1,1,-1,2,807.0,0,0,0,0,0,10,0.0,0,1,,2014-2015
Justin Falk,CBJ,D,18,1,1,2,-9,14,649.1666,0,0,0,0,0,18,0.05555,1,2,,2014-2015
Kerby Rychel,CBJ,L,5,0,3,3,3,2,641.6,0,0,0,0,0,4,0.0,0,3,,2014-2015
Kevin Connauton,CBJ,D,62,9,12,21,5,35,972.9677,0,3,0,1,4,96,0.09375,9,18,,2014-2015
Luke Adam,CBJ,C,3,0,0,0,0,4,386.6666,0,0,0,0,0,0,,0,0,,2014-2015
Mark Letestu,CBJ,C,54,7,6,13,-9,0,800.2962,0,1,1,0,1,63,0.11111,6,11,0.52902,2014-2015
Marko Dano,CBJ,C,35,8,13,21,12,14,795.4285,0,0,0,0,1,84,0.09523,8,21,0.43243,2014-2015
Matt Calvert,CBJ,L,56,13,10,23,1,28,959.625,0,0,0,0,3,93,0.13978,13,22,0.6,2014-2015
Nick Foligno,CBJ,L,79,31,42,73,16,50,1129.7848,11,15,0,1,3,182,0.17032,20,47,0.47528,2014-2015
Rene Bourque,CBJ,R,51,6,8,14,-15,22,758.0588,2,1,0,1,1,85,0.07058,4,11,0.4,2014-2015
Ryan Craig,CBJ,C,2,0,0,0,0,0,436.5,0,0,0,0,0,2,0.0,0,0,,2014-2015
Ryan Johansen,CBJ,C,82,26,45,71,-6,40,1170.1341,7,19,2,0,0,202,0.12871,17,43,0.51953,2014-2015
Ryan Murray,CBJ,D,12,1,2,3,1,8,1134.5,1,0,0,0,0,8,0.125,0,2,,2014-2015
Scott Hartnell,CBJ,L,77,28,32,60,1,100,1037.8181,8,8,0,0,2,204,0.13725,20,44,0.5,2014-2015
Sean Collins,CBJ,C,8,0,2,2,0,2,620.0,0,0,0,0,0,4,0.0,0,2,0.4,2014-2015
Tim Erixon,CBJ,D,42,2,5,7,-7,14,913.0476,1,4,0,0,0,36,0.05555,1,2,,2014-2015
William Karlsson,CBJ,C,21,3,2,5,3,2,733.9047,0,1,0,0,1,29,0.10344,3,4,0.47208,2014-2015
