Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Alex Killorn,TB,LW,59,10,28,38,12.0,40,22:41,3,8,115,8.7,,,,,,1,1,100.0
Andrej Sustr,TB,D,50,12,3,15,4.0,38,11:55,2,0,74,16.2,,,,,,0,0,0.0
Anton Stralman,TB,D,82,12,36,48,-14.0,24,19:01,2,15,91,13.2,,,,,,1,0,0.0
Braydon Coburn D *,TB,,2,1,1,2,1.0,0,11:56,0,0,3,33.3,,,,,,0,0,0.0
Brenden Morrow,TB,LW,52,3,6,9,-2.0,30,10:36,0,0,74,4.1,,,,,,0,0,0.0
Brett Connolly RW *,TB,,43,9,7,16,1.0,13,11:59,1,1,46,19.6,,,,,,0,0,0.0
Brian Boyle,TB,C,70,4,26,30,27.0,19,20:00,1,10,111,3.6,,,,,,0,0,0.0
Cedric Paquette,TB,C,82,15,9,24,3.0,54,12:59,0,0,140,10.7,,,,,,0,0,0.0
Eric Brewer D *,TB,,31,2,3,5,-5.0,34,17:00,0,0,63,3.2,,,,,,0,0,0.0
J.T. Brown,TB,RW,72,0,13,13,10.0,34,17:42,0,1,55,0.0,,,,,,0,0,0.0
Jason Garrison,TB,D,70,4,28,32,3.0,34,13:14,3,3,76,5.3,,,,,,2,0,0.0
Jonathan Drouin,TB,LW,71,15,23,38,8.0,36,16:55,1,2,130,11.5,,,,,,0,0,0.0
Jonathan Marchessault,TB,RW,17,0,4,4,5.0,18,17:50,0,0,14,0.0,,,,,,0,0,0.0
Luke Witkowski,TB,D,3,0,0,0,0.0,2,16:35,0,0,6,0.0,,,,,,0,0,0.0
Mark Barberio,TB,D,70,3,5,8,-1.0,64,9:19,0,0,28,10.7,,,,,,1,0,0.0
Matthew Carle,TB,D,64,12,7,19,4.0,51,13:36,0,0,91,13.2,,,,,,0,0,0.0
Mike Angelidis,TB,LW,4,0,2,2,3.0,9,17:01,0,0,1,0.0,,,,,,0,0,0.0
Mike Blunden,TB,RW,3,0,0,0,0.0,12,7:20,0,0,0,0.0,,,,,,0,0,0.0
Nikita Kucherov,TB,RW,82,43,29,72,2.0,49,19:22,13,12,268,16.0,,,,,,3,0,0.0
Nikita Nesterov,TB,D,52,1,6,7,-4.0,16,16:46,0,0,53,1.9,,,,,,0,0,0.0
Ondrej Palat,TB,LW,82,29,36,65,38.0,37,14:57,2,13,190,14.7,,,,,,5,2,40.0
Radko Gudas,TB,D,27,3,4,7,6.0,16,16:03,1,1,45,6.7,,,,,,0,0,0.0
Ryan Callahan,TB,RW,75,16,47,63,31.0,24,17:25,3,8,139,11.5,,,,,,2,0,0.0
Slater Koekkoek,TB,D,2,0,0,0,-1.0,2,9:47,0,0,0,0.0,,,,,,0,0,0.0
Steven Stamkos,TB,C,77,29,43,72,33.0,24,17:14,8,9,203,14.3,,,,,,0,0,0.0
Total,TB,,16,0,0,0,0.0,15,15:11,0,0,10,0.0,,,,,,0,0,0.0
Valtteri Filppula,TB,C,77,24,30,54,9.0,41,17:44,10,6,191,12.6,,,,,,5,2,40.0
Victor Hedman,TB,D,82,9,30,39,22.0,26,21:56,2,12,138,6.5,,,,,,0,0,0.0
Vladislav Namestnikov,TB,C,59,4,14,18,12.0,26,20:29,1,0,73,5.5,,,,,,1,0,0.0
