Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Alec Martinez,LA,D,71,2,22,24,11.0,52,15:53,0,5,74,2.7,,,,,,0,0,0.0
Andrej Sekera D *,LA,,34,1,6,7,0.0,10,11:05,0,1,33,3.0,,,,,,0,0,0.0
Andy Andreoff,LA,C,16,1,3,4,4.0,6,19:12,0,1,23,4.3,,,,,,0,0,0.0
Brayden McNabb,LA,D,73,9,16,25,8.0,14,14:06,0,0,143,6.3,,,,,,1,0,0.0
David Van der Gulik,LA,LW,9,0,1,1,1.0,4,16:44,0,0,7,0.0,,,,,,0,0,0.0
Drew Doughty,LA,D,69,27,20,47,7.0,16,16:54,11,7,174,15.5,,,,,,6,2,33.3
Dustin Brown,LA,RW,76,10,31,41,-4.0,22,22:41,4,10,173,5.8,,,,,,0,0,0.0
Dwight King,LA,LW,82,11,16,27,-17.0,26,16:31,1,5,189,5.8,,,,,,1,0,0.0
Jake Muzzin,LA,D,81,18,23,41,8.0,29,15:49,4,9,174,10.3,,,,,,1,0,0.0
Jamie McBain,LA,D,60,6,3,9,-6.0,54,9:57,0,0,44,13.6,,,,,,0,0,0.0
Jarret Stoll,LA,C,56,6,16,22,9.0,10,19:55,1,3,103,5.8,,,,,,0,0,0.0
Jeff Carter,LA,C,79,16,48,64,-2.0,10,19:23,6,18,134,11.9,,,,,,9,1,11.1
Jeff Schultz,LA,D,6,0,2,2,0.0,2,23:11,0,1,5,0.0,,,,,,0,0,0.0
Jordan Nolan,LA,C,67,3,10,13,10.0,45,20:19,0,0,63,4.8,,,,,,0,0,0.0
Justin Williams,LA,RW,82,7,39,46,3.0,56,28:59,1,16,219,3.2,,,,,,1,0,0.0
Kyle Clifford,LA,LW,42,12,4,16,14.0,14,13:17,1,0,68,17.6,,,,,,0,0,0.0
Marian Gaborik,LA,RW,76,23,26,49,25.0,37,14:35,3,2,200,11.5,,,,,,4,0,0.0
Matt Greene,LA,D,26,3,6,9,4.0,4,12:41,1,2,18,16.7,,,,,,0,0,0.0
Mike Richards,LA,C,73,6,11,17,3.0,58,15:29,3,1,83,7.2,,,,,,1,0,0.0
Nick Shore,LA,C,82,3,6,9,1.0,54,15:48,0,0,69,4.3,,,,,,0,0,0.0
Robyn Regehr,LA,D,80,6,9,15,5.0,87,10:44,0,0,117,5.1,,,,,,0,0,0.0
Slava Voynov,LA,D,18,2,1,3,1.0,18,8:34,0,0,14,14.3,,,,,,0,0,0.0
Tanner Pearson,LA,LW,53,5,11,16,-10.0,39,13:21,1,2,63,7.9,,,,,,1,0,0.0
Total,LA,,1,0,0,0,0.0,0,5:15,0,0,1,0.0,,,,,,0,0,0.0
Trevor Lewis,LA,C,81,13,13,26,-3.0,21,14:23,0,1,127,10.2,,,,,,1,0,0.0
Tyler Toffoli,LA,C,82,28,34,62,7.0,28,17:58,10,5,218,12.8,,,,,,9,2,22.2
