Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Chiasson,OTT,R,80,11,15,26,-8,67,790.15,3,3,0,0,1,109,0.10091,8,19,0.14285,2014-2015
Bobby Ryan,OTT,R,84,20,36,56,6,24,1039.0357,5,10,0,1,5,232,0.0862,15,41,0.27777,2014-2015
Chris Neil,OTT,R,40,4,3,7,4,78,576.675,1,0,0,0,0,24,0.16666,3,6,0.6,2014-2015
Chris Phillips,OTT,D,36,0,3,3,0,14,1253.7777,0,1,0,0,0,29,0.0,0,2,,2014-2015
Clarke MacArthur,OTT,L,68,18,20,38,-8,54,1014.8529,6,4,0,0,5,155,0.11612,12,28,0.34782,2014-2015
Cody Ceci,OTT,D,87,5,18,23,-4,6,1152.0344,1,3,0,0,0,135,0.03703,4,19,,2014-2015
Colin Greening,OTT,C,26,1,0,1,-5,29,589.3076,0,0,0,0,0,39,0.02564,1,1,0.66666,2014-2015
Curtis Lazar,OTT,C,73,6,9,15,1,16,778.5753,0,0,0,0,0,101,0.0594,6,15,0.47445,2014-2015
David Legwand,OTT,C,83,9,18,27,-2,32,825.0602,6,6,0,0,0,92,0.09782,3,13,0.4694,2014-2015
Eric Gryba,OTT,D,81,0,12,12,9,111,941.1481,0,0,0,0,0,69,0.0,0,12,,2014-2015
Erik Condra,OTT,R,74,10,14,24,14,30,882.0945,0,0,1,0,1,120,0.08333,9,22,0.3,2014-2015
Erik Karlsson,OTT,D,88,22,48,70,5,44,1642.3295,7,26,0,1,3,309,0.07119,15,37,,2014-2015
Jared Cowen,OTT,D,54,3,6,9,-11,45,1089.037,0,0,0,0,1,47,0.06382,3,9,,2014-2015
Jean-Gabriel Pageau,OTT,C,56,10,9,19,4,9,860.0714,0,0,2,0,2,111,0.09009,8,17,0.49354,2014-2015
Kyle Turris,OTT,C,88,25,41,66,3,54,1155.4772,5,13,1,1,6,236,0.10593,19,47,0.50435,2014-2015
Marc Methot,OTT,D,51,1,10,11,21,24,1368.0196,0,0,0,0,0,57,0.01754,1,11,0.0,2014-2015
Mark Borowiecki,OTT,D,69,1,10,11,14,113,957.1739,0,0,0,0,0,35,0.02857,1,11,,2014-2015
Mark Stone,OTT,R,86,26,42,68,21,16,1030.2558,5,10,1,2,6,166,0.15662,20,52,0.47619,2014-2015
Matt Puempel,OTT,L,13,2,1,3,6,8,481.923,0,0,0,0,0,14,0.14285,2,3,0.0,2014-2015
Mika Zibanejad,OTT,C,86,21,29,50,0,20,983.1976,5,12,0,0,0,164,0.12804,16,33,0.47896,2014-2015
Mike Hoffman,OTT,C,85,28,23,51,13,16,866.7529,1,3,0,1,5,215,0.13023,27,47,0.46666,2014-2015
Milan Michalek,OTT,L,72,14,21,35,1,37,984.0833,5,5,1,0,1,144,0.09722,8,24,0.5,2014-2015
Patrick Wiercioch,OTT,D,62,5,12,17,3,32,1090.5483,2,6,0,1,3,91,0.05494,3,9,,2014-2015
Shane Prince,OTT,L,2,0,1,1,1,0,628.5,0,0,0,0,0,2,0.0,0,1,,2014-2015
Zack Smith,OTT,C,40,2,1,3,-9,18,712.325,0,0,0,0,0,41,0.04878,2,3,0.45,2014-2015
