Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Lowry,WPG,C,84,12,14,26,1,48,828.0952,0,3,1,0,2,109,0.11009,11,22,0.47149,2014-2015
Adam Pardy,WPG,D,57,1,9,10,8,42,907.9649,0,0,0,0,0,32,0.03125,1,9,,2014-2015
Andrew Copp,WPG,C,1,0,1,1,2,0,796.0,0,0,0,0,0,4,0.0,0,1,0.66666,2014-2015
Andrew Ladd,WPG,L,85,24,39,63,6,76,1205.5176,9,10,0,1,6,237,0.10126,15,43,0.33333,2014-2015
Anthony Peluso,WPG,R,49,1,1,2,-3,86,352.6122,0,0,0,0,0,23,0.04347,1,2,0.0,2014-2015
Ben Chiarot,WPG,D,42,2,6,8,3,24,1011.8809,0,0,0,0,0,39,0.05128,2,8,,2014-2015
Blake Wheeler,WPG,R,83,27,35,62,23,75,1178.4819,2,10,4,0,6,255,0.10588,21,45,0.44897,2014-2015
Bryan Little,WPG,C,74,26,29,55,5,24,1193.0405,10,9,1,1,3,158,0.16455,15,35,0.4939,2014-2015
Carl Klingberg,WPG,L,2,0,0,0,-1,0,198.5,0,0,0,0,0,0,,0,0,,2014-2015
Chris Thorburn,WPG,R,85,7,7,14,-5,76,483.4941,0,0,0,0,2,71,0.09859,7,14,0.61666,2014-2015
Drew Stafford,WPG,R,76,18,25,43,-12,47,989.921,4,5,0,0,1,147,0.12244,14,33,0.49425,2014-2015
Dustin Byfuglien,WPG,D,73,18,28,46,1,128,1362.315,5,13,0,1,3,221,0.08144,13,27,0.0,2014-2015
Eric O'Dell,WPG,C,11,0,1,1,0,19,446.0,0,0,0,0,0,6,0.0,0,1,0.43902,2014-2015
Evander Kane,WPG,L,37,10,12,22,-1,56,1158.7567,4,2,1,0,1,126,0.07936,5,13,0.44776,2014-2015
Grant Clitsome,WPG,D,24,0,4,4,4,8,981.875,0,0,0,0,0,22,0.0,0,4,,2014-2015
Jay Harrison,WPG,D,55,3,6,9,-1,65,955.9454,1,1,0,0,0,50,0.06,2,7,,2014-2015
Jim Slater,WPG,C,86,5,8,13,-5,58,553.5465,0,0,0,0,1,53,0.09433,5,12,0.58958,2014-2015
Jiri Tlusty,WPG,L,4,0,0,0,-2,0,612.0,0,0,0,0,0,2,0.0,0,0,,2014-2015
Jiri Tlusty,WPG,L,72,14,17,31,-18,20,961.25,6,4,0,0,0,123,0.11382,8,21,0.33333,2014-2015
Julien Brouillette,WPG,D,1,0,0,0,0,0,573.0,0,0,0,0,0,0,,0,0,,2014-2015
Keaton Ellerby,WPG,D,1,0,1,1,-1,0,1018.0,0,0,0,0,0,0,,0,1,,2014-2015
Lee Stempniak,WPG,R,4,1,0,1,2,0,764.75,0,0,0,0,0,8,0.125,1,1,0.0,2014-2015
Lee Stempniak,WPG,R,71,15,13,28,8,20,763.2676,0,1,0,0,3,115,0.13043,15,27,0.375,2014-2015
Mark Scheifele,WPG,C,86,15,35,50,9,28,1112.7325,3,10,0,0,2,172,0.0872,12,37,0.4288,2014-2015
Mark Stuart,WPG,D,74,3,13,16,6,71,1148.1756,0,0,0,0,1,54,0.05555,3,14,0.0,2014-2015
Mathieu Perreault,WPG,C,65,18,25,43,5,38,977.5384,5,8,0,1,2,137,0.13138,13,30,0.51131,2014-2015
Matt Halischuk,WPG,R,48,3,5,8,4,6,584.125,0,0,0,0,1,60,0.05,3,8,1.0,2014-2015
Michael Frolik,WPG,R,86,19,23,42,2,20,1049.9302,3,4,3,0,4,212,0.08962,13,32,0.34883,2014-2015
Patrice Cormier,WPG,C,1,0,0,0,0,0,294.0,0,0,0,0,0,0,,0,0,0.6,2014-2015
Paul Postma,WPG,D,42,2,4,6,1,16,847.738,2,0,0,0,0,40,0.05,0,4,,2014-2015
TJ Galiardi,WPG,L,38,1,0,1,-8,2,627.6315,0,0,0,0,0,35,0.02857,1,1,0.18181,2014-2015
Tyler Myers,WPG,D,4,1,0,1,-2,2,1462.75,1,0,0,0,0,6,0.16666,0,0,,2014-2015
Tyler Myers,WPG,D,71,7,21,28,-6,77,1478.3521,2,4,0,0,0,124,0.05645,5,20,,2014-2015
Zach Bogosian,WPG,D,62,3,17,20,-6,78,1419.5967,0,2,0,0,0,125,0.024,3,18,,2014-2015
