Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alfredo Amézaga#,30.0,FLA,NL,1.8,125.0,337.0,311.0,41.0,82.0,13.0,5.0,3.0,32.0,8.0,2.0,19.0,47.0,0.264,0.312,0.367,0.679,77.0,0.305,70.0,114.0,6.0,3.0,4.0,0.0,1.0,8H654,
Andrew Miller*,23.0,FLA,NL,-0.3,27.0,32.0,30.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,0.067,0.067,0.067,0.133,-65.0,0.054,-120.0,2.0,0.0,0.0,2.0,0.0,0.0,1,
Aníbal Sánchez,24.0,FLA,NL,-0.2,10.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.056,0.0,0.056,-84.0,0.039,-129.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
Arthur Rhodes*,38.0,FLA,NL,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brett Carroll,25.0,FLA,NL,0.2,26.0,18.0,17.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,0.059,0.111,0.176,0.288,-26.0,0.127,-54.0,3.0,0.0,0.0,0.0,0.0,0.0,H/97,
Burke Badenhop,25.0,FLA,NL,-0.1,12.0,14.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.083,0.083,0.083,0.167,-56.0,0.076,-123.0,1.0,0.0,0.0,2.0,0.0,0.0,1,
Cameron Maybin,21.0,FLA,NL,0.8,8.0,36.0,32.0,9.0,16.0,2.0,0.0,0.0,2.0,4.0,0.0,3.0,8.0,0.5,0.543,0.563,1.105,191.0,0.514,205.0,18.0,0.0,0.0,1.0,0.0,0.0,/8,
Chris Volstad,21.0,FLA,NL,0.0,15.0,28.0,26.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.115,0.115,0.192,0.308,-21.0,0.167,-36.0,5.0,0.0,0.0,2.0,0.0,0.0,1,
Cody Ross,27.0,FLA,NL,3.4,145.0,506.0,461.0,59.0,120.0,29.0,5.0,22.0,73.0,6.0,1.0,33.0,116.0,0.26,0.316,0.488,0.804,107.0,0.353,106.0,225.0,5.0,7.0,0.0,5.0,2.0,*89H7/D,
Dallas McPherson*,27.0,FLA,NL,0.1,11.0,15.0,11.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.182,0.4,0.364,0.764,102.0,0.332,91.0,4.0,0.0,0.0,0.0,0.0,1.0,/H5,
Dan Uggla,28.0,FLA,NL,4.4,146.0,619.0,531.0,97.0,138.0,37.0,1.0,32.0,92.0,5.0,5.0,77.0,171.0,0.26,0.36,0.514,0.874,126.0,0.383,130.0,273.0,10.0,8.0,0.0,3.0,6.0,*4/H,AS
Doug Waechter,27.0,FLA,NL,0.0,44.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.167,0.167,0.167,0.333,-12.0,0.152,-60.0,1.0,0.0,0.0,1.0,0.0,0.0,1,
Frankie De La Cruz,24.0,FLA,NL,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-148.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Gaby Sánchez,24.0,FLA,NL,0.1,5.0,8.0,8.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.375,0.375,0.625,1.0,156.0,0.428,160.0,5.0,0.0,0.0,0.0,0.0,0.0,/3H,
Hanley Ramírez,24.0,FLA,NL,6.7,153.0,693.0,589.0,125.0,177.0,34.0,4.0,33.0,67.0,35.0,12.0,92.0,122.0,0.301,0.4,0.54,0.94,143.0,0.415,150.0,318.0,5.0,8.0,0.0,4.0,9.0,*6/HD,"AS,MVP-11,SS"
Jacque Jones*,33.0,FLA,NL,-0.7,18.0,44.0,37.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,8.0,0.108,0.227,0.108,0.335,-8.0,0.167,-29.0,4.0,1.0,0.0,0.0,1.0,1.0,/H879,
Jai Miller,23.0,FLA,NL,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-142.0,0.0,0.0,0.0,0.0,0.0,0.0,/8,
Jason Wood,38.0,FLA,NL,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.333,0.0,0.333,-2.0,0.237,23.0,0.0,0.0,0.0,0.0,0.0,0.0,/H,
Jeremy Hermida*,24.0,FLA,NL,-0.5,142.0,559.0,502.0,74.0,125.0,22.0,3.0,17.0,61.0,6.0,1.0,48.0,138.0,0.249,0.323,0.406,0.729,90.0,0.328,88.0,204.0,12.0,7.0,1.0,1.0,5.0,*9H,
Jesús Delgado,24.0,FLA,NL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Joe Nelson,33.0,FLA,NL,0.0,55.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-142.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
John Baker*,27.0,FLA,NL,1.4,61.0,233.0,197.0,32.0,59.0,14.0,0.0,5.0,32.0,0.0,0.0,30.0,48.0,0.299,0.392,0.447,0.839,119.0,0.374,122.0,88.0,6.0,2.0,1.0,3.0,4.0,2/H,
Jorge Cantú,26.0,FLA,NL,1.3,155.0,685.0,628.0,92.0,174.0,41.0,0.0,29.0,95.0,6.0,2.0,40.0,111.0,0.277,0.327,0.481,0.808,108.0,0.357,109.0,302.0,15.0,10.0,0.0,7.0,6.0,*53/H,
Josh Johnson*,24.0,FLA,NL,-0.1,14.0,34.0,30.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,18.0,0.133,0.161,0.2,0.361,-6.0,0.163,-42.0,6.0,0.0,0.0,3.0,0.0,0.0,1,
