Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Aaron Rowand,30.0,SFG,NL,0.6,152.0,611.0,549.0,57.0,149.0,37.0,0.0,13.0,70.0,2.0,4.0,44.0,126.0,0.271,0.339,0.41,0.749,94.0,0.338,97.0,225.0,21.0,14.0,0.0,4.0,7.0,*8/HD,
Alex Hinshaw*,25.0,SFG,NL,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Barry Zito*,30.0,SFG,NL,0.0,31.0,59.0,51.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,10.0,0.118,0.182,0.118,0.299,-19.0,0.183,-24.0,6.0,0.0,0.0,4.0,0.0,0.0,1,
Bengie Molina,33.0,SFG,NL,1.9,145.0,569.0,530.0,46.0,155.0,33.0,0.0,16.0,95.0,0.0,0.0,19.0,38.0,0.292,0.322,0.445,0.767,98.0,0.342,98.0,236.0,23.0,9.0,0.0,11.0,5.0,*2H/D,
Billy Sadler,26.0,SFG,NL,0.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-142.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brad Hennessey,28.0,SFG,NL,0.1,18.0,10.0,8.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.25,0.25,0.375,0.625,60.0,0.301,34.0,3.0,0.0,0.0,2.0,0.0,0.0,1/H,
Brian Bocock,23.0,SFG,NL,-0.8,32.0,93.0,77.0,4.0,11.0,1.0,0.0,0.0,2.0,4.0,2.0,12.0,29.0,0.143,0.258,0.156,0.414,12.0,0.208,-1.0,12.0,2.0,0.0,4.0,0.0,0.0,6/H,
Brian Horwitz,25.0,SFG,NL,0.2,21.0,42.0,36.0,5.0,8.0,0.0,0.0,2.0,4.0,0.0,0.0,5.0,10.0,0.222,0.31,0.389,0.698,81.0,0.332,91.0,14.0,0.0,0.0,0.0,1.0,0.0,H/79,
Brian Wilson,26.0,SFG,NL,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,AS
Clay Timpner*,25.0,SFG,NL,-0.1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-148.0,0.0,0.0,0.0,0.0,0.0,0.0,/7H,
Conor Gillaspie*,20.0,SFG,NL,0.0,8.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.429,0.2,0.629,72.0,0.333,91.0,1.0,0.0,0.0,0.0,0.0,0.0,/H5,
