Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Adam Eaton,23.0,SDP,NL,-0.1,23.0,44.0,38.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,12.0,0.105,0.19,0.132,0.322,-11.0,0.166,-27.0,5.0,0.0,0.0,2.0,0.0,0.0,1/H,
Adam Riggs,28.0,SDP,NL,-0.2,12.0,38.0,36.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,0.194,0.237,0.222,0.459,25.0,0.251,48.0,8.0,1.0,0.0,0.0,0.0,0.0,4/5H,
Alex Arias,33.0,SDP,NL,0.1,70.0,158.0,137.0,19.0,31.0,9.0,0.0,2.0,12.0,1.0,0.0,17.0,22.0,0.226,0.312,0.336,0.648,75.0,0.313,86.0,46.0,3.0,1.0,1.0,2.0,1.0,5H346,
Ben Davis#,24.0,SDP,NL,1.3,138.0,526.0,448.0,56.0,107.0,20.0,0.0,11.0,57.0,4.0,4.0,66.0,112.0,0.239,0.337,0.357,0.694,88.0,0.31,86.0,160.0,13.0,4.0,1.0,7.0,5.0,*2/H3,
Bobby Jones,31.0,SDP,NL,0.0,31.0,62.0,57.0,5.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,18.0,0.14,0.183,0.175,0.359,-2.0,0.166,-21.0,10.0,1.0,0.0,2.0,0.0,0.0,1,
Brett Jodie,24.0,SDP,NL,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-135.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Brian Lawrence,25.0,SDP,NL,-0.1,25.0,29.0,26.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.115,0.111,0.192,0.303,-20.0,0.125,-57.0,5.0,0.0,0.0,2.0,1.0,0.0,1,
Brian Tollberg,28.0,SDP,NL,0.2,18.0,47.0,40.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,17.0,0.2,0.238,0.2,0.438,20.0,0.203,-1.0,8.0,0.0,0.0,5.0,0.0,0.0,1,
Bubba Trammell,29.0,SDP,NL,2.2,142.0,546.0,490.0,66.0,128.0,20.0,3.0,25.0,92.0,2.0,2.0,48.0,78.0,0.261,0.33,0.467,0.797,112.0,0.35,115.0,229.0,10.0,4.0,0.0,4.0,2.0,*97H/D,
Carlton Loewer,27.0,SDP,NL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Chris Gomez,30.0,SDP,NL,-1.3,40.0,125.0,112.0,6.0,21.0,3.0,0.0,0.0,7.0,1.0,0.0,9.0,14.0,0.188,0.244,0.214,0.458,25.0,0.222,20.0,24.0,5.0,0.0,2.0,2.0,0.0,6/4H,
Chuck McElroy*,33.0,SDP,NL,0.0,31.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
César Crespo#,22.0,SDP,NL,-0.4,55.0,179.0,153.0,27.0,32.0,6.0,0.0,4.0,12.0,6.0,2.0,25.0,50.0,0.209,0.32,0.327,0.647,75.0,0.313,86.0,50.0,2.0,0.0,1.0,0.0,0.0,48/7H596,
D'Angelo Jiménez#,23.0,SDP,NL,0.8,86.0,349.0,308.0,45.0,85.0,19.0,0.0,3.0,33.0,2.0,3.0,39.0,68.0,0.276,0.355,0.367,0.722,96.0,0.325,98.0,113.0,9.0,0.0,0.0,2.0,4.0,6/H,
Damian Jackson,27.0,SDP,NL,0.7,122.0,495.0,440.0,67.0,106.0,21.0,6.0,4.0,38.0,23.0,6.0,44.0,128.0,0.241,0.316,0.343,0.66,78.0,0.306,79.0,151.0,6.0,6.0,2.0,3.0,2.0,*4/68H,
Dave Magadan*,38.0,SDP,NL,-0.5,91.0,142.0,128.0,12.0,32.0,7.0,0.0,1.0,12.0,0.0,0.0,12.0,20.0,0.25,0.317,0.328,0.645,75.0,0.29,71.0,42.0,1.0,1.0,0.0,1.0,0.0,H5/3D46,
Dave Maurer,26.0,SDP,NL,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
David Lee,28.0,SDP,NL,0.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
David Lundquist,28.0,SDP,NL,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Donaldo Méndez,23.0,SDP,NL,-1.4,46.0,127.0,118.0,11.0,18.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,37.0,0.153,0.206,0.212,0.418,13.0,0.178,-7.0,25.0,2.0,3.0,1.0,0.0,2.0,6/H,
Emil Brown,26.0,SDP,NL,-0.2,13.0,15.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,0.071,0.133,0.071,0.205,-42.0,0.138,-59.0,1.0,0.0,0.0,0.0,0.0,0.0,/8H79,
Jason Middlebrook,26.0,SDP,NL,0.0,4.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.143,0.143,0.143,0.286,-22.0,0.127,-44.0,1.0,0.0,0.0,0.0,0.0,0.0,/1,
Jay Witasick,28.0,SDP,NL,0.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jeremy Fikac,26.0,SDP,NL,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jimmy Osting,24.0,SDP,NL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
José Núñez*,22.0,SDP,NL,0.0,52.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Junior Herndon,22.0,SDP,NL,-0.2,12.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,-100.0,0.0,-154.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
Kevin Jarvis*,31.0,SDP,NL,0.4,33.0,74.0,61.0,8.0,11.0,3.0,0.0,1.0,10.0,0.0,1.0,5.0,20.0,0.18,0.246,0.279,0.525,41.0,0.241,37.0,17.0,2.0,1.0,5.0,2.0,0.0,1/H,
Kevin Walker*,24.0,SDP,NL,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
