Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Albie Lopez,29.0,TBD,AL,-0.1,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,0.0,-138.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Andy Sheets,29.0,TBD,AL,-0.7,49.0,174.0,153.0,10.0,30.0,8.0,0.0,1.0,14.0,2.0,0.0,12.0,35.0,0.196,0.251,0.268,0.519,39.0,0.248,34.0,41.0,0.0,0.0,7.0,2.0,0.0,6/H,
Aubrey Huff*,24.0,TBD,AL,-0.8,111.0,434.0,411.0,42.0,102.0,25.0,1.0,8.0,45.0,1.0,3.0,23.0,72.0,0.248,0.288,0.372,0.66,75.0,0.297,74.0,153.0,18.0,0.0,0.0,0.0,2.0,5D3/H,
Ben Grieve*,25.0,TBD,AL,1.4,154.0,639.0,542.0,72.0,143.0,30.0,2.0,11.0,72.0,7.0,1.0,87.0,159.0,0.264,0.372,0.387,0.76,104.0,0.347,106.0,210.0,13.0,8.0,0.0,2.0,2.0,*97D/H,
Bob Smith,27.0,TBD,AL,-0.4,6.0,22.0,19.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0,0.105,0.227,0.105,0.333,-6.0,0.178,-11.0,2.0,1.0,0.0,0.0,0.0,0.0,/4,
Brent Abernathy,23.0,TBD,AL,1.2,79.0,335.0,304.0,43.0,82.0,17.0,1.0,5.0,33.0,8.0,3.0,27.0,35.0,0.27,0.328,0.382,0.71,90.0,0.328,94.0,116.0,3.0,0.0,3.0,1.0,1.0,4/H,
Bryan Rekar,29.0,TBD,AL,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-132.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Chris Gomez,30.0,TBD,AL,1.6,58.0,206.0,189.0,31.0,57.0,16.0,0.0,8.0,36.0,3.0,0.0,8.0,24.0,0.302,0.332,0.513,0.845,122.0,0.375,125.0,97.0,4.0,2.0,4.0,3.0,0.0,6,
Damian Rolls,23.0,TBD,AL,0.2,81.0,249.0,237.0,33.0,62.0,11.0,1.0,2.0,12.0,12.0,4.0,10.0,47.0,0.262,0.291,0.342,0.633,69.0,0.294,68.0,81.0,5.0,0.0,2.0,0.0,0.0,4H8/7D5,
Doug Creek*,32.0,TBD,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Esteban Yan,26.0,TBD,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
