Rk,Team,Season Leaders_Regular Season,Season Leaders_Playoffs,Unnamed: 4_level_0_ATT.,Age_AA,Age_WAA,Player Stats_GP,Player Stats_G,Player Stats_A,Player Stats_P,Player Stats_PIM,per Game_G/GP,per Game_A/GP,per Game_A/G,per Game_P/GP,per Game_PIM/GP,Shots_SOG,Shots_S/GP,Shots_SH%,Saves_SV,Saves_SV/GP,Saves_SV%,Power-Play_PPO,Power-Play_PPG,Power-Play_PP%,Penalty-Kill_PKO,Penalty-Kill_PPG-A,Penalty-Kill_PK%
26,Manitoba Moose,Regular Season,,5655,23.894,23.673,76,195,314,509,1087,2.566,4.132,1.61,6.697,14:18,2366,31.132,8.2%,2205,29.013,0.909,308,58,18.8%,329,75,77.2%
10,Milwaukee Admirals,Regular Season,Playoffs,5408,24.776,24.597,76,223,382,605,1183,2.934,5.026,1.713,7.961,15:34,2258,29.711,9.9%,2023,26.618,0.911,291,60,20.6%,308,51,83.4%
19,Ontario Reign,Regular Season,Playoffs,8067,25.456,25.397,68,197,332,529,978,2.897,4.882,1.685,7.779,14:23,2021,29.721,9.8%,1790,26.324,0.907,240,55,22.9%,260,49,81.2%
8,Providence Bruins,Regular Season,Playoffs,8263,24.478,24.905,76,226,391,617,857,2.974,5.145,1.73,8.118,11:17,2441,32.118,9.3%,2035,26.776,0.92,277,53,19.1%,280,38,86.4%
17,Rochester Americans,Regular Season,,5328,24.517,24.697,76,204,331,535,844,2.684,4.355,1.623,7.039,11:06,2021,26.592,10.1%,2142,28.184,0.904,299,45,15.1%,285,54,81.1%
30,Rockford IceHogs,Regular Season,,4328,24.957,25.383,76,169,294,463,943,2.224,3.868,1.74,6.092,12:24,2458,32.342,6.9%,2070,27.237,0.9,293,42,14.3%,259,49,81.1%
28,San Antonio Rampage,Regular Season,,6408,24.57,24.059,76,182,313,495,1011,2.395,4.118,1.72,6.513,13:18,2135,28.092,8.5%,2027,26.671,0.901,326,55,16.9%,308,52,83.1%
11,San Diego Gulls,Regular Season,Playoffs,8875,25.362,25.716,68,217,384,601,974,3.191,5.647,1.77,8.838,14:19,2197,32.309,9.9%,1807,26.574,0.915,274,55,20.1%,257,50,80.5%
9,San Jose Barracuda,Regular Season,Playoffs,4311,23.547,23.823,68,231,385,616,1011,3.397,5.662,1.667,9.059,14:52,2288,33.647,10.1%,1707,25.103,0.912,273,65,23.8%,264,43,83.7%
22,Springfield Thunderbirds,Regular Season,,4664,24.566,24.085,76,195,327,522,1137,2.566,4.303,1.677,6.868,14:58,2189,28.803,8.9%,1999,26.303,0.912,288,42,14.6%,318,55,82.7%
15,St. John's IceCaps,Regular Season,Playoffs,4103,24.427,24.136,76,213,350,563,1146,2.803,4.605,1.643,7.408,15:05,2119,27.882,10.1%,2073,27.276,0.909,286,55,19.2%,312,61,80.4%
14,Stockton Heat,Regular Season,Playoffs,4530,23.878,23.903,68,211,356,567,1217,3.103,5.235,1.687,8.338,17:54,2027,29.809,10.4%,1950,28.676,0.915,279,46,16.5%,305,54,82.3%
7,Syracuse Crunch,Regular Season,Playoffs,5502,24.882,24.931,76,230,402,632,1355,3.026,5.289,1.748,8.316,17:50,2305,30.329,10.0%,1848,24.316,0.897,354,58,16.4%,343,56,83.7%
12,Texas Stars,Regular Season,,5111,24.025,24.741,76,221,377,598,1038,2.908,4.961,1.706,7.868,13:39,2297,30.224,9.6%,1988,26.158,0.89,307,45,14.7%,328,83,74.7%
5,Toronto Marlies,Regular Season,Playoffs,6113,25.101,24.262,76,242,421,663,1058,3.184,5.539,1.74,8.724,13:55,2331,30.671,10.4%,1957,25.75,0.909,328,73,22.3%,335,61,81.8%
24,Tucson Roadrunners,Regular Season,,4054,24.152,24.286,68,184,330,514,1108,2.706,4.853,1.793,7.559,16:18,1878,27.618,9.8%,2065,30.368,0.9,294,56,19.0%,288,60,79.2%
18,Utica Comets,Regular Season,,3870,25.02,24.819,76,193,339,532,902,2.539,4.461,1.756,7.0,11:52,2257,29.697,8.6%,1996,26.263,0.907,330,50,15.2%,327,62,81.0%
6,Wilkes-Barre / Scranton Penguins,Regular Season,Playoffs,5547,25.094,25.567,76,246,416,662,1019,3.237,5.474,1.691,8.711,13:24,2475,32.566,9.9%,1989,26.171,0.924,307,55,17.9%,314,41,86.9%
