Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Vince Carter,82,82.0,38.1,25.2,1.4,4.6,6.0,4.8,1.0,0.4,2.6,3.2,1.8,8.9,19.5,45.4,1.9,5.3,35.7,5.6,7.0,80.2,7.0,14.2,49.1,1.295,0.5,G,False
Nenad Krstic,26,26.0,32.6,16.4,2.0,4.8,6.8,1.8,0.4,0.9,2.0,3.4,0.9,6.5,12.4,52.6,0.0,0.0,0.0,3.3,4.7,71.1,6.5,12.4,52.8,1.319,0.53,C,False
Richard Jefferson,55,53.0,35.6,16.3,0.9,3.5,4.4,2.7,0.6,0.1,2.2,2.2,1.2,5.5,12.1,45.6,0.9,2.6,35.9,4.3,5.9,73.3,4.6,9.5,48.3,1.349,0.49,F,False
Jason Kidd,80,80.0,36.7,13.0,1.7,6.5,8.2,9.2,1.6,0.3,2.7,1.8,3.5,4.6,11.4,40.6,1.6,4.5,34.3,2.2,2.9,77.8,3.1,6.8,44.8,1.146,0.47,PG,False
Mikki Moore,79,55.0,26.4,9.8,1.8,3.3,5.1,0.9,0.6,0.8,1.4,3.3,0.7,3.9,6.4,60.9,0.0,0.0,0.0,2.0,3.0,68.1,3.9,6.4,61.0,1.534,0.61,C,False
Bostjan Nachbar,76,1.0,20.2,9.2,0.4,3.0,3.3,0.8,0.4,0.3,0.9,2.4,0.9,3.0,6.5,45.7,1.5,3.5,42.3,1.7,2.2,80.5,1.5,3.0,49.6,1.406,0.57,SF,False
Eddie House,56,1.0,16.9,8.4,0.3,1.4,1.6,1.2,0.5,0.1,0.5,1.2,2.5,3.2,7.5,42.8,1.3,3.1,42.9,0.6,0.6,91.7,1.9,4.4,42.7,1.112,0.52,SG,False
Marcus Williams,79,2.0,16.6,6.8,0.4,1.7,2.1,3.3,0.4,0.0,1.8,1.2,1.8,2.6,6.7,39.5,0.6,2.1,28.2,0.9,1.1,84.7,2.1,4.6,44.6,1.015,0.44,PG,False
Antoine Wright,63,23.0,18.0,4.5,0.6,2.2,2.8,0.9,0.5,0.2,0.7,1.9,1.3,1.7,4.0,43.8,0.3,0.9,32.2,0.7,1.2,60.3,1.4,3.0,47.4,1.127,0.48,SF,False
Josh Boone,61,0.0,11.0,4.2,1.0,1.8,2.9,0.2,0.2,0.3,0.5,1.5,0.3,1.6,2.8,57.9,0.0,0.0,0.0,0.9,1.7,54.4,1.6,2.8,57.9,1.485,0.58,C,False
Clifford Robinson,50,1.0,19.1,4.1,0.6,1.8,2.4,1.0,0.2,0.5,0.6,2.0,1.7,1.6,4.4,37.2,0.5,1.3,37.9,0.3,0.7,44.4,1.1,3.0,36.8,0.931,0.43,PF,False
Hassan Adams,61,8.0,8.1,2.9,0.6,0.7,1.3,0.2,0.3,0.1,0.4,0.8,0.6,1.2,2.2,55.6,0.0,0.0,0.0,0.4,0.6,66.7,1.2,2.2,56.0,1.289,0.56,SF,False
Jason Collins,80,78.0,23.1,2.1,1.1,2.8,4.0,0.6,0.5,0.5,0.9,3.4,0.6,0.7,1.9,36.4,0.0,0.0,0.0,0.7,1.6,46.5,0.7,1.9,36.9,1.119,0.36,C,False
Bernard Robinson,10,0.0,3.7,1.0,0.1,0.5,0.6,0.2,0.4,0.1,0.0,0.4,inf,0.3,0.8,37.5,0.0,0.0,0.0,0.4,0.5,80.0,0.3,0.8,37.5,1.25,0.38,SG,True
Mile Ilic,5,0.0,1.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,C,False
Total,82,,,97.6,10.0,30.8,40.8,23.9,6.1,3.3,14.8,22.8,1.6,35.5,77.8,45.7,7.4,20.4,36.3,19.1,26.3,72.7,28.1,57.4,49.0,1.254,0.5,Total,False
