Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
23,Adam Chapie,HFD,26,F,31,2,5,7,6,-8,0,0,0,0.065,0.161,0.226,21,9.5%
31,Adam Cracknell,HFD,32,F,15,2,1,3,6,-5,0,0,0,0.133,0.067,0.2,22,9.1%
4,Adam Tambellini,HFD,23,F,69,16,16,32,20,-12,5,0,0,0.232,0.232,0.464,174,9.2%
55,Alexandar Georgiev,HFD,21,G,37,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0.00%
27,Alexei Bereglazov,HFD,23,D,13,1,3,4,14,1,0,0,0,0.077,0.231,0.308,18,5.6%
20,Anthony DeAngelo,HFD,22,D,29,2,11,13,17,-12,0,0,1,0.069,0.379,0.448,73,2.7%
44,Branden Troock,HFD,23,F,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0%
25,Brandon Crawley,HFD,20,D,64,2,3,5,99,-13,0,0,0,0.031,0.047,0.078,43,4.7%
52,Brandon Halverson,HFD,21,G,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.00%
38,Brendan Smith,HFD,28,D,11,0,2,2,8,-11,0,0,0,0.0,0.182,0.182,15,0.0%
35,Brenden Kotyk,HFD,26,D,7,1,1,2,2,0,0,0,0,0.143,0.143,0.286,8,12.5%
33,Caleb Herbert,HFD,26,F,8,1,2,3,10,-1,0,0,0,0.125,0.25,0.375,9,11.1%
46,Charles Williams,HFD,25,G,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.00%
19,Chris Bigras,HFD,22,D,18,2,11,13,8,-3,1,0,0,0.111,0.611,0.722,26,7.7%
34,Chris Langkow,HFD,28,F,7,1,1,2,0,-2,0,0,0,0.143,0.143,0.286,8,12.5%
41,Chris Nell,HFD,23,G,18,0,1,1,2,0,0,0,0,0.0,0.056,0.056,0,0.00%
1,Cole Schneider,HFD,27,F,76,16,34,50,33,-11,3,0,3,0.211,0.447,0.658,172,9.3%
9,Cristoval Nieves,HFD,23,F,40,8,13,21,12,-9,6,1,2,0.2,0.325,0.525,42,19.1%
15,Dan Catenacci,HFD,24,F,42,5,10,15,31,-19,0,0,2,0.119,0.238,0.357,59,8.5%
14,Dan DeSalvo,HFD,25,F,44,5,11,16,28,-9,2,0,1,0.114,0.25,0.364,70,7.1%
45,David Hallisey,HFD,23,F,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0%
22,Dawson Leedahl,HFD,21,F,38,2,6,8,35,-4,0,0,0,0.053,0.158,0.211,34,5.9%
47,Desmond Bergin,HFD,24,D,2,0,0,0,2,-2,0,0,0,0.0,0.0,0.0,1,0.0%
40,Drew Melanson,HFD,22,F,5,0,1,1,0,0,0,0,0,0.0,0.2,0.2,2,0.0%
30,Eric Selleck,HFD,30,F,32,3,0,3,46,-12,0,0,0,0.094,0.0,0.094,27,11.1%
