Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
25,Adam Clendening,TUC,25,D,21,1,4,5,40,2,0,0,0,0.048,0.19,0.238,38,2.6%
28,Adin Hill,TUC,21,G,36,0,3,3,4,0,0,0,0,0.0,0.083,0.083,0,0.00%
23,Andrew Campbell,TUC,29,D,60,2,4,6,44,7,0,1,1,0.033,0.067,0.1,63,3.2%
34,Artur Tyanulin,TUC,20,F,8,0,1,1,4,1,0,0,0,0.0,0.125,0.125,8,0.0%
12,Carter Camper,TUC,29,F,15,3,16,19,4,6,1,0,0,0.2,1.067,1.267,31,9.7%
8,Conor Garland,TUC,21,F,55,8,19,27,40,8,4,0,5,0.145,0.345,0.491,114,7.0%
14,Dakota Mermis,TUC,23,D,59,2,17,19,45,5,0,1,1,0.034,0.288,0.322,90,2.2%
35,Daniel Maggio,TUC,26,D,13,0,1,1,16,0,0,0,0,0.0,0.077,0.077,10,0.0%
39,Derek Army,TUC,26,F,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0%
1,Dylan Strome,TUC,20,F,50,22,31,53,28,8,9,0,3,0.44,0.62,1.06,144,15.3%
17,Dysin Mayo,TUC,21,D,66,5,11,16,45,7,0,0,0,0.076,0.167,0.242,84,6.0%
24,Emerson Etem,TUC,25,F,16,4,1,5,8,-3,0,0,1,0.25,0.063,0.313,25,16.0%
42,Hunter Miska,TUC,22,G,36,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.00%
40,Jalen Smereck,TUC,20,D,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0%
16,Jens L��ke,TUC,20,F,59,6,11,17,10,11,2,0,0,0.102,0.186,0.288,56,10.7%
11,Joel Hanley,TUC,26,D,52,2,18,20,31,30,0,0,0,0.038,0.346,0.385,48,4.2%
27,John Ramage,TUC,26,D,12,2,1,3,16,0,0,0,0,0.167,0.083,0.25,15,13.3%
30,Jordan Gross,TUC,22,D,1,0,2,2,0,1,0,0,0,0.0,2.0,2.0,0,0.00%
38,Jordan Maletta,TUC,22,F,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0%
32,Kevin Ekman-Larsson,TUC,22,D,25,0,2,2,4,3,0,0,0,0.0,0.08,0.08,17,0.0%
7,Kyle Capobianco,TUC,20,D,49,2,28,30,36,9,1,0,1,0.041,0.571,0.612,77,2.6%
13,Kyle Wood,TUC,21,D,49,3,16,19,16,12,0,0,1,0.061,0.327,0.388,74,4.1%
9,Lane Pederson,TUC,20,F,63,12,14,26,18,3,2,0,2,0.19,0.222,0.413,77,15.6%
18,Laurent Dauphin,TUC,22,F,17,5,10,15,43,5,2,0,1,0.294,0.588,0.882,49,10.2%
6,Lawson Crouse,TUC,20,F,56,15,17,32,70,3,5,1,3,0.268,0.304,0.571,156,9.6%
41,Marek Langhamer,TUC,23,G,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.00%
5,Mario Kempe,TUC,29,F,47,18,19,37,22,7,6,0,5,0.383,0.404,0.787,127,14.2%
3,Michael Bunting,TUC,22,F,67,23,20,43,45,21,4,0,1,0.343,0.299,0.642,158,14.6%
36,Michael Houser,TUC,25,G,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.00%
22,Michael Latta,TUC,26,F,20,2,6,8,17,4,0,0,0,0.1,0.3,0.4,21,9.5%
2,Mike Sislo,TUC,29,F,68,23,24,47,28,2,8,1,7,0.338,0.353,0.691,175,13.1%
4,Nicholas Merkley,TUC,20,F,38,18,21,39,22,6,11,1,5,0.474,0.553,1.026,86,20.9%
33,Pierre-Cedric Labrie,TUC,31,F,8,1,0,1,9,0,0,0,0,0.125,0.0,0.125,9,11.1%
31,Ryan Kujawinski,TUC,22,F,19,0,2,2,4,5,0,0,0,0.0,0.105,0.105,17,0.0%
19,Ryan MacInnis,TUC,21,F,59,6,8,14,22,3,1,0,1,0.102,0.136,0.237,88,6.8%
29,Scott Allen,TUC,27,F,5,1,1,2,2,-1,0,0,0,0.2,0.2,0.4,4,25.0%
37,T.J. Melancon,TUC,21,D,1,0,0,0,0,-1,0,0,0,0.0,0.0,0.0,1,0.0%
20,Trevor Cheek,TUC,25,F,27,4,6,10,21,5,0,1,1,0.148,0.222,0.37,34,11.8%
21,Trevor Murphy,TUC,22,D,11,2,7,9,4,3,0,0,0,0.182,0.636,0.818,25,8.0%
15,Tye McGinn,TUC,27,F,44,8,10,18,43,-1,1,0,1,0.182,0.227,0.409,69,11.6%
10,Tyler Gaudet,TUC,24,F,48,11,11,22,34,5,0,0,1,0.229,0.229,0.458,83,13.3%
26,Zach Larraza,TUC,24,F,11,2,1,3,0,2,0,0,0,0.182,0.091,0.273,14,14.3%
