Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
3,Adam Cracknell,LAV,32,F,54,27,21,48,42,-27,11,1,5,0.5,0.389,0.889,133,20.3%
49,Adam Plant,LAV,22,D,7,0,0,0,0,-3,0,0,0,0.0,0.0,0.0,20,0.0%
31,Anthony Beauregard,LAV,22,F,10,1,1,2,4,-2,0,0,0,0.1,0.1,0.2,9,11.1%
17,Antoine Waked,LAV,21,F,63,7,4,11,32,-12,1,0,0,0.111,0.063,0.175,48,14.6%
42,Bailey Webster,LAV,20,D,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0.0%
21,Brett Lernout,LAV,22,D,56,1,7,8,33,-16,0,0,0,0.018,0.125,0.143,78,1.3%
18,Byron Froese,LAV,26,F,13,3,8,11,6,-1,2,0,0,0.231,0.615,0.846,26,11.5%
41,Charlie Lindgren,LAV,24,G,37,0,1,1,0,0,0,0,0,0.0,0.027,0.027,0,0.00%
38,Chris Leveille,LAV,30,F,6,0,1,1,4,-2,0,0,0,0.0,0.167,0.167,2,0.0%
1,Chris Terry,LAV,28,F,62,32,39,71,45,-33,14,1,3,0.516,0.629,1.145,217,14.8%
5,Daniel Audette,LAV,21,F,56,13,16,29,55,-9,5,1,3,0.232,0.286,0.518,106,12.3%
10,Daniel Carr,LAV,26,F,20,11,8,19,14,-3,3,1,3,0.55,0.4,0.95,58,19.0%
26,David Broll,LAV,24,F,45,3,1,4,99,-17,1,0,0,0.067,0.022,0.089,40,7.5%
36,David Schlemko,LAV,30,D,3,0,1,1,0,4,0,0,0,0.0,0.333,0.333,8,0.0%
6,Eric Gelinas,LAV,26,D,64,13,13,26,52,-24,5,2,2,0.203,0.203,0.406,164,7.9%
46,Etienne Boutet,LAV,25,D,2,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0.00%
45,Gabriel Desjardins,LAV,25,F,2,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0%
37,Garrett McFadden,LAV,20,D,4,0,1,1,0,-4,0,0,0,0.0,0.25,0.25,1,0.0%
44,Jackson Leef,LAV,25,F,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.00%
19,Jakub Jerabek,LAV,26,D,17,1,10,11,16,10,0,0,0,0.059,0.588,0.647,17,5.9%
35,Jeremiah Addison,LAV,21,F,6,1,0,1,6,-3,0,0,0,0.167,0.0,0.167,7,14.3%
7,Jeremy Gregoire,LAV,22,F,63,12,13,25,115,-5,0,2,1,0.19,0.206,0.397,119,10.1%
39,Johnny Austin,LAV,22,D,9,0,1,1,6,-10,0,0,0,0.0,0.111,0.111,14,0.0%
9,Jordan Boucher,LAV,23,F,70,10,12,22,37,-1,2,0,1,0.143,0.171,0.314,100,10.0%
16,Kerby Rychel,LAV,23,F,16,8,4,12,8,-7,2,0,0,0.5,0.25,0.75,34,23.5%
