Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Adam Wiedemann,Georgia Swarm,D,18,8,15,23,7,0,0,1,104,9,18,19,18,0/0,-
Andrew Kew,Georgia Swarm,F,16,43,63,106,2,13,16,1,91,55,2,0,171,0/0,-
Brendan Bomberry,Georgia Swarm,F,18,25,38,63,26,6,13,0,81,27,3,0,104,0/2,-
Brett Dobson,Georgia Swarm,G,18,0,5,5,2,0,0,0,22,3,2,0,0,0/0,-
Bryan Cole,Georgia Swarm,T,18,15,27,42,24,3,9,0,76,24,12,6,55,0/0,-
Craig Wende,Georgia Swarm,G,15,0,2,2,0,0,0,0,8,2,0,0,0,0/0,-
Dustin Hill,Georgia Swarm,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Ethan Riggs,Georgia Swarm,D,18,0,0,0,6,0,0,0,29,4,5,3,1,0/0,-
Jeff Henrick,Georgia Swarm,D,1,0,0,0,0,0,0,0,0,2,0,0,0,0/0,-
Jeremy Thompson,Georgia Swarm,T,18,4,5,9,27,0,0,0,169,19,14,5,12,221/436,51%
Jerry Staats,Georgia Swarm,D,9,0,3,3,4,0,0,0,10,2,1,2,0,0/0,-
Jordan MacIntosh,Georgia Swarm,T,17,5,14,19,2,0,0,1,132,21,26,10,29,10/41,24%
Jordan Trottier,Georgia Swarm,D,2,0,0,0,0,0,0,0,2,0,0,0,0,0/0,-
Kason Tarbell,Georgia Swarm,T,18,2,5,7,4,0,1,1,71,10,21,14,5,1/5,20%
Lyle Thompson,Georgia Swarm,F,18,46,60,106,2,10,12,0,113,80,10,1,205,0/0,-
Mike Manley,Georgia Swarm,D,17,1,3,4,15,0,0,0,82,11,17,12,7,0/0,-
Robert Hudson,Georgia Swarm,T,17,0,4,4,17,0,0,0,22,4,7,4,3,0/1,-
Ryan Lanchbury,Georgia Swarm,F,10,6,10,16,0,1,0,1,32,22,0,0,48,0/0,-
Ryan MacSpadyen,Georgia Swarm,T,8,1,0,1,2,0,0,0,14,0,2,2,5,0/0,-
Seth Oakes,Georgia Swarm,F,13,18,15,33,8,2,0,3,38,28,5,1,86,1/1,100%
Shayne Jackson,Georgia Swarm,F,18,33,60,93,18,4,18,0,70,41,0,0,126,0/0,-
Tanner Buck,Georgia Swarm,F,1,0,0,0,0,0,0,0,2,0,0,1,3,0/0,-
Teioshontathe McComber,Georgia Swarm,F,4,1,1,2,0,0,0,0,11,5,2,0,11,0/0,-
TJ Comizio,Georgia Swarm,D,18,2,14,16,2,1,0,0,139,12,31,8,8,1/4,25%
Will Cecile,Georgia Swarm,T,5,0,3,3,2,0,0,0,19,2,2,3,1,0/0,-
Zach Miller,Georgia Swarm,F,13,8,18,26,2,0,3,0,38,16,0,1,37,1/1,100%
