Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Adam Jay,Toronto Rock,D,18,2,1,3,14,0,0,0,53,1,15,9,12,0/1,-
Billy Hostrawser,Toronto Rock,D,18,0,2,2,74,0,0,0,70,7,16,2,4,0/0,-
Brad Kri,Toronto Rock,D,18,3,12,15,26,1,0,0,144,13,35,13,10,0/0,-
Brandon Slade,Toronto Rock,D,17,6,9,15,14,0,0,0,60,6,5,3,28,0/0,-
Challen Rogers,Toronto Rock,T,16,20,29,49,10,2,4,3,85,28,13,11,80,0/0,-
Chris Corbeil,Toronto Rock,T,2,0,0,0,2,0,0,0,6,3,1,1,4,0/0,-
Chris Weier,Toronto Rock,D,13,0,4,4,2,0,0,0,28,1,10,0,1,0/0,-
Corey Small,Toronto Rock,F,18,40,43,83,4,8,8,0,62,28,2,1,177,0/0,-
Dan Craig,Toronto Rock,F,18,35,47,82,7,5,9,1,68,36,12,3,126,0/0,-
Dan Dawson,Toronto Rock,F,12,8,16,24,10,1,2,2,19,24,0,0,48,0/0,-
Greg Downing,Toronto Rock,D,13,0,3,3,17,0,0,0,44,3,8,11,1,0/0,-
Jamison Dilks,Toronto Rock,F,5,0,0,0,0,0,0,0,8,1,2,3,0,0/0,-
Jordan McKenna,Toronto Rock,D,1,0,1,1,0,0,0,0,4,0,0,0,3,0/0,-
Josh Dawick,Toronto Rock,F,4,4,5,9,0,0,0,0,5,7,0,0,16,0/0,-
Josh Jubenville,Toronto Rock,D,17,4,6,10,30,0,0,1,90,7,22,11,14,0/1,-
Latrell Harris,Toronto Rock,D,18,10,20,30,4,0,1,1,108,16,24,10,26,0/0,-
Marley Angus,Toronto Rock,F,2,0,6,6,0,0,0,0,6,2,0,0,10,0/0,-
Mitch de Snoo,Toronto Rock,D,11,10,9,19,13,0,0,2,102,18,17,12,16,0/0,-
Nick Rose,Toronto Rock,G,18,0,8,8,0,0,0,0,15,3,1,0,0,0/0,-
Phil Mazzuca,Toronto Rock,T,12,3,1,4,2,0,0,0,42,4,10,0,5,0/0,-
Sheldon Burns,Toronto Rock,D,13,2,2,4,4,0,0,0,20,3,6,7,4,0/0,-
Stephen Keogh,Toronto Rock,F,17,26,28,54,17,5,3,0,66,26,1,0,109,0/0,-
TD Ierlan,Toronto Rock,D,18,2,4,6,4,0,0,0,202,16,10,2,9,292/468,62%
Tom Schreiber,Toronto Rock,F,18,48,68,116,2,4,15,2,110,46,3,1,255,0/0,-
Troy Holowchuk,Toronto Rock,G,18,0,1,1,0,0,0,0,2,0,0,0,0,0/0,-
Zach Manns,Toronto Rock,F,16,11,25,36,4,0,1,0,43,30,1,0,90,0/0,-
