Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Adam Bland,Calgary Roughnecks,G,18,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Chris Willman,Calgary Roughnecks,D,8,0,1,1,6,0,0,0,45,5,8,1,1,90/183,49%
Christian Del Bianco,Calgary Roughnecks,G,18,0,19,19,0,0,0,0,39,17,0,0,0,0/0,-
Curtis Manning,Calgary Roughnecks,D,18,3,4,7,14,0,0,0,47,4,12,6,3,0/0,-
Dan Taylor,Calgary Roughnecks,F,18,15,28,43,2,1,1,0,45,36,0,0,69,0/0,-
Dylan McIntosh,Calgary Roughnecks,F,2,0,2,2,0,0,0,0,2,4,0,0,2,0/0,-
Eli Salama,Calgary Roughnecks,D,18,3,5,8,20,0,0,1,116,12,38,15,9,34/110,31%
Ethan Ticehurst,Calgary Roughnecks,T,7,1,2,3,0,0,0,0,11,4,4,1,2,0/1,-
Haiden Dickson,Calgary Roughnecks,F,18,22,21,43,2,5,4,1,53,39,3,0,99,2/2,100%
Harrison Matsuoka,Calgary Roughnecks,T,15,1,1,2,6,0,0,0,43,4,7,3,7,1/2,50%
Jeff Cornwall,Calgary Roughnecks,D,14,7,8,15,13,0,0,1,70,12,17,13,16,0/0,-
Jesse King,Calgary Roughnecks,F,18,42,58,100,14,10,16,2,66,78,7,1,159,0/0,-
Josh Currier,Calgary Roughnecks,F,14,17,28,45,0,0,4,0,22,35,2,0,103,0/0,-
Kieran McKay,Calgary Roughnecks,D,4,0,0,0,0,0,0,0,6,0,1,1,1,0/0,-
Kyle Waters,Calgary Roughnecks,F,16,8,17,25,2,1,2,0,14,15,0,0,48,0/0,-
Liam LeClair,Calgary Roughnecks,D,18,0,1,1,24,0,0,0,58,10,20,7,5,0/0,-
Mitch Wilde,Calgary Roughnecks,T,10,3,1,4,6,0,0,1,28,3,9,1,4,0/0,-
Reece Callies,Calgary Roughnecks,D,18,1,3,4,21,0,0,0,48,12,9,11,7,1/2,50%
Seth Van Schepen,Calgary Roughnecks,F,16,1,4,5,6,0,0,0,60,9,16,8,10,0/0,-
Shane Simpson,Calgary Roughnecks,D,15,18,10,28,10,0,0,4,40,9,3,3,28,0/0,-
Tanner Cook,Calgary Roughnecks,F,18,32,31,63,27,8,5,0,50,32,3,0,96,0/0,-
Tyler Pace,Calgary Roughnecks,F,14,24,50,74,8,6,16,0,39,43,2,0,111,0/0,-
Zach Currier,Calgary Roughnecks,T,18,15,18,33,14,0,0,2,228,19,43,18,23,61/154,40%
Zach Herreweyers,Calgary Roughnecks,F,7,5,4,9,2,1,0,0,15,12,1,0,28,0/0,-
