Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Adam Henrique,NJ,C,48,4,15,19,-12.0,38,20:59,1,10,101,4.0,,,,,,1,0,0.0
Adam Larsson,NJ,D,31,1,5,6,6.0,16,18:05,0,0,34,2.9,,,,,,0,0,0.0
Alexander Urbom,NJ,D,4,0,0,0,-1.0,2,9:11,0,0,3,0.0,,,,,,0,0,0.0
Alexei Ponikarovsky LW *,NJ,,22,2,7,9,-3.0,12,16:47,0,0,22,9.1,,,,,,0,0,0.0
Andrei Loktionov,NJ,C,48,4,10,14,2.0,14,13:01,0,0,58,6.9,,,,,,0,0,0.0
Andy Greene,NJ,D,42,11,5,16,-3.0,16,18:19,3,1,78,14.1,,,,,,2,0,0.0
Anton Volchenkov,NJ,D,37,0,6,6,4.0,12,18:06,0,0,30,0.0,,,,,,0,0,0.0
Bobby Butler RW *,NJ,,17,1,2,3,-1.0,6,9:11,0,0,22,4.5,,,,,,0,0,0.0
Bryce Salvador,NJ,D,14,1,1,2,-6.0,0,9:58,1,1,13,7.7,,,,,,1,0,0.0
Cam Janssen,NJ,RW,6,0,0,0,1.0,2,7:52,0,0,4,0.0,,,,,,0,0,0.0
Dainius Zubrus,NJ,C,28,8,4,12,-2.0,4,14:15,1,2,47,17.0,,,,,,1,0,0.0
David Clarkson,NJ,RW,37,11,20,31,-6.0,18,24:44,2,12,123,8.9,,,,,,6,2,33.3
Eric Gelinas,NJ,D,1,0,0,0,-1.0,0,14:11,0,0,0,0.0,,,,,,0,0,0.0
Harri Pesonen,NJ,C,22,0,0,0,1.0,44,5:51,0,0,4,0.0,,,,,,0,0,0.0
Henrik Tallinder,NJ,D,13,2,2,4,-1.0,6,12:51,0,1,14,14.3,,,,,,0,0,0.0
Ilya Kovalchuk,NJ,LW,48,14,22,36,5.0,22,18:43,5,9,118,11.9,,,,,,8,2,25.0
Jacob Josefson,NJ,C,25,1,3,4,0.0,10,17:34,0,1,22,4.5,,,,,,0,0,0.0
Krystofer Barch,NJ,RW,4,0,1,1,0.0,2,8:59,0,0,2,0.0,,,,,,0,0,0.0
Marek Zidlicky,NJ,D,48,7,13,20,-5.0,22,19:31,1,3,82,8.5,,,,,,4,1,25.0
Mark Fayne,NJ,D,30,2,5,7,1.0,8,13:40,0,0,41,4.9,,,,,,0,0,0.0
Matt Anderson,NJ,RW,15,1,0,1,0.0,18,9:05,0,0,13,7.7,,,,,,0,0,0.0
Matt D'Agostini RW *,NJ,,9,2,3,5,-4.0,4,15:15,2,0,13,15.4,,,,,,1,0,0.0
Mattias Tedenby,NJ,LW,2,0,1,1,1.0,0,5:46,0,0,0,0.0,,,,,,0,0,0.0
Peter Harrold,NJ,D,37,1,4,5,-1.0,37,16:03,0,0,38,2.6,,,,,,0,0,0.0
Ryan Carter,NJ,C,48,4,12,16,12.0,20,23:02,2,4,63,6.3,,,,,,0,0,0.0
Stefan Matteau,NJ,C,22,1,2,3,-10.0,2,12:58,0,0,20,5.0,,,,,,1,0,0.0
Stephen Gionta,NJ,RW,47,8,7,15,-7.0,17,13:45,2,2,88,9.1,,,,,,0,0,0.0
Steve Bernier,NJ,RW,44,6,9,15,-2.0,31,13:03,0,0,63,9.5,,,,,,0,0,0.0
Steve Sullivan LW *,NJ,,23,2,3,5,-8.0,6,17:37,1,2,36,5.6,,,,,,0,0,0.0
Tim Sestito,NJ,C,1,0,0,0,-1.0,0,15:59,0,0,1,0.0,,,,,,0,0,0.0
Tom Kostopoulos,NJ,RW,39,0,2,2,-12.0,22,21:19,0,0,29,0.0,,,,,,0,0,0.0
Total,NJ,,4,0,0,0,-1.0,2,3:58,0,0,0,0.0,,,,,,0,0,0.0
Travis Zajac,NJ,C,48,15,9,24,-6.0,78,17:35,6,2,180,8.3,,,,,,4,1,25.0
