Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Gagnon,WPG,C,10,3,0,3,2,2,489.2,0,0,0,0,1,11,0.27272,3,3,0.52631,2012-2013
Alexander Burmistrov,WPG,C,44,4,6,10,0,14,938.3863,0,0,0,0,0,55,0.07272,4,10,0.47176,2012-2013
Alexei Ponikarovsky,WPG,L,42,4,5,9,-1,14,789.5238,0,0,0,0,1,51,0.07843,4,9,0.28571,2012-2013
Andrew Ladd,WPG,L,48,18,28,46,10,22,1180.8333,3,3,0,0,4,121,0.14876,15,40,0.53703,2012-2013
Anthony Peluso,WPG,R,5,0,2,2,1,14,299.8,0,0,0,0,0,4,0.0,0,2,,2012-2013
Antti Miettinen,WPG,R,22,3,2,5,-3,2,758.9545,0,0,0,0,2,26,0.11538,3,5,0.0,2012-2013
Blake Wheeler,WPG,R,48,19,22,41,-3,28,1128.0208,2,5,0,0,2,129,0.14728,17,34,0.22222,2012-2013
Bryan Little,WPG,C,48,7,25,32,8,4,1187.9375,2,3,0,1,2,84,0.08333,5,26,0.51187,2012-2013
Chris Thorburn,WPG,R,42,2,2,4,-5,70,379.4285,0,0,0,0,0,13,0.15384,2,4,0.43478,2012-2013
Chris Thorburn,WPG,R,42,2,2,4,-5,70,379.4285,0,0,0,0,0,13,0.15384,2,4,0.43478,2012-2013
Derek Meech,WPG,D,16,0,1,1,0,2,881.8125,0,0,0,0,0,5,0.0,0,1,,2012-2013
Dustin Byfuglien,WPG,D,43,8,20,28,-1,34,1464.186,4,6,0,2,2,142,0.05633,4,18,,2012-2013
Eric Tangradi,WPG,L,41,1,3,4,-2,22,605.0731,0,0,0,0,0,48,0.02083,1,4,0.0,2012-2013
Evander Kane,WPG,L,48,17,16,33,-3,80,1227.1458,2,2,0,1,4,190,0.08947,15,29,0.39393,2012-2013
James Wright,WPG,C,38,2,3,5,-5,31,695.9473,0,0,0,0,0,32,0.0625,2,5,0.47826,2012-2013
Jim Slater,WPG,C,26,1,1,2,-3,19,627.1153,0,0,0,0,0,22,0.04545,1,2,0.54307,2012-2013
Kyle Wellwood,WPG,C,39,6,9,15,0,2,778.5897,0,2,0,0,2,37,0.16216,6,13,0.55128,2012-2013
Mark Stuart,WPG,D,42,2,2,4,5,53,1002.2142,0,0,0,0,0,40,0.05,2,4,,2012-2013
Nik Antropov,WPG,C,40,6,12,18,6,16,957.4,2,1,0,0,0,56,0.10714,4,15,0.42105,2012-2013
Olli Jokinen,WPG,C,45,7,7,14,-19,14,1027.6222,0,1,0,0,0,85,0.08235,7,13,0.47619,2012-2013
Paul Postma,WPG,D,34,4,5,9,-5,6,901.7058,2,2,0,0,0,32,0.125,2,5,,2012-2013
Ron Hainsey,WPG,D,47,0,13,13,-8,10,1371.5957,0,1,0,0,0,52,0.0,0,12,,2012-2013
Toby Enstrom,WPG,D,22,4,11,15,-8,8,1351.4545,1,6,0,0,2,21,0.19047,3,7,,2012-2013
Zach Bogosian,WPG,D,33,5,9,14,-5,29,1387.4242,0,3,0,0,0,85,0.05882,5,11,,2012-2013
Zach Redmond,WPG,D,8,1,3,4,0,12,1174.75,0,1,1,0,0,13,0.07692,0,2,,2012-2013
