Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Ales Hemsky,EDM,R,38,9,11,20,-6,16,942.2105,5,4,0,0,1,82,0.10975,4,11,0.5,2012-2013
Anton Lander,EDM,C,11,0,1,1,-4,2,661.6363,0,0,0,0,0,11,0.0,0,0,0.4909,2012-2013
Ben Eager,EDM,L,14,1,1,2,-4,25,579.5714,0,0,0,0,0,14,0.07142,1,2,,2012-2013
Chris VandeVelde,EDM,C,11,0,0,0,-3,4,422.909,0,0,0,0,0,7,0.0,0,0,0.47727,2012-2013
Corey Potter,EDM,D,33,3,1,4,8,6,1047.2424,0,1,0,0,0,36,0.08333,3,3,,2012-2013
Darcy Hordichuk,EDM,L,4,0,0,0,-1,2,122.0,0,0,0,0,0,0,,0,0,,2012-2013
Eric Belanger,EDM,C,26,0,3,3,-1,10,847.4615,0,0,0,0,0,31,0.0,0,3,0.53703,2012-2013
Jeff Petry,EDM,D,48,3,9,12,1,29,1314.5416,0,0,1,0,0,66,0.04545,2,11,0.0,2012-2013
Jerred Smithson,EDM,C,45,3,3,6,-4,12,639.6444,0,0,0,0,0,29,0.10344,3,6,0.55439,2012-2013
Jordan Eberle,EDM,R,48,16,21,37,-4,16,1139.7083,3,6,0,0,3,133,0.1203,13,28,0.42105,2012-2013
Justin Schultz,EDM,D,48,8,19,27,-17,8,1286.9791,4,11,0,0,3,85,0.09411,4,12,0.0,2012-2013
Ladislav Smid,EDM,D,48,1,3,4,-1,55,1219.125,0,0,0,0,0,30,0.03333,1,3,,2012-2013
Lennart Petrell,EDM,L,35,3,6,9,-4,4,691.8571,0,0,1,0,0,23,0.13043,2,7,0.23076,2012-2013
Magnus Paajarvi,EDM,L,42,9,7,16,-1,14,847.8095,2,0,1,0,2,75,0.12,6,13,0.33333,2012-2013
Magnus Paajarvi,EDM,L,42,9,7,16,-1,14,847.8095,2,0,1,0,2,75,0.12,6,13,0.33333,2012-2013
Mark Fistric,EDM,D,25,0,6,6,6,32,920.0,0,0,0,0,0,9,0.0,0,6,,2012-2013
Mike Brown,EDM,R,39,1,1,2,-7,123,451.2051,0,0,0,0,0,18,0.05555,1,2,0.625,2012-2013
Nail Yakupov,EDM,R,48,17,14,31,-4,24,873.7083,6,4,0,1,2,81,0.20987,11,21,0.0,2012-2013
Nick Schultz,EDM,D,48,1,8,9,-13,24,1117.9375,0,0,0,0,0,33,0.0303,1,9,0.0,2012-2013
Ryan Jones,EDM,L,27,2,5,7,0,17,778.6296,0,0,0,0,0,38,0.05263,2,7,0.22222,2012-2013
Ryan Nugent-Hopkins,EDM,C,40,4,20,24,3,8,1131.925,2,9,0,0,0,78,0.05128,2,13,0.41016,2012-2013
Ryan Smyth,EDM,L,47,2,11,13,-5,40,922.234,0,1,1,0,0,69,0.02898,1,11,0.43069,2012-2013
Ryan Whitney,EDM,D,34,4,9,13,-7,23,1108.647,0,7,0,0,0,30,0.13333,4,6,,2012-2013
Sam Gagner,EDM,C,48,14,24,38,-6,23,1164.6875,4,11,0,1,1,113,0.12389,10,21,0.43859,2012-2013
Shawn Horcoff,EDM,C,31,7,5,12,8,24,1011.2903,3,1,0,0,1,41,0.17073,4,8,0.49,2012-2013
Taylor Hall,EDM,L,45,16,34,50,5,33,1117.2222,4,10,0,0,4,154,0.10389,12,36,0.54716,2012-2013
Teemu Hartikainen,EDM,C,23,1,2,3,-8,6,634.0869,1,2,0,0,0,21,0.04761,0,0,0.25,2012-2013
Theo Peckham,EDM,D,4,0,0,0,-1,6,1058.25,0,0,0,0,0,2,0.0,0,0,,2012-2013
Theo Peckham,EDM,D,4,0,0,0,-1,6,1058.25,0,0,0,0,0,2,0.0,0,0,,2012-2013
