Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Volpatti,WSH,L,33,1,1,2,-2,35,500.2424,0,0,0,0,0,21,0.04761,1,2,0.25,2012-2013
Alex Ovechkin,WSH,L,55,33,25,58,0,40,1251.9454,17,12,0,0,4,250,0.132,16,29,0.0,2012-2013
Brooks Laich,WSH,C,9,1,3,4,2,6,992.2222,0,1,0,0,0,10,0.1,1,3,0.50617,2012-2013
Cameron Schilling,WSH,D,1,0,0,0,-1,0,718.0,0,0,0,0,0,0,,0,0,,2012-2013
Dmitry Orlov,WSH,D,5,0,1,1,5,0,896.6,0,0,0,0,0,1,0.0,0,1,,2012-2013
Eric Fehr,WSH,C,48,9,8,17,12,16,824.1458,2,1,1,2,2,85,0.10588,6,13,0.0,2012-2013
Jack Hillen,WSH,D,30,3,7,10,5,20,1042.8333,0,0,0,0,1,35,0.08571,3,10,,2012-2013
Jason Chimera,WSH,L,54,4,13,17,-4,52,768.1666,0,0,0,0,0,107,0.03738,4,17,0.60975,2012-2013
Jay Beagle,WSH,C,55,3,6,9,-6,18,707.509,0,0,0,0,1,64,0.04687,3,9,0.55813,2012-2013
Jeff Schultz,WSH,D,26,0,3,3,-6,12,855.3846,0,0,0,0,0,12,0.0,0,3,,2012-2013
Joel Ward,WSH,R,46,9,15,24,6,18,889.9565,2,2,1,0,1,60,0.15,6,19,0.57142,2012-2013
Joey Crabb,WSH,R,26,2,0,2,-1,8,565.1153,0,0,0,0,0,20,0.1,2,2,0.20588,2012-2013
John Carlson,WSH,D,55,6,17,23,7,22,1377.1272,0,5,0,0,0,118,0.05084,6,18,1.0,2012-2013
John Erskine,WSH,D,37,3,4,7,6,38,1118.9729,0,0,0,0,0,38,0.07894,3,7,,2012-2013
Karl Alzner,WSH,D,55,2,5,7,-3,16,1267.6363,0,0,0,0,0,58,0.03448,2,7,,2012-2013
Marcus Johansson,WSH,L,41,7,17,24,0,4,999.2682,3,2,0,0,2,53,0.13207,4,18,0.4421,2012-2013
Martin Erat,WSH,R,4,0,0,0,1,4,871.75,0,0,0,0,0,3,0.0,0,0,0.0,2012-2013
Martin Erat,WSH,R,45,5,19,24,-7,30,1075.2888,1,7,0,0,2,69,0.07246,4,16,0.51612,2012-2013
Mathieu Perreault,WSH,C,46,7,14,21,10,20,717.9347,2,1,0,0,1,57,0.1228,5,18,0.52184,2012-2013
Matt Hendricks,WSH,C,55,5,3,8,-8,73,694.2545,0,0,0,0,1,57,0.08771,5,8,0.55017,2012-2013
Mike Green,WSH,D,42,14,16,30,-3,24,1498.0,5,11,0,2,3,115,0.12173,9,14,,2012-2013
Mike Ribeiro,WSH,C,55,14,37,51,-6,63,1075.4181,6,22,0,1,2,76,0.18421,8,23,0.46054,2012-2013
Nicklas Backstrom,WSH,C,55,9,42,51,6,20,1193.109,3,17,0,0,1,96,0.09375,6,31,0.51821,2012-2013
Roman Hamrlik,WSH,D,16,0,1,1,-4,8,688.75,0,0,0,0,0,7,0.0,0,1,,2012-2013
Steve Oleksy,WSH,D,35,1,9,10,8,37,1010.7428,0,0,0,0,0,32,0.03125,1,10,,2012-2013
Tom Poti,WSH,D,16,0,2,2,-2,2,913.4375,0,1,0,0,0,8,0.0,0,1,,2012-2013
Tom Wilson,WSH,R,3,0,0,0,-1,0,412.6666,0,0,0,0,0,4,0.0,0,0,,2012-2013
Tomas Kundratek,WSH,D,25,1,6,7,-5,8,968.72,0,3,0,0,0,23,0.04347,1,4,,2012-2013
Wojtek Wolski,WSH,L,27,4,5,9,1,6,801.0,0,1,0,0,2,49,0.08163,4,8,0.2,2012-2013
