Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Adam Burish,SJ,RW,32,1,3,4,-9.0,12,11:44,0,0,40,2.5,,,,,,1,0,0.0
Andrew Desjardins,SJ,C,22,1,2,3,-4.0,10,18:37,0,0,27,3.7,,,,,,0,0,0.0
Bracken Kearns,SJ,C,4,0,0,0,-3.0,2,18:16,0,0,5,0.0,,,,,,0,0,0.0
Brad Stuart,SJ,D,11,2,4,6,1.0,4,13:57,1,0,20,10.0,,,,,,1,1,100.0
Brent Burns,SJ,D,46,7,13,20,3.0,27,22:47,5,8,97,7.2,,,,,,7,2,28.6
Dan Boyle,SJ,D,48,16,15,31,2.0,10,18:54,5,6,130,12.3,,,,,,8,1,12.5
Douglas Murray D *,SJ,,46,1,2,3,-7.0,25,10:34,0,0,39,2.6,,,,,,0,0,0.0
Frazer McLaren F *,SJ,,1,0,0,0,0.0,0,12:04,0,0,0,0.0,,,,,,0,0,0.0
James Sheppard,SJ,C,48,0,6,6,4.0,25,20:27,0,0,39,0.0,,,,,,0,0,0.0
Jason Demers,SJ,D,29,0,3,3,-8.0,26,17:08,0,0,13,0.0,,,,,,0,0,0.0
Joe Pavelski,SJ,C,48,17,14,31,-2.0,24,19:06,6,8,150,11.3,,,,,,3,2,66.7
Justin Braun,SJ,D,48,3,4,7,5.0,29,20:49,0,0,59,5.1,,,,,,0,0,0.0
Logan Couture,SJ,C,48,7,33,40,6.0,26,18:22,2,19,85,8.2,,,,,,0,0,0.0
Marc-Edouard Vlasic,SJ,D,28,0,11,11,-4.0,79,16:27,0,2,65,0.0,,,,,,3,0,0.0
Martin Havlat,SJ,F,30,9,11,20,0.0,20,16:16,2,1,81,11.1,,,,,,1,0,0.0
Matt Irwin,SJ,D,42,5,8,13,-9.0,26,14:14,0,1,69,7.2,,,,,,0,0,0.0
Matt Pelech,SJ,RW,1,0,0,0,0.0,0,6:54,0,0,0,0.0,,,,,,0,0,0.0
Matt Tennyson,SJ,D,28,1,1,2,-9.0,12,13:32,0,0,31,3.2,,,,,,7,3,42.9
Michal Handzus C *,SJ,,42,2,1,3,-6.0,61,10:07,0,0,51,3.9,,,,,,0,0,0.0
Nick Petrecki,SJ,D,13,2,0,2,-3.0,2,13:35,0,0,24,8.3,,,,,,0,0,0.0
Patrick Marleau,SJ,C,48,21,16,37,7.0,4,18:05,7,5,151,13.9,,,,,,6,4,66.7
Raffi Torres LW *,SJ,,41,0,7,7,-5.0,6,18:48,0,1,48,0.0,,,,,,0,0,0.0
Ryane Clowe LW *,SJ,,38,6,6,12,-1.0,10,19:06,4,1,79,7.6,,,,,,0,0,0.0
Scott Gomez,SJ,C,40,8,10,18,7.0,30,15:50,1,3,89,9.0,,,,,,0,0,0.0
Scott Hannan D *,SJ,,1,0,0,0,0.0,0,11:58,0,0,0,0.0,,,,,,0,0,0.0
T.J. Galiardi,SJ,LW,39,2,13,15,-10.0,22,13:32,0,8,58,3.4,,,,,,0,0,0.0
Tim Kennedy,SJ,LW,4,0,2,2,2.0,2,15:42,0,0,8,0.0,,,,,,0,0,0.0
Tommy Wingels,SJ,C,36,5,9,14,1.0,14,13:52,1,1,68,7.4,,,,,,0,0,0.0
Total,SJ,,2,0,0,0,0.0,7,9:03,0,0,0,0.0,,,,,,0,0,0.0
