Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Beau Bennett,PIT,R,32,4,11,15,9,6,724.4375,2,4,0,0,3,41,0.09756,2,9,0.25,2012-2013
Ben Lovejoy,PIT,D,35,0,10,10,4,29,1069.5714,0,3,0,0,0,58,0.0,0,6,,2012-2013
Brandon Sutter,PIT,C,63,13,9,22,2,4,982.8412,3,1,0,1,5,107,0.12149,10,18,0.50297,2012-2013
Brenden Morrow,PIT,L,14,2,2,4,-2,8,827.3571,0,1,0,0,1,9,0.22222,2,3,0.33333,2012-2013
Brenden Morrow,PIT,L,44,12,13,25,-3,37,891.7272,2,2,0,0,2,55,0.21818,10,21,0.54166,2012-2013
Brooks Orpik,PIT,D,58,1,9,10,19,42,1372.6896,0,0,0,1,1,39,0.02564,1,10,,2012-2013
Chris Kunitz,PIT,L,63,27,35,62,29,45,1085.4761,12,7,0,1,6,145,0.1862,15,43,0.45454,2012-2013
Craig Adams,PIT,R,63,3,7,10,0,38,682.1111,0,0,1,0,0,59,0.05084,2,9,0.47857,2012-2013
Deryk Engelland,PIT,D,49,0,6,6,-1,62,848.4081,0,0,0,0,0,34,0.0,0,6,,2012-2013
Douglas Murray,PIT,D,15,2,1,3,-3,32,919.2666,0,0,0,0,0,12,0.16666,2,2,0.0,2012-2013
Douglas Murray,PIT,D,43,1,5,6,-9,35,1055.186,0,0,0,0,0,27,0.03703,1,6,,2012-2013
Dustin Jeffrey,PIT,L,24,3,3,6,1,2,690.7916,0,0,0,0,0,26,0.11538,3,6,0.47,2012-2013
Dylan Reese,PIT,D,3,0,0,0,0,0,915.6666,0,0,0,0,0,1,0.0,0,0,,2012-2013
Eric Tangradi,PIT,L,41,1,3,4,-2,22,605.0731,0,0,0,0,0,48,0.02083,1,4,0.0,2012-2013
Evgeni Malkin,PIT,C,46,13,36,49,3,62,1197.4347,4,20,0,0,4,166,0.07831,9,25,0.47079,2012-2013
James Neal,PIT,L,53,27,19,46,2,34,1051.7547,11,7,0,0,7,187,0.14438,16,28,0.11111,2012-2013
Jarome Iginla,PIT,R,15,4,8,12,-4,16,945.1333,2,3,0,0,0,34,0.11764,2,7,0.4,2012-2013
Jarome Iginla,PIT,R,44,14,19,33,-5,31,1128.8181,6,6,0,0,3,134,0.10447,8,21,0.49797,2012-2013
Joe Vitale,PIT,C,39,2,4,6,-8,23,574.4102,0,0,0,0,1,31,0.06451,2,6,0.60714,2012-2013
Jussi Jokinen,PIT,L,8,0,3,3,3,4,660.875,0,1,0,0,0,8,0.0,0,2,0.61333,2012-2013
Jussi Jokinen,PIT,L,43,13,9,22,-5,24,925.8837,3,4,0,0,3,74,0.17567,10,15,0.5787,2012-2013
Kris Letang,PIT,D,50,8,46,54,18,16,1574.02,3,19,0,0,2,144,0.05555,5,32,,2012-2013
Mark Eaton,PIT,D,31,0,3,3,11,4,1067.7741,0,0,0,0,0,14,0.0,0,3,,2012-2013
Matt Cooke,PIT,L,63,8,17,25,-1,71,888.8888,0,0,0,0,1,78,0.10256,8,24,0.29411,2012-2013
Matt Niskanen,PIT,D,55,4,12,16,0,23,1197.7636,0,2,0,0,2,84,0.04761,4,14,,2012-2013
Pascal Dupuis,PIT,R,63,27,22,49,33,38,1069.8571,2,1,3,0,2,177,0.15254,22,43,0.44262,2012-2013
Paul Martin,PIT,D,49,8,26,34,19,20,1543.653,3,10,0,0,1,61,0.13114,5,21,,2012-2013
Robert Bortuzzo,PIT,D,15,2,2,4,3,27,797.4666,0,0,0,0,0,10,0.2,2,4,,2012-2013
Sidney Crosby,PIT,C,50,22,49,71,23,24,1299.54,5,19,0,0,1,183,0.12021,17,47,0.53056,2012-2013
Simon Despres,PIT,D,36,2,5,7,9,20,886.9722,0,1,0,0,0,33,0.0606,2,6,,2012-2013
Tanner Glass,PIT,L,53,2,1,3,-11,66,593.849,1,0,0,0,0,41,0.04878,1,2,0.41379,2012-2013
Trevor Smith,PIT,C,1,0,0,0,0,0,624.0,0,0,0,0,0,0,,0,0,,2012-2013
Tyler Kennedy,PIT,C,55,8,8,16,0,21,748.5818,1,2,0,1,2,112,0.07142,7,13,0.45714,2012-2013
Zach Boychuk,PIT,L,13,1,1,2,-1,6,738.6923,0,0,0,0,0,14,0.07142,1,2,,2012-2013
